Read 5000 bodies from file dataset/bodies_5000.csv
Using 5 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
1815	73.67		60.63		64.28		-86.95		2.29		-4.63		-8.16
1816	93.60		-22.63		-35.73		-23.35		-0.82		3.48		1.59
1817	78.84		-21.63		28.51		84.35		-7.19		4.53		-8.54
1818	94.79		-64.46		-1.06		96.79		0.91		5.25		-8.08
1819	49.35		46.12		-54.11		15.49		2.86		-3.47		-7.14
1820	34.07		12.54		94.40		48.28		-4.66		6.90		-1.24
1821	74.59		36.86		15.36		-43.91		-9.43		0.06		-2.21
1822	49.30		64.41		80.66		97.92		-0.82		-5.90		0.19
1823	20.88		-63.37		75.76		-48.90		-4.63		-0.88		9.48
1824	1.54		-88.67		12.88		3.91		4.74		-9.40		6.11
1825	22.42		81.65		-57.11		32.18		-2.21		0.06		-7.04
1826	38.26		-25.81		99.73		98.91		-3.35		-4.25		3.95
1827	57.38		56.33		-58.08		-69.63		0.11		-4.12		6.33
1828	52.41		-67.77		39.53		47.89		0.22		-5.24		9.30
1829	17.74		-48.62		-41.93		-71.20		9.75		7.36		1.16
1830	15.34		-13.48		-57.75		-19.47		-8.78		-9.48		2.70
1831	29.53		-35.79		91.90		86.19		-2.57		8.18		1.64
1832	53.21		-57.30		22.76		-62.68		4.66		-3.10		2.10
1833	93.62		96.56		-54.16		88.99		8.65		7.90		0.56
1834	15.89		88.72		67.54		63.12		0.89		-9.73		-7.92
1835	77.49		-3.30		83.60		-48.04		7.59		8.86		0.82
1836	36.29		-22.69		-92.95		61.24		-2.25		-1.16		-7.89
1837	9.14		-94.12		49.98		-12.82		-5.40		0.45		-0.74
1838	5.81		-76.94		-14.93		-80.59		8.56		1.32		6.85
1839	43.86		-15.13		-82.18		94.32		-5.00		-2.72		-2.16
1840	60.12		11.91		94.72		10.68		5.83		-2.26		4.02
1841	5.64		24.52		-3.69		41.03		9.45		-7.34		-2.09
1842	34.54		-44.19		-8.85		-90.90		4.93		7.35		-6.45
1843	24.79		70.27		-62.71		72.37		-1.25		-1.75		4.94
1844	78.56		-94.52		39.75		-14.83		-8.76		4.34		-2.38
1845	35.33		-44.21		-67.96		-82.79		-8.35		-3.74		8.08
1846	21.97		-25.98		15.42		65.84		0.57		-8.28		-8.23
1847	63.58		-50.33		-99.47		6.07		3.93		4.75		-0.46
1848	94.83		0.89		-3.78		65.71		-7.49		7.12		-4.48
1849	71.91		27.88		96.42		-45.13		2.76		-3.37		-1.98
1850	66.85		-47.83		15.22		87.00		-8.30		-4.16		2.23
1851	6.36		0.96		52.72		-96.79		-4.31		3.44		0.28
1852	16.57		95.93		-63.28		-61.00		0.08		-3.29		-5.89
1853	30.94		99.16		-18.68		-0.81		9.78		6.30		1.98
1854	87.17		79.97		-21.73		17.15		5.09		-0.44		8.33
1855	50.51		-46.86		74.06		19.77		2.73		7.82		-7.07
1856	48.42		38.72		-26.91		-83.29		-1.52		-3.14		-4.08
1857	97.89		29.09		42.79		16.55		2.48		0.35		7.82
1858	50.20		-37.62		-63.85		15.54		8.66		0.16		2.16
1859	44.66		15.52		-4.34		89.75		-2.31		-5.60		7.41
1860	82.65		41.90		44.76		27.13		6.70		-9.23		-0.29
1861	93.08		18.05		71.49		54.69		6.81		-7.69		-0.60
1862	37.62		-16.12		-13.95		47.95		-3.67		8.80		-8.61
1863	12.93		-62.84		-3.15		-49.82		4.44		-1.76		5.31
1864	61.51		-16.54		38.98		-30.65		-9.95		-6.68		3.31
1865	44.85		25.87		5.06		88.48		1.63		-8.22		-8.34
1866	13.83		-97.40		96.88		-94.67		1.41		1.50		6.67
1867	62.98		73.81		-41.57		-52.62		1.51		8.56		-5.90
1868	65.54		12.44		-43.36		-53.47		-4.80		2.45		-3.13
1869	60.21		54.85		-30.45		-43.53		7.28		-9.26		-0.66
1870	46.91		-44.98		89.35		-75.09		-0.76		4.18		1.77
1871	78.16		-73.20		76.68		35.26		3.46		-4.22		1.53
1872	70.89		-4.94		-74.64		95.24		3.95		8.05		-4.09
1873	8.62		32.24		-79.15		-22.91		3.90		-7.14		-5.40
1874	25.17		68.13		78.65		-71.04		9.42		3.62		0.04
1875	86.13		43.99		19.90		30.65		5.56		-8.54		2.29
1876	13.71		-66.42		32.30		-81.42		1.70		-2.98		-9.16
1877	12.85		-87.05		-51.34		-63.00		-4.64		1.89		-1.58
1878	60.48		77.21		-90.21		-8.13		9.13		2.30		0.42
1879	4.70		-41.29		49.90		33.46		-9.21		-9.78		-0.57
1880	57.57		-16.90		-60.62		95.97		5.56		-6.69		9.07
1881	15.05		81.03		77.35		40.82		4.98		-0.84		7.96
1882	81.50		-91.02		-21.66		-87.53		2.97		1.79		1.70
1883	1.44		-50.82		25.03		72.70		-2.93		-4.15		-0.18
1884	82.30		-94.57		29.34		-57.67		8.52		4.39		7.93
1885	76.15		79.27		58.97		88.49		6.36		0.48		1.64
1886	30.44		65.95		7.98		67.67		4.61		0.75		-0.07
1887	54.40		56.55		18.46		44.46		-6.69		6.93		4.25
1888	50.55		-98.27		-67.20		85.07		-8.83		9.20		-8.46
1889	51.97		-34.46		-69.37		-32.56		-1.68		-0.79		-4.52
1890	45.39		-26.66		-18.65		10.84		3.00		-5.79		3.05
1891	98.56		50.02		-23.05		66.48		6.38		-9.97		-0.90
1892	9.44		-98.18		-95.95		-77.97		7.86		-8.94		8.31
1893	72.05		69.08		23.15		-54.02		-6.85		0.83		4.45
1894	67.66		-38.90		89.51		78.44		4.86		8.13		-3.42
1895	2.76		-13.85		-97.85		19.68		4.36		5.68		1.32
1896	12.36		91.55		59.46		-83.60		7.96		6.37		4.90
1897	79.18		44.91		12.04		-2.11		8.01		-6.32		4.29
1898	87.71		33.14		50.64		36.46		-4.29		-0.96		-7.13
1899	42.97		97.20		98.27		-16.62		-2.58		9.21		9.64
1900	39.16		88.68		32.92		-26.81		-0.72		-4.61		-4.45
1901	89.11		-50.76		-50.61		1.38		-0.04		-5.07		3.44
1902	28.53		-76.49		-32.72		27.70		-3.75		6.11		-1.02
1903	33.84		36.51		12.64		-93.32		-2.71		-8.57		0.29
1904	51.65		-71.64		24.07		-42.56		8.02		6.54		0.49
1905	14.83		83.22		40.03		-43.03		6.94		4.25		-3.08
1906	88.61		57.50		-64.56		8.30		-8.41		-6.63		-6.05
1907	96.78		65.54		-54.76		-0.73		-3.08		0.74		-2.85
1908	48.64		-29.77		-28.42		-26.04		4.88		6.19		2.35
1909	24.76		43.77		21.79		-38.19		6.31		-2.33		-5.74
1910	24.58		99.69		23.02		-52.83		0.92		-4.87		-3.57
1911	73.70		73.20		-28.43		61.24		5.40		-5.03		-0.50
1912	12.45		-58.77		17.89		49.15		-0.42		0.29		-3.15
1913	43.33		-66.45		-23.33		57.24		4.99		8.57		-0.25
1914	21.61		79.37		-83.97		57.72		2.45		9.97		-1.72
1915	24.03		11.76		-36.96		-94.37		-7.60		6.28		-0.45
1916	3.71		-46.17		47.21		-47.87		-7.96		-1.64		-2.28
1917	43.19		-49.06		17.08		-87.12		3.97		-0.11		-2.98
1918	25.72		67.71		71.34		-50.89		-0.70		3.82		-6.49
1919	49.26		-37.25		46.28		-81.24		3.70		-5.29		5.46
1920	5.22		-68.81		-77.59		-20.81		-6.05		-7.45		7.60
1921	83.19		-50.72		-50.51		-12.58		9.33		-1.90		1.41
1922	79.66		58.61		-98.02		-10.60		-8.28		-6.09		-5.60
1923	16.15		50.07		56.98		62.58		-7.27		4.99		0.71
1924	47.99		-37.96		25.33		-0.27		-3.89		6.59		-9.21
1925	88.78		81.43		-67.50		80.91		-5.52		-9.38		-0.40
1926	10.87		59.88		28.40		2.16		-4.90		-8.43		0.51
1927	42.73		-34.84		-69.72		31.79		3.93		8.04		-1.47
1928	17.37		60.92		-44.01		70.55		-9.83		6.67		9.04
1929	35.30		67.68		-61.86		91.42		-6.73		-8.38		-7.49
1930	47.59		-44.91		-62.21		85.59		-2.14		-4.53		-3.47
1931	12.14		-33.00		52.12		-28.40		-5.46		4.54		8.51
1932	24.62		50.12		-73.32		-77.04		-4.46		-5.28		3.96
1933	5.60		1.31		75.73		-5.27		-3.24		-5.28		3.48
1934	82.49		-93.28		-4.28		-95.03		-9.46		-1.02		8.86
1935	53.95		-85.39		49.64		77.42		0.13		-9.51		-2.31
1936	84.19		59.90		-91.38		98.01		-5.23		-4.64		-5.98
1937	13.62		82.77		73.78		5.43		-7.90		9.46		1.72
1938	76.57		32.88		75.00		96.91		4.89		9.98		7.11
1939	90.18		-3.83		-44.36		-38.01		6.95		9.71		-6.92
1940	41.04		-56.15		93.32		-51.08		-6.23		-1.80		3.04
1941	94.22		51.15		-22.86		-6.94		6.18		-1.58		3.53
1942	19.16		-25.60		57.65		8.10		-8.49		1.68		-2.74
1943	21.78		-70.01		-59.29		70.51		4.16		-7.17		-3.42
1944	6.90		47.46		-86.84		50.37		7.63		5.49		-4.72
1945	75.55		-64.27		-56.07		-61.45		3.84		7.08		5.76
1946	25.26		-76.61		-93.56		34.30		-5.16		6.37		-5.34
1947	36.60		-65.92		55.65		-49.43		-7.63		-2.26		0.52
1948	25.62		-4.57		69.73		-0.10		0.68		-2.72		-7.46
1949	42.30		23.80		-42.44		-75.07		-4.24		5.31		0.65
1950	46.91		-80.28		30.65		22.89		-2.44		-2.32		1.71
1951	27.12		79.35		36.84		-25.44		-2.30		2.84		7.87
1952	77.34		-91.20		45.16		-9.43		-2.86		5.90		9.27
1953	98.52		64.78		13.40		-50.93		-9.42		3.90		8.31
1954	3.82		-31.59		-42.23		68.49		0.03		9.10		8.47
1955	39.20		-17.94		-60.81		-4.12		-8.46		6.08		1.44
1956	37.17		-4.34		72.91		93.92		-8.05		-5.19		-0.62
1957	43.60		-54.91		51.57		10.81		5.87		-2.80		-0.53
1958	78.31		9.94		-67.92		-72.91		-2.71		3.11		-2.92
1959	51.26		37.85		-94.09		63.92		-1.35		-0.69		5.10
1960	62.79		87.61		85.44		43.42		5.74		1.24		6.57
1961	37.44		-61.02		17.58		58.01		-8.20		9.00		-1.37
1962	75.73		3.30		-24.65		53.98		-4.16		-1.18		8.00
1963	88.32		37.29		55.64		-50.94		0.00		1.67		4.11
1964	27.76		55.57		75.95		23.15		-2.58		-2.28		-9.71
1965	21.74		-91.90		92.79		-48.08		-9.66		-9.24		-3.59
1966	47.04		57.03		14.20		42.89		-5.59		-1.78		8.05
1967	23.19		-45.81		41.95		-94.57		2.45		4.71		5.97
1968	81.20		-80.50		58.15		-74.64		-1.60		-1.31		6.14
1969	97.77		-35.89		92.06		90.41		-0.36		-1.38		6.89
1970	32.31		-27.35		93.42		11.75		5.03		0.98		2.05
1971	86.47		-53.43		60.78		68.23		-0.99		5.19		-9.94
1972	93.55		54.56		-88.47		74.88		-7.20		5.96		-7.90
1973	20.20		96.36		-33.99		-7.29		7.56		5.96		-4.83
1974	93.90		89.17		-37.19		60.19		5.67		1.38		2.25
1975	12.51		-9.33		-53.84		-39.82		-3.46		-5.86		-0.46
1976	32.75		86.57		84.82		-44.58		-4.59		-2.83		4.52
1977	14.33		15.86		-14.96		-98.97		8.53		1.13		-9.03
1978	16.29		65.98		-49.20		-33.39		2.18		-8.68		-1.58
1979	95.31		26.73		-92.51		99.02		2.79		4.99		-7.69
1980	59.78		-99.61		-85.00		-52.51		5.10		-3.79		-0.62
1981	86.10		-18.46		81.57		-70.46		4.91		-4.32		-3.47
1982	99.25		4.77		-44.73		-46.23		-7.20		4.27		-5.27
1983	46.10		61.70		2.36		-89.83		-4.78		-2.41		9.02
1984	26.28		-21.69		-25.08		75.28		-9.99		7.76		-5.12
1985	20.02		29.58		-24.27		65.77		-7.17		4.45		7.21
1986	2.60		60.04		13.46		29.19		-9.90		-1.76		-6.75
1987	89.23		22.72		-69.71		19.03		-3.26		3.27		8.25
1988	13.66		5.51		-54.01		-74.33		7.82		-7.09		-2.06
1989	5.74		-74.15		-87.30		93.76		9.27		3.48		-0.59
1990	67.83		-74.03		-47.20		-32.20		3.10		-4.98		2.04
1991	77.68		-97.53		-84.45		29.34		-4.44		5.08		0.07
1992	21.60		85.82		20.82		-14.50		-1.48		-3.22		2.53
1993	71.32		76.92		-57.05		-85.95		6.35		0.69		6.69
1994	41.37		45.26		-29.77		6.52		-2.78		-3.54		7.10
1995	76.56		25.20		-76.40		39.30		2.09		0.55		-7.06
1996	41.96		-37.12		23.75		72.92		9.28		5.81		-9.66
1997	52.92		39.59		89.38		65.77		-5.27		-9.41		9.83
1998	3.52		74.91		-18.58		12.86		-8.47		1.22		8.88
1999	14.49		-78.84		25.75		85.51		7.78		3.21		6.95
2000	89.15		9.78		-34.90		-98.19		-9.98		-4.37		9.59
2001	65.21		-92.89		21.42		8.13		-2.76		-3.24		-9.96
2002	85.87		55.42		-90.86		39.62		-4.45		6.47		-2.31
2003	11.94		-83.04		-59.88		43.56		-6.63		-8.15		2.47
2004	59.33		-19.48		84.55		41.88		9.08		-3.80		-3.53
2005	25.55		-35.68		84.53		60.05		-9.47		9.07		-7.53
2006	75.55		61.21		19.01		98.67		-2.55		7.14		-8.92
2007	43.55		-5.35		8.81		63.12		-2.35		0.96		-7.67
2008	96.46		73.35		7.10		32.29		6.15		2.51		3.49
2009	76.23		-48.49		-39.99		-26.22		-1.54		-6.14		8.08
2010	43.45		17.44		-47.28		-91.94		0.07		-9.87		3.54
2011	92.11		-52.87		79.02		-47.35		9.40		7.93		-3.87
2012	74.65		14.38		25.69		-8.72		-4.68		0.07		-8.72
2013	72.93		1.92		49.29		-92.17		-0.48		1.26		-5.89
2014	32.98		-15.99		95.65		-24.21		-0.03		-0.65		6.86
2015	3.92		8.31		-93.60		10.36		-5.41		-8.30		-3.25
2016	18.86		-15.08		-5.18		-85.50		3.70		7.90		4.75
2017	48.53		-69.16		55.25		39.34		4.84		-2.03		-6.00
2018	39.67		54.08		40.88		95.81		8.77		2.75		8.84
2019	29.47		1.04		-80.93		95.44		7.25		-2.53		1.42
2020	81.22		15.94		-68.78		-35.14		8.74		-1.92		-6.96
2021	75.89		91.92		-24.79		93.59		-7.88		9.30		7.90
2022	10.62		40.34		87.36		-18.66		7.77		3.25		6.78
2023	76.31		73.01		-36.24		78.36		-0.42		0.99		3.08
2024	56.08		95.48		32.84		34.78		-4.47		1.96		-2.48
2025	53.65		68.95		-86.67		-50.71		-8.58		-0.20		1.82
2026	78.02		-38.23		88.29		21.58		-6.25		5.36		8.82
2027	96.72		-5.17		-26.61		-70.71		8.33		-9.53		-8.03
2028	26.90		80.64		96.79		-19.87		9.09		9.57		7.71
2029	60.48		64.11		-33.28		-36.05		-8.56		9.28		7.98
2030	88.50		98.77		-72.08		-38.13		-4.27		4.75		1.48
2031	64.41		46.44		59.43		4.46		-2.21		5.49		6.83
2032	60.78		-28.79		77.38		42.56		-9.78		-2.35		0.54
2033	71.16		70.61		-6.28		-55.05		1.48		-2.21		-6.97
2034	94.28		-87.24		92.56		-55.16		2.50		-1.26		-8.55
2035	56.73		43.41		-1.25		-8.07		4.07		4.72		-6.25
2036	1.12		21.76		-18.27		61.74		-0.90		9.28		-9.62
2037	14.52		45.54		-36.87		-5.60		-4.92		4.94		2.85
2038	28.72		-99.71		-78.44		-17.12		-7.03		-0.16		-0.74
2039	34.11		-97.03		-86.19		-36.48		0.92		-5.59		6.52
2040	76.90		74.48		8.75		69.94		-4.44		-8.89		7.11
2041	4.78		64.66		-42.42		57.44		-6.04		6.92		9.03
2042	49.53		98.91		38.64		15.97		3.82		3.08		5.04
2043	71.12		-64.62		70.17		-24.60		2.15		-0.49		-3.58
2044	19.29		82.87		-83.41		36.20		4.91		-1.09		2.76
2045	69.38		-38.31		82.11		58.06		8.16		4.08		-4.89
2046	17.13		-89.45		66.74		-16.59		-9.74		-0.62		7.65
2047	34.21		-70.24		-38.05		-57.78		-0.22		8.04		-4.62
2048	3.65		-19.18		-66.43		-31.61		-0.29		3.93		8.08
2049	66.11		-98.99		63.17		44.05		7.58		-3.76		2.64
2050	8.05		-65.33		-23.79		67.09		-2.84		9.32		-9.11
2051	45.79		31.50		-67.77		-45.30		-9.47		-2.45		-8.52
2052	72.91		-7.21		89.20		-75.53		9.02		-4.04		8.64
2053	99.11		20.31		-50.79		62.06		-9.94		-8.85		-4.47
2054	93.83		16.73		20.90		-25.54		1.29		-1.93		7.68
2055	47.97		-72.71		55.73		47.63		-3.06		-8.22		6.22
2056	19.73		-23.55		-59.85		-91.69		3.93		7.56		-9.26
2057	13.21		37.99		-45.08		69.32		8.90		0.99		-8.92
2058	25.92		-93.70		29.15		-46.02		1.31		2.64		-9.25
2059	18.45		-19.51		92.65		-23.41		6.37		4.18		1.15
2060	13.49		-32.13		-21.48		-60.04		6.14		-4.11		3.23
2061	69.84		60.56		-96.45		99.23		0.77		-1.85		0.62
2062	80.19		53.24		-2.49		-8.52		8.81		0.51		2.13
2063	39.76		-96.44		72.16		-38.96		1.11		9.28		-1.72
2064	53.26		-18.21		-65.46		23.72		-5.17		5.47		-0.56
2065	87.65		-10.44		85.77		17.60		-2.93		-6.31		0.98
2066	7.70		-34.38		44.97		-86.67		-5.80		6.22		5.85
2067	69.63		19.97		-0.27		25.47		8.48		1.36		1.78
2068	10.24		7.30		-67.09		-10.47		-1.23		1.30		1.50
2069	94.62		1.55		38.35		98.42		8.27		-6.99		1.99
2070	66.76		-27.08		-4.30		-91.24		-7.70		3.69		-9.98
2071	35.88		61.25		-15.44		-29.66		3.78		4.58		7.03
2072	75.11		-80.59		-88.98		-84.63		-8.07		-8.17		9.22
2073	3.96		11.81		51.49		22.02		-2.17		9.64		8.10
2074	1.98		-34.31		-0.23		-15.40		-3.34		7.95		8.43
2075	19.49		-41.11		27.45		43.30		-7.66		9.52		2.76
2076	36.11		41.61		89.68		57.77		-5.69		-0.80		-4.84
2077	56.16		36.19		-93.87		10.28		-1.34		-5.77		6.66
2078	7.91		69.67		77.69		69.54		-3.50		6.06		-9.47
2079	56.33		36.61		12.84		17.53		0.41		-0.91		2.47
2080	73.55		10.52		77.08		-37.60		1.51		-3.32		0.82
2081	76.93		23.34		77.61		-77.03		5.40		7.18		9.26
2082	50.37		63.92		-22.10		31.21		4.60		1.32		-5.83
2083	98.35		1.95		-46.09		-36.66		-1.43		-3.55		9.58
2084	93.43		-1.63		-93.90		-32.60		-2.50		2.19		4.55
2085	85.41		46.42		-88.90		-11.71		-9.84		8.16		7.30
2086	10.56		-49.44		-15.45		-50.02		3.32		-9.80		2.19
2087	6.83		41.74		63.51		3.55		7.72		-8.76		0.40
2088	88.84		-8.48		64.10		57.09		9.93		3.13		-5.99
2089	49.09		-36.27		71.78		65.92		2.58		-2.22		-2.65
2090	96.81		-50.54		23.01		-12.51		7.24		1.12		-0.09
2091	97.72		17.85		-37.05		86.39		-2.57		-2.96		1.31
2092	30.12		58.92		77.61		-31.94		-9.24		6.71		1.38
2093	99.35		15.75		-45.95		89.35		-1.60		-7.92		-6.51
2094	63.23		-95.71		-64.24		1.92		8.60		5.40		-8.47
2095	31.33		80.99		-6.97		20.76		0.10		-2.48		9.52
2096	85.99		-86.64		41.07		-79.19		-3.72		-1.37		1.16
2097	22.48		-12.97		-39.70		20.81		-5.61		5.11		-4.07
2098	45.24		-37.21		99.16		-79.66		1.56		-7.97		-7.67
2099	98.00		-27.01		-35.84		30.19		-8.99		3.01		-8.03
2100	95.83		-93.63		-97.03		-76.45		-2.77		-7.89		-5.88
2101	93.87		40.57		-39.96		-1.57		8.97		-7.60		-7.09
2102	89.40		-79.99		18.32		-82.64		-4.09		-3.61		9.44
2103	4.41		33.77		66.22		-29.64		5.05		-7.43		0.79
2104	20.67		24.32		38.01		-30.17		-2.44		-1.21		-8.90
2105	74.37		-55.75		-24.24		10.95		-3.16		-7.15		5.42
2106	73.88		43.08		96.74		51.19		-8.41		-1.71		4.63
2107	19.47		-79.34		-80.65		32.74		3.43		-2.07		-6.54
2108	36.11		-15.57		-21.81		88.37		4.60		-2.99		-4.55
2109	61.63		22.85		93.87		-44.60		-4.57		-2.75		-7.82
2110	9.69		28.53		66.15		-29.19		-5.52		-3.00		-7.72
2111	98.11		90.29		-76.86		27.23		-3.04		8.10		9.06
2112	82.33		-90.46		-57.02		55.34		-0.17		4.11		-1.05
2113	83.56		-52.09		-31.42		58.90		8.18		-7.68		3.62
2114	77.93		-69.76		35.43		34.62		-6.41		4.35		7.31
2115	41.96		-59.11		-48.37		57.07		-5.19		-5.62		3.95
2116	37.37		23.09		19.40		83.78		-2.77		8.19		-9.38
2117	20.24		42.80		-46.55		2.75		0.74		9.15		6.75
2118	65.55		87.53		39.92		-65.55		6.31		3.90		-9.87
2119	72.62		48.64		-30.67		32.49		-6.60		-6.51		-9.51
2120	65.55		-8.69		-42.85		85.25		-1.52		-4.43		-8.08
2121	49.26		-78.07		-55.54		56.63		-5.40		6.69		5.42
2122	65.51		36.21		16.98		-31.44		2.63		4.70		3.83
2123	6.79		-4.31		-82.14		-17.23		2.86		5.14		2.02
2124	76.12		40.28		-21.96		-26.29		-4.48		1.34		1.44
2125	92.14		15.74		90.12		64.92		9.40		4.85		6.20
2126	75.81		-97.16		-18.07		55.76		8.49		-5.02		2.45
2127	39.10		-56.16		67.88		41.74		-7.10		3.58		0.55
2128	66.39		-12.02		62.89		5.64		-1.39		2.07		0.04
2129	1.98		17.66		23.19		-15.31		-7.80		8.46		2.60
2130	16.64		-20.77		-16.88		-30.56		4.71		7.03		-5.12
2131	73.17		-45.83		72.38		87.82		2.44		7.03		-9.31
2132	94.18		40.60		65.75		-29.43		-5.52		-7.77		-8.40
2133	44.66		96.31		56.96		-32.59		-5.37		-8.57		5.43
2134	2.35		59.99		-68.79		-55.84		4.47		-6.53		-1.36
2135	54.96		-14.90		-93.70		-58.78		-4.41		8.58		1.68
2136	99.14		-73.56		-18.66		-36.15		2.39		-7.93		4.28
2137	48.63		15.30		32.71		-47.65		8.25		-4.12		-0.03
2138	7.06		72.21		23.43		-50.25		-5.53		5.15		-9.61
2139	40.15		-67.17		-38.51		10.14		6.70		3.05		6.48
2140	57.86		-70.51		61.80		59.42		-3.54		1.71		-8.96
2141	98.25		73.36		5.85		-57.66		0.19		-4.97		-3.02
2142	6.55		-41.02		-43.86		32.41		4.53		3.95		-5.05
2143	32.55		3.23		-5.34		70.72		-1.46		4.69		5.05
2144	91.91		-53.62		11.98		-54.92		8.38		8.12		5.07
2145	2.07		23.91		-95.37		64.63		9.78		9.68		1.63
2146	15.29		6.11		-6.39		98.89		-5.75		-5.38		8.59
2147	95.12		80.57		-97.07		-24.87		-0.26		-4.24		-5.99
2148	38.66		16.14		-8.45		40.72		4.59		-2.24		-4.50
2149	76.04		72.54		98.38		-86.12		9.68		-3.38		-3.63
2150	70.93		-91.19		-30.40		-22.08		-1.61		-5.94		-7.54
2151	76.61		-31.07		97.70		-55.89		3.71		6.21		3.79
2152	75.65		-50.76		-58.59		2.35		-9.25		-3.16		5.57
2153	32.06		85.27		15.78		-43.08		-0.58		0.65		-5.47
2154	40.82		-75.38		96.31		-20.06		8.80		-8.66		8.15
2155	20.93		-84.06		70.39		-82.44		-4.54		-8.63		6.75
2156	23.85		-49.55		-75.51		-16.70		-5.56		-2.41		4.12
2157	22.61		-35.18		-86.87		-75.96		0.10		-1.66		-4.64
2158	99.56		-73.84		9.66		74.60		2.10		8.90		1.44
2159	18.46		-65.41		26.62		-67.37		8.90		-1.50		-4.47
2160	63.30		43.35		-27.16		-97.82		4.45		-9.04		1.19
2161	92.14		-9.18		11.92		50.69		-2.14		3.61		6.87
2162	62.99		62.84		-65.59		30.23		-7.96		2.34		3.33
2163	60.54		44.70		53.93		75.07		-7.93		6.39		-2.56
2164	39.46		-74.66		33.69		-99.24		-0.30		-6.88		4.58
2165	43.78		-89.92		8.85		28.36		-6.15		-4.09		2.45
2166	15.91		85.05		73.41		78.28		-7.56		-5.11		-2.40
2167	53.57		18.47		10.61		-94.24		-0.48		8.79		0.51
2168	47.15		95.58		-18.06		57.33		2.82		-8.62		-0.70
2169	59.48		-34.64		39.24		85.85		-1.80		5.05		-9.62
2170	82.41		-50.84		-74.33		82.16		4.74		4.16		7.68
2171	83.52		98.83		46.77		76.10		9.68		-0.99		-1.32
2172	19.91		83.85		57.20		-14.69		0.50		8.42		6.19
2173	96.04		69.41		-80.47		56.05		3.48		1.59		7.14
2174	70.81		-0.23		-52.55		-50.66		7.00		7.54		8.39
2175	92.52		16.21		85.45		80.85		3.42		-1.78		-4.25
2176	27.04		17.18		20.68		53.00		-9.84		-2.35		3.53
2177	5.85		32.16		-75.22		44.12		-5.28		-4.96		1.54
2178	22.53		-74.80		73.59		-11.33		3.00		7.47		3.94
2179	20.68		-44.33		58.69		-62.69		-9.86		-8.56		-4.39
2180	36.79		-4.69		-96.47		22.26		6.13		6.90		6.59
2181	58.35		-31.71		2.63		30.09		4.13		-9.81		-9.06
2182	77.35		-89.65		-66.11		-37.37		-5.99		-1.92		0.67
2183	61.05		-51.40		-56.72		82.35		4.36		5.67		2.29
2184	67.63		56.01		-95.63		3.27		-0.82		-8.62		-0.37
2185	56.10		4.62		-78.59		67.64		-5.52		-3.56		-0.59
2186	70.06		-17.93		-67.99		-9.95		3.25		-0.80		-8.02
2187	2.58		-94.37		64.10		58.17		6.51		9.40		-3.16
2188	63.67		-7.38		1.38		53.67		-8.49		4.55		0.31
2189	18.66		-42.03		-16.54		9.66		6.98		-0.99		-7.76
2190	45.47		62.63		26.90		7.82		-5.57		-8.34		-2.05
2191	85.82		87.39		-40.53		-37.29		-9.64		-2.58		-7.20
2192	9.66		-9.15		-6.81		28.21		-2.79		2.18		2.30
2193	88.12		-13.62		-43.68		-80.54		5.69		1.02		9.73
2194	71.49		97.33		16.55		8.64		2.83		9.46		-4.23
2195	17.34		51.34		51.89		41.32		-1.62		1.03		-8.88
2196	17.54		-76.72		-97.53		-38.88		5.01		4.26		9.46
2197	20.02		57.26		-87.73		71.21		4.63		6.39		-4.80
2198	81.48		6.98		-48.52		-61.19		5.18		8.91		9.52
2199	71.42		51.81		41.13		58.51		5.96		-4.49		2.19
2200	26.28		52.26		-54.55		-22.03		9.15		3.68		-7.27
2201	97.98		-18.44		-26.40		34.27		9.77		3.05		6.48
2202	28.87		-99.21		-57.19		86.54		-3.07		-0.61		2.61
2203	39.96		10.51		79.69		2.33		6.27		-5.89		-7.47
2204	49.32		81.71		90.01		-12.81		1.94		-6.89		-8.14
2205	99.96		-18.83		55.84		47.48		7.88		6.61		-9.84
2206	64.03		68.88		-47.93		-4.42		2.59		8.91		-1.18
2207	84.05		-77.16		19.87		38.46		-8.39		-3.26		6.44
2208	68.41		-12.04		39.31		-83.26		-8.07		-5.16		-0.14
2209	46.34		-96.01		-46.57		57.27		2.49		-4.85		-5.00
2210	82.41		29.18		53.10		95.36		9.07		-1.57		7.64
2211	94.08		33.62		-3.10		-53.80		-5.12		5.02		4.26
2212	92.93		-14.99		-98.26		-92.91		5.25		-2.27		9.16
2213	54.52		-19.58		97.69		5.06		3.79		2.85		-4.67
2214	29.35		14.34		92.30		89.25		-3.41		8.73		9.98
2215	19.50		-49.42		-31.04		83.86		4.02		-1.59		-5.66
2216	84.88		51.86		15.17		65.24		-5.80		4.69		5.35
2217	71.82		-51.80		45.23		99.60		-1.58		-0.80		9.56
2218	93.15		-57.68		-78.44		-23.63		5.03		-5.13		-2.80
2219	80.15		0.47		39.35		56.91		7.13		8.57		4.29
2220	99.01		-89.11		-96.69		62.67		6.66		6.21		-8.23
2221	12.33		-63.50		92.89		61.97		-8.16		7.94		2.40
2222	89.32		-67.89		-6.68		4.18		8.82		-9.90		-4.91
2223	7.94		10.81		-58.31		72.26		0.09		4.59		-4.03
