Read 10000 bodies from file dataset/bodies_10000.csv
Using 8 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
9843	12.19		-51.29		40.37		13.60		0.34		-4.41		2.68
9844	78.84		84.47		13.86		-97.82		6.74		-3.03		-2.94
9845	39.24		-15.29		20.14		97.90		2.72		4.53		4.97
9846	68.50		29.64		-0.72		75.46		-0.04		8.75		-4.03
9847	78.90		94.72		-33.25		-58.42		7.00		3.21		-2.99
9848	44.04		-70.02		94.51		-7.12		-8.03		3.43		-5.20
9849	28.26		17.77		-96.59		-31.95		-1.28		2.17		6.61
9850	57.04		-61.39		58.62		64.03		9.72		5.61		9.96
9851	57.14		-71.94		-51.88		-23.66		3.50		0.93		-5.10
9852	26.56		-94.17		45.54		-61.98		-3.53		1.61		-6.62
9853	28.00		61.05		70.74		70.89		-4.04		7.68		-6.63
9854	39.31		-85.85		-88.86		-32.49		-0.33		-6.21		-6.40
9855	35.23		-55.85		5.05		87.12		9.98		7.31		9.06
9856	75.09		81.87		30.47		-72.33		-2.88		-7.64		0.11
9857	73.85		3.63		50.60		45.20		-7.15		-2.67		-2.92
9858	7.51		-65.37		-59.77		18.73		-3.48		4.97		6.37
9859	81.85		-95.92		98.62		-50.24		-7.97		9.13		-6.26
9860	83.54		61.22		-47.32		90.18		-1.76		-9.47		2.39
9861	38.82		17.01		30.05		-15.77		-0.88		9.85		-7.52
9862	77.98		40.55		65.05		-16.08		3.15		-5.33		-0.16
9863	38.12		-62.99		59.28		-85.46		-8.20		6.39		-6.92
9864	64.25		75.51		-90.59		-82.02		3.33		-9.13		-4.05
9865	72.39		93.78		-44.26		84.91		8.87		-2.57		0.76
9866	45.28		12.90		17.69		-50.39		8.26		-1.98		8.81
9867	77.57		-28.97		-93.70		-82.00		6.82		3.03		-9.73
9868	62.66		-57.82		-2.97		-96.72		-3.69		-2.92		-2.94
9869	36.41		-84.29		-82.24		-51.11		9.72		-7.03		-1.30
9870	24.99		-68.91		-95.11		37.76		7.69		7.71		2.70
9871	93.93		21.65		-48.59		21.14		4.94		-4.20		6.96
9872	99.79		83.34		-8.29		6.44		9.12		4.43		-8.06
9873	44.38		52.06		14.42		41.86		1.53		-3.58		-4.76
9874	7.70		58.80		57.73		71.00		5.28		9.39		3.37
9875	9.43		57.12		34.94		28.29		1.83		-6.61		7.48
9876	2.34		-59.21		-1.84		58.43		-4.03		-9.49		9.26
9877	22.10		47.01		78.74		-26.10		1.00		2.87		-0.76
9878	12.96		-19.06		-83.58		49.67		7.21		-5.63		-3.60
9879	95.20		84.78		-82.57		17.23		-0.36		8.45		9.04
9880	52.44		73.49		-36.85		-17.14		9.50		-0.50		-1.64
9881	74.36		68.21		-29.10		79.62		-3.83		8.73		-7.26
9882	24.84		93.35		-48.89		-30.75		-4.74		3.80		2.03
9883	17.37		-48.74		-93.23		46.15		5.94		-5.52		-0.37
9884	95.74		-24.82		-21.23		-35.83		-5.79		0.42		-4.29
9885	12.44		1.58		38.52		-81.64		4.39		-8.36		6.15
9886	56.13		8.68		52.20		11.29		3.84		-1.68		5.76
9887	63.37		63.57		22.07		-90.21		-1.53		5.47		0.91
9888	6.88		22.17		60.10		6.77		-6.30		4.51		8.56
9889	97.44		12.33		-88.56		85.15		-2.86		-1.50		-2.84
9890	6.74		45.71		89.68		99.35		3.69		8.43		-2.16
9891	33.44		4.98		-54.15		90.57		8.13		-5.16		5.62
9892	36.88		10.14		-85.73		-30.63		-1.53		0.01		8.91
9893	79.17		-28.84		51.20		-81.73		-3.52		4.30		4.56
9894	99.54		23.89		19.83		-64.02		2.89		2.02		6.52
9895	96.68		47.82		75.51		-35.47		-0.31		-7.60		3.58
9896	48.53		23.50		-18.36		27.42		6.45		-2.93		4.92
9897	68.59		-58.94		25.75		16.60		-1.70		-9.68		6.80
9898	42.20		-65.32		-2.89		-95.90		0.07		5.51		-8.09
9899	20.94		-6.00		-11.24		-74.91		2.63		1.94		6.11
9900	63.76		99.04		7.61		74.71		8.18		9.11		7.06
9901	3.18		51.18		-98.00		-89.60		-8.04		2.05		7.07
9902	96.29		76.66		-8.23		-86.81		4.17		7.27		5.17
9903	19.92		-96.97		1.12		-54.96		-1.47		6.58		5.92
9904	14.73		-55.54		-27.69		27.68		6.82		-2.25		9.89
9905	26.94		-24.51		16.82		45.52		-6.50		7.72		8.12
9906	66.07		-94.53		44.20		-60.30		3.26		-8.79		-9.43
9907	25.20		-79.00		-82.50		-24.19		-0.22		2.56		-2.52
9908	8.58		69.08		45.15		66.31		-4.64		-8.73		-2.43
9909	70.78		82.64		-0.13		-45.29		6.87		4.93		-4.00
9910	71.86		-71.34		75.26		-4.17		-8.12		-3.63		1.64
9911	27.43		39.99		-7.60		-89.22		-4.33		3.59		3.01
9912	23.96		-45.35		37.96		92.34		-6.39		2.85		6.26
9913	31.53		10.61		95.30		-14.72		-4.30		-5.00		3.00
9914	86.77		89.39		72.87		21.99		-3.35		-9.56		2.62
9915	74.73		-50.93		-3.76		20.86		2.32		-6.79		8.47
9916	19.47		82.32		85.25		-35.56		-4.50		7.88		9.08
9917	27.32		10.51		-15.43		-79.64		5.51		8.09		-8.45
9918	35.90		-2.33		-77.47		36.59		-4.16		3.92		-0.02
9919	22.92		-87.92		-1.42		51.92		-5.55		-3.21		7.91
9920	97.84		92.30		50.40		96.69		0.09		-6.14		-5.62
9921	93.61		32.23		-8.09		55.93		-8.65		9.52		-7.28
9922	52.18		33.41		-25.25		92.01		-8.60		-1.85		-3.40
9923	46.80		-79.57		-80.79		20.90		1.53		3.77		6.38
9924	2.44		-90.46		10.04		-22.60		8.32		9.77		-5.95
9925	9.80		77.80		-16.30		-57.88		-0.02		9.25		-7.99
9926	78.18		37.81		-52.65		88.57		-4.13		4.95		5.98
9927	88.93		-10.51		-70.23		-64.75		-5.58		-9.68		-9.60
9928	32.62		66.39		-72.32		69.94		-4.95		-3.01		-2.91
9929	18.73		-71.22		97.70		-55.42		3.89		8.60		-1.07
9930	91.33		-78.78		97.14		51.69		6.72		6.90		-1.39
9931	80.41		12.37		-25.89		-25.80		-5.25		-0.73		6.49
9932	37.03		50.93		23.49		53.36		9.30		-4.50		8.12
9933	31.61		-38.84		60.17		10.60		4.30		-1.90		-1.63
9934	60.54		67.32		-36.34		-93.32		-2.18		-6.07		6.96
9935	1.41		80.33		42.18		-53.68		-6.99		-1.24		7.87
9936	72.23		-69.85		11.05		-71.12		5.91		2.04		8.55
9937	7.41		29.94		-84.31		13.80		-6.34		9.32		-2.42
9938	95.80		-80.89		49.01		97.21		-0.65		4.71		-6.43
9939	24.71		98.20		61.17		-71.48		4.02		9.46		1.51
9940	62.08		-51.25		-47.85		17.21		0.95		-8.81		4.14
9941	29.56		-52.84		-70.85		52.97		-2.20		6.09		-0.70
9942	30.03		59.70		-82.75		-38.06		4.17		0.53		6.97
9943	24.95		-30.15		-19.43		-12.97		0.54		3.89		8.00
9944	11.44		-32.52		-66.26		-38.94		-2.35		1.13		9.57
9945	68.86		-99.09		53.62		98.05		8.51		-6.55		8.68
9946	88.94		-98.11		-38.08		12.08		2.87		-2.22		-5.02
9947	61.44		71.47		-93.72		96.49		2.67		6.37		2.04
9948	55.75		-57.28		29.85		9.52		5.48		-2.13		-8.55
9949	70.27		8.60		8.80		-47.53		3.32		-8.44		1.67
9950	52.57		-93.38		-85.59		56.52		-1.52		8.68		7.14
9951	31.55		34.34		39.95		38.07		1.55		-1.71		-8.87
9952	3.99		-49.46		-85.79		-10.68		1.28		-1.67		-9.78
9953	74.65		60.64		-68.42		-36.50		7.89		-1.46		0.12
9954	5.21		-38.63		-90.12		25.82		-4.01		-8.05		-3.21
9955	52.00		60.19		72.23		-14.38		-2.67		-3.38		-4.84
9956	30.56		-69.28		3.98		-28.47		1.35		3.30		-8.83
9957	98.96		-48.65		-73.36		-81.60		5.55		9.47		-1.86
9958	59.44		-91.55		-67.04		46.68		2.88		-1.79		-4.03
9959	76.36		-39.63		-66.88		-41.87		-9.52		2.11		-6.23
9960	1.25		75.78		73.15		-99.99		4.45		-8.44		5.29
9961	25.08		-59.01		-77.26		14.87		-7.89		-9.05		-8.82
9962	92.32		-12.12		72.95		-47.01		3.33		-0.23		0.04
9963	40.85		95.74		-68.85		69.30		7.94		8.59		-4.92
9964	94.60		54.77		-93.20		-54.91		-1.00		8.67		6.82
9965	79.13		1.36		-52.59		31.79		8.90		5.66		6.21
9966	37.98		49.91		22.02		5.09		3.17		5.84		5.96
9967	71.19		65.59		-83.52		62.83		-8.44		-4.33		-8.86
9968	68.00		11.61		16.76		89.18		8.24		-0.47		2.50
9969	65.56		86.81		53.95		-45.89		2.70		7.95		4.02
9970	84.20		1.65		80.39		95.26		6.27		-6.13		2.56
9971	10.20		22.85		-70.22		72.97		-5.29		-4.34		1.70
9972	22.60		86.61		-20.83		5.65		1.50		-7.79		5.86
9973	36.63		42.33		71.65		-18.92		5.97		6.58		4.65
9974	97.80		45.11		-24.10		8.97		-4.66		-4.25		-0.11
9975	36.36		1.17		-39.79		40.29		5.67		-7.24		-0.07
9976	67.20		-0.55		-85.63		49.57		-2.09		-2.72		-4.39
9977	58.62		35.95		28.64		-61.81		5.54		4.75		-2.68
9978	3.12		-6.00		10.97		64.35		1.19		-2.60		-4.84
9979	4.60		-6.50		-70.28		88.68		4.86		-4.15		0.88
9980	58.57		57.47		25.29		21.30		-0.63		-9.09		5.23
9981	12.41		-41.38		20.60		87.54		-8.32		6.33		3.32
9982	29.28		-91.04		23.43		17.87		-1.71		-3.64		3.30
9983	23.92		-1.63		-64.28		-99.58		-9.93		-1.19		-6.60
9984	16.29		-31.62		36.55		32.55		0.16		-5.91		2.69
9985	84.88		-87.39		2.10		-89.35		-9.11		-3.49		3.85
9986	12.22		98.95		62.17		-69.25		3.11		0.81		4.12
9987	88.81		59.56		-68.62		69.59		-5.64		-6.76		9.03
9988	82.06		-28.73		-29.76		56.11		1.87		7.32		8.50
9989	5.23		-29.81		-80.93		28.57		6.73		-7.76		-1.14
9990	20.47		-77.59		-8.38		4.08		-4.84		7.27		7.53
9991	13.21		33.20		41.27		26.14		6.28		-2.20		-4.51
9992	63.81		-19.11		56.38		70.90		-4.36		6.47		8.10
9993	35.62		41.19		-83.13		-77.29		-5.31		0.22		5.04
9994	79.21		-89.03		50.52		77.97		5.75		-9.76		6.12
9995	23.03		90.07		12.68		-72.09		-5.87		-5.05		3.30
9996	2.45		48.93		-23.97		32.16		-1.25		-7.37		0.96
9997	29.18		-59.90		90.03		26.06		-5.71		-9.15		-1.63
9998	37.24		-85.04		32.22		-43.32		-4.95		4.10		3.71
9999	47.81		-99.15		-33.61		83.03		-2.28		2.63		-2.85

Step 0:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
-----------------------------------------------------------------------------------------
0	20.41		-27.67		31.31		94.74		-4.37		-1.98		-3.18
1	2.47		-75.59		25.76		19.56		-7.43		-3.95		1.32
2	42.42		8.83		28.61		4.25		3.88		-8.39		-6.19
3	16.43		-1.87		81.63		-75.40		-7.83		3.16		2.32
4	97.23		-7.99		-27.09		-78.67		6.27		-8.78		1.23
5	49.87		37.03		68.20		-49.55		-7.26		1.44		-4.07
6	48.04		-95.19		68.94		73.85		-4.91		-9.45		-9.13
7	77.24		-15.33		41.66		-69.28		9.35		-3.95		-1.37
8	61.06		46.15		31.41		-12.25		-4.13		-6.12		-6.21
9	3.73		-28.85		63.42		17.31		3.16		-5.68		-1.93
10	33.07		-66.57		77.38		72.11		8.21		3.07		0.17
11	97.54		-93.24		71.27		-72.91		5.08		9.74		5.38
12	28.85		38.84		-77.85		-24.71		-6.08		9.50		-0.97
13	89.91		92.71		-28.74		-86.59		3.11		-4.69		-3.65
14	62.41		-0.53		86.81		-95.49		1.14		-7.04		-3.66
15	97.09		-17.61		-26.15		91.82		-3.82		-9.93		0.10
16	46.89		3.90		22.30		74.36		7.52		9.64		-4.51
17	6.35		92.79		-54.34		77.75		0.09		-1.37		8.01
18	90.71		1.29		46.66		-60.57		-0.98		7.18		5.62
19	57.68		19.28		-33.39		4.09		9.15		3.20		-4.97
20	95.14		-48.95		33.51		-96.43		4.16		-9.01		-9.39
21	94.00		-37.03		-62.17		-12.91		-0.04		-1.31		4.68
22	89.80		-16.64		-12.37		-31.06		0.47		6.07		3.97
23	21.09		-66.26		94.15		88.58		6.05		-6.73		8.05
24	70.37		31.94		-15.91		91.48		0.61		-9.33		-6.08
25	63.30		73.59		-11.48		-10.36		2.40		-4.64		5.62
26	55.54		65.41		85.38		-59.76		8.01		-3.67		7.26
27	33.17		54.72		92.43		-30.38		-1.98		-1.66		9.31
28	73.01		34.64		-73.44		75.69		3.50		3.84		-3.63
29	14.90		-66.37		69.11		84.81		-4.60		0.27		9.79
30	61.73		-65.31		-98.57		71.78		3.59		-7.55		-0.08
31	16.43		76.94		94.28		74.53		7.01		-7.34		-0.01
32	1.34		43.72		10.18		-52.53		6.90		0.37		7.06
33	41.38		82.64		-11.94		-95.00		-9.63		4.67		7.35
34	73.63		-8.30		-14.26		-85.10		-4.58		-4.14		-7.45
35	77.88		-48.07		-38.90		-8.52		8.53		-3.03		6.92
36	50.39		80.99		84.34		-23.68		-4.99		-1.92		8.27
37	59.19		84.16		12.32		-26.15		-6.07		2.65		7.78
38	18.67		59.57		91.86		2.34		-3.83		-5.74		-8.66
39	23.28		-36.54		79.63		82.65		0.42		-5.51		-0.69
40	92.80		-80.37		29.74		58.75		-1.08		-2.73		-5.94
41	89.32		84.65		71.98		74.36		1.51		1.22		0.21
42	70.29		11.26		55.19		14.14		-8.52		4.55		6.39
43	3.88		-95.04		78.59		36.22		-1.56		-7.44		-1.22
44	87.57		14.67		15.27		-61.07		-1.70		7.47		3.05
45	94.08		-74.04		61.32		-11.53		9.69		0.91		8.71
46	66.53		-62.31		78.62		14.91		0.43		3.61		-7.63
47	59.70		80.26		30.22		-90.78		-4.68		7.46		5.68
48	71.62		-15.43		-82.81		-41.65		-2.14		3.61		-4.27
49	57.68		-89.66		23.25		-13.48		7.91		0.29		4.89
50	85.65		92.54		-56.66		70.58		-0.51		5.11		9.46
51	34.78		69.12		75.28		34.85		-2.04		4.14		-1.02
52	55.39		72.43		-18.44		54.17		-2.17		4.58		9.00
53	88.93		-91.79		-0.80		-2.53		3.66		3.73		-2.93
54	45.71		75.38		66.89		-20.45		1.18		-5.18		9.17
55	22.63		18.87		-98.67		98.11		-7.22		-4.60		-5.66
56	89.64		-70.39		-66.15		-25.42		6.38		-6.41		-8.99
57	65.98		22.91		-86.20		-21.10		-4.44		-5.85		2.74
58	3.99		21.25		-40.01		-20.24		3.69		-8.34		-3.83
59	30.36		-86.77		90.95		-67.54		2.74		3.11		0.28
60	64.49		19.71		-96.79		-54.31		8.58		4.18		2.84
61	51.87		58.59		-94.37		-94.06		-9.32		7.33		5.21
62	60.95		82.65		-43.47		-79.75		8.76		-4.38		-0.10
63	35.05		37.67		-28.56		-13.93		4.67		-6.84		-0.08
64	79.30		-15.09		46.60		12.65		1.68		-2.99		4.66
65	80.65		99.56		9.85		6.80		4.80		0.40		5.28
66	4.44		-83.93		39.22		-15.41		-6.58		2.59		-6.65
67	57.98		-14.45		3.89		69.35		1.51		-8.03		1.93
68	14.59		12.28		13.72		13.21		-8.02		-5.92		-5.04
69	36.99		61.65		-17.87		28.31		-6.12		7.88		-2.44
70	93.57		60.42		-38.49		-8.25		-0.82		-1.09		2.25
71	61.02		83.17		-8.01		-84.88		-3.25		3.33		-2.22
72	83.83		19.59		-29.05		-72.17		7.88		4.07		8.19
73	73.35		40.16		-73.43		-92.99		4.12		-1.41		-4.77
74	89.81		-3.43		-38.48		42.72		7.78		1.81		2.54
75	26.30		94.57		43.41		-27.41		-8.78		-4.27		-7.07
76	73.72		-69.36		72.71		-61.32		4.04		-4.69		1.60
77	5.67		15.76		93.46		-26.73		-3.60		7.56		5.59
78	51.80		-10.16		-12.77		42.38		2.80		-0.38		7.80
79	62.72		93.99		-67.40		-73.80		1.38		-6.46		-5.63
80	87.61		-88.94		31.22		-9.67		5.43		4.97		1.37
81	61.31		18.62		1.02		61.70		0.62		6.28		9.11
82	48.36		84.99		-40.41		-43.26		-3.11		-4.48		9.38
83	9.26		-71.01		78.06		-39.08		-1.25		-7.65		-9.02
84	3.31		68.18		90.89		99.48		-6.77		9.23		-7.50
85	40.72		66.67		-78.72		-99.51		7.83		-9.81		-3.72
86	99.09		-65.46		87.27		12.61		2.72		-4.04		1.50
87	34.67		-62.91		53.04		97.85		-3.22		7.67		7.82
88	93.76		23.87		6.15		1.95		2.36		-8.36		-3.00
89	18.41		87.00		7.54		-14.74		-7.69		1.16		-8.39
90	23.11		-66.39		-11.74		-91.86		4.62		6.76		-9.93
91	73.56		-25.34		-85.91		32.65		-6.17		-6.43		-8.84
92	56.79		39.81		49.18		6.59		7.35		-4.17		-2.62
93	5.16		-25.37		-7.07		-34.68		9.14		8.37		7.46
94	86.29		63.32		76.46		-62.17		-1.57		-0.73		-3.85
95	22.53		91.12		40.66		-45.65		-9.98		-9.96		9.77
96	73.44		-73.63		3.98		66.48		-5.60		-8.18		-8.94
97	83.71		-28.67		-0.84		73.35		6.10		-1.73		7.13
98	23.91		21.55		37.23		-23.55		-8.94		-0.56		2.81
99	88.63		-20.48		-7.06		89.32		-9.19		-7.49		0.39
100	26.72		-39.14		-1.04		43.72		-3.15		-5.79		-4.64
101	14.18		-70.49		-6.78		49.20		7.41		-1.92		8.28
102	70.31		-3.14		-71.84		70.85		5.37		7.53		3.51
103	75.68		-88.55		-38.26		-70.32		-7.85		6.44		-3.19
104	97.75		-83.67		-0.16		-75.58		-3.68		-0.94		6.90
105	40.46		34.57		-53.00		-77.95		-1.17		-0.70		-1.73
106	44.87		91.59		-63.30		-60.92		-4.68		-5.39		-3.02
107	96.42		89.05		-31.32		55.46		-6.59		2.58		-5.52
108	5.68		36.17		91.19		-20.66		6.97		-7.99		8.48
109	85.52		46.81		71.63		92.20		2.06		-9.04		-8.96
110	41.63		69.73		-78.57		11.89		2.69		-3.02		-1.05
111	93.93		5.03		51.61		-28.39		-2.41		-6.94		-6.09
112	24.36		1.84		94.67		-17.39		0.67		-2.03		5.60
113	73.60		-9.47		23.84		40.36		-0.40		-3.46		-4.35
114	56.92		37.40		55.69		42.48		8.90		1.58		-7.28
115	75.58		-93.29		15.76		-16.83		-7.80		9.71		-8.12
116	4.31		-43.48		16.34		6.84		-1.84		-1.28		-9.27
117	77.96		43.08		39.38		86.35		2.69		-5.69		-7.19
118	24.04		-80.07		73.20		23.16		8.31		4.15		4.12
119	54.96		57.59		-28.39		-13.70		4.77		-0.33		-1.14
120	9.11		13.82		4.41		-18.39		6.24		2.73		7.67
121	10.36		97.14		69.62		-88.60		-7.95		-4.93		-2.32
122	12.65		-20.09		19.07		75.49		4.46		4.97		-6.86
123	27.58		-68.85		-67.03		-41.92		-1.00		4.61		-4.66
124	4.70		-64.39		-18.28		59.02		-0.44		1.39		2.42
125	67.29		-65.43		-66.43		46.93		-5.34		-3.05		-1.09
126	68.19		-57.84		23.04		-26.12		-3.68		-7.60		-5.20
127	44.43		50.03		-26.41		-93.53		-3.15		7.64		5.50
128	28.01		78.64		16.13		-60.11		4.53		-2.92		-6.72
129	58.38		-50.05		-29.95		-69.79		-9.02		4.36		-7.15
130	49.97		-27.04		-9.63		-94.13		2.09		-9.78		5.82
131	33.40		-19.75		-95.96		-31.13		-7.70		-2.40		-8.98
132	47.81		69.72		22.60		81.25		-7.39		-7.25		-0.21
133	17.29		-49.09		-22.03		47.98		-3.96		8.29		4.45
134	14.01		69.95		-16.19		59.86		9.41		1.13		-9.97
135	7.59		-65.10		-88.34		-74.22		-0.13		-0.12		-0.11
136	21.53		-81.42		58.18		-81.28		-3.47		-6.35		-5.79
137	44.63		64.24		-28.36		-45.74		-3.59		7.46		5.99
138	15.03		-14.94		28.01		98.78		7.01		-1.48		5.52
139	97.50		-99.24		9.61		58.10		-5.05		-3.96		-5.31
140	13.32		-86.41		-47.99		-20.71		3.89		-4.36		-6.11
141	17.78		-42.33		-80.19		-56.84		-5.86		2.13		0.09
142	69.48		-6.05		-88.70		6.83		-6.35		3.64		9.90
143	97.03		20.09		99.61		89.24		-2.81		-4.24		-3.23
144	93.03		97.13		-53.74		-87.50		-8.29		7.75		1.39
145	77.32		77.71		42.61		49.34		-5.92		8.31		-3.55
146	5.78		-1.29		-20.23		32.71		-6.49		-0.93		-6.46
147	63.13		-42.44		-62.97		-47.58		-4.99		-3.01		5.42
148	84.34		-97.49		-6.48		15.33		6.42		0.22		0.25
149	47.81		-16.16		-94.57		36.67		8.23		-8.46		-3.60
150	18.83		-26.88		-30.79		62.98		2.40		-8.42		-5.56
151	38.31		-36.37		-76.75		68.25		3.72		9.76		0.90
152	89.28		74.69		-63.40		50.99		-2.52		8.25		7.79
153	34.87		-65.29		-37.75		44.24		9.43		6.30		0.98
154	82.84		-41.18		55.65		-65.68		5.24		-4.52		-2.00
155	39.88		23.90		-33.52		-85.88		5.63		-6.11		-6.88
156	49.78		65.95		44.47		-44.26		0.24		-4.38		-0.48
157	6.81		-29.50		63.00		14.53		7.69		6.27		9.88
158	54.91		26.19		-61.40		-63.65		-9.44		-9.73		8.77
159	30.74		-99.55		46.59		-3.45		-3.47		3.21		-9.66
160	71.25		88.32		-48.16		33.25		3.32		-2.73		-7.54
161	58.42		-12.08		-74.74		84.70		1.11		-7.03		-4.74
162	2.51		-0.11		34.18		87.51		4.31		-0.60		5.67
163	93.11		-66.22		36.71		-11.72		3.75		7.58		0.79
164	74.95		71.66		-46.43		-86.55		0.05		-9.20		1.23
165	52.64		68.79		30.77		-3.66		-2.61		-0.94		-6.90
166	96.27		-29.94		-47.01		43.95		0.75		5.26		4.13
167	29.71		-84.45		-98.44		-15.74		8.12		1.79		3.45
168	91.07		51.22		-8.77		74.04		4.55		-5.26		-5.69
169	47.39		10.06		79.34		46.45		-4.09		3.09		9.34
170	77.10		-35.45		55.35		69.58		8.55		7.32		-3.16
171	1.98		-73.29		83.83		-8.79		-7.39		6.74		1.84
172	13.31		-91.81		48.30		35.66		-3.32		2.54		-5.52
173	18.40		16.11		99.85		57.09		-4.61		2.49		6.58
174	9.01		17.34		45.55		32.47		5.10		-5.72		0.94
175	37.30		-39.81		46.83		-87.69		-4.55		-8.31		-0.65
176	88.97		52.93		24.45		86.03		8.02		8.68		7.82
177	11.41		-57.08		79.89		-71.60		4.42		-1.71		-8.68
178	80.14		-30.30		39.49		82.93		-2.98		7.62		0.15
179	76.77		-12.05		-27.50		-83.67		6.02		3.99		9.70
180	46.71		1.34		-34.96		16.19		-4.37		-3.75		-0.85
181	82.34		-23.26		48.12		-89.55		6.71		-9.44		-1.54
182	57.48		-32.19		-65.08		-40.32		1.97		-2.73		-6.09
183	40.28		72.82		-5.78		-74.65		3.14		-1.89		-8.92
184	82.21		-80.06		49.73		73.54		-6.98		-6.39		4.90
185	58.41		-76.34		72.52		26.25		1.91		-8.01		-1.59
186	73.94		29.08		51.37		-28.35		-8.92		-0.72		0.93
187	81.96		-37.47		40.16		33.80		-9.50		1.66		-0.20
188	32.33		-62.11		59.87		79.71		-6.55		-2.42		9.40
189	4.05		61.63		-2.03		35.02		-4.19		-4.68		9.84
190	13.56		-6.20		61.42		-78.99		9.16		4.21		2.14
191	41.54		-42.70		-40.97		89.42		-0.74		1.00		-1.77
192	65.84		64.43		84.19		-65.23		9.69		-7.91		7.79
193	53.26		40.24		38.50		21.14		-7.24		-9.58		-7.63
194	70.53		-57.95		5.99		6.06		1.57		1.77		7.68
195	98.20		-72.83		87.55		46.10		7.92		-3.53		-6.66
196	92.97		69.24		88.35		-13.88		-6.77		3.43		9.22
197	3.95		43.42		-87.35		75.49		1.14		-0.32		-9.68
198	92.80		-21.44		92.61		-48.25		-0.03		3.39		-2.19
199	53.41		89.19		-21.69		49.83		9.81		-2.21		6.37
200	35.33		-81.64		76.23		-27.04		9.09		4.44		8.48
201	6.25		86.61		22.31		-93.77		3.53		2.47		8.17
202	79.91		66.51		13.69		59.61		-4.21		0.88		-0.39
203	35.52		20.55		82.60		74.83		-1.77		3.99		0.60
204	74.60		62.91		13.43		-95.62		1.43		-7.35		-9.16
205	88.16		71.40		41.20		-98.41		-6.18		0.20		-5.10
206	78.25		54.83		-84.56		-24.24		3.50		-5.79		6.38
207	3.71		17.03		77.76		9.33		5.56		2.38		0.00
208	65.84		5.32		40.38		29.83		7.95		-9.19		3.07
209	23.87		-97.41		68.91		55.81		8.60		4.39		3.62
210	29.75		-62.03		-71.85		-85.50		3.50		-7.36		7.49
211	94.48		51.83		16.42		99.00		6.96		8.81		-5.39
212	56.41		-73.05		91.19		-84.87		6.35		1.00		1.88
213	10.62		38.98		-55.52		-11.28		5.59		6.65		7.42
214	4.64		-90.34		52.00		26.43		-4.91		5.49		9.68
215	38.35		-10.74		-92.44		63.62		-3.68		5.38		6.12
216	28.93		20.58		21.13		-56.38		-1.57		1.72		-9.96
217	25.79		3.30		-44.26		-29.11		-7.31		0.73		-7.04
218	62.68		-54.02		-42.61		-39.91		-7.89		0.86		0.12
219	12.14		-11.67		-25.81		37.77		8.29		-6.24		0.71
220	72.11		60.00		65.19		-70.72		-3.28		-4.06		4.56
221	17.36		-32.92		28.52		-21.41		3.64		-7.91		1.42
222	34.03		-28.99		-76.55		26.25		-2.76		4.59		-4.71
223	50.07		-68.73		10.48		40.91		-8.07		-1.29		-2.18
224	70.32		4.89		-0.60		-51.13		8.33		-3.44		-0.55
225	67.67		78.78		-42.09		-23.68		5.32		-2.97		-4.77
226	1.96		80.01		0.06		20.07		5.80		3.99		5.51
227	69.62		-82.87		-67.41		12.27		-2.67		-8.74		-6.16
228	29.67		21.07		73.71		-57.04		-1.04		3.55		9.93
229	96.27		49.90		51.41		-57.14		7.18		9.73		-8.19
230	44.83		21.18		-92.06		63.82		-9.45		6.79		7.06
231	1.35		11.45		74.53		-6.68		-1.26		6.33		4.32
232	21.60		5.26		95.79		-66.23		2.01		4.92		-7.90
233	71.68		-19.81		12.96		75.55		2.15		-3.72		-6.25
234	35.05		2.47		-43.00		30.27		1.30		-7.67		-0.96
235	38.05		58.72		14.87		96.02		-9.71		3.63		4.73
236	67.79		-9.65		-83.23		-75.22		-2.37		9.01		9.73
237	77.41		-73.39		-49.29		27.95		3.84		-4.16		-8.72
238	54.20		-62.77		5.18		9.42		-1.82		-1.99		-5.85
239	10.11		59.19		94.46		-48.23		-6.08		4.99		-2.04
240	69.81		40.66		-52.43		-35.38		-9.00		-4.83		-6.75
241	53.32		-18.73		61.91		5.85		-6.71		4.54		9.97
242	15.52		40.23		-58.03		16.46		-4.05		-2.77		8.64
243	85.75		-81.07		35.95		-62.62		-5.12		-4.37		2.30
244	34.46		-36.61		-56.39		76.39		-2.07		8.91		-3.72
245	64.25		-61.81		-19.54		-72.52		-5.04		8.38		-2.89
246	58.27		51.86		-47.66		-18.40		9.03		9.20		1.52
247	90.57		-56.71		-22.20		97.78		6.48		-6.58		-3.08
248	7.50		-78.42		-75.25		-41.14		-0.95		6.24		3.74
249	2.16		63.44		-34.36		-79.89		-8.02		-2.24		-8.59
250	82.18		-63.05		42.28		-28.13		7.50		-8.12		6.88
251	7.41		-80.87		-3.40		-4.87		-8.69		5.54		-5.56
252	45.60		-73.44		74.10		58.85		4.51		9.19		-9.23
253	20.00		22.45		-88.84		39.18		-0.99		3.11		3.46
254	26.55		38.71		-63.49		-30.22		6.52		-9.57		-8.31
255	45.14		-12.38		-90.55		43.82		-4.53		-2.95		1.40
256	45.79		-21.07		-30.70		81.91		2.63		1.41		1.16
257	16.72		-16.36		50.33		44.75		2.59		7.78		1.42
