Read 3000 bodies from file dataset/bodies_3000.csv
Using 5 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
2188	65.85		60.91		-74.59		45.01		-6.19		-6.73		0.69
2189	77.17		96.62		51.96		77.18		-9.56		-1.75		-8.09
2190	90.85		-15.78		-19.31		-75.94		-5.24		-8.65		-4.66
2191	24.53		9.59		-86.76		-71.54		-6.83		2.62		-0.66
2192	26.02		-59.48		87.01		-71.71		5.32		6.49		7.70
2193	63.10		-71.29		77.57		78.07		8.16		4.01		-9.79
2194	65.38		-94.56		98.10		98.19		-1.75		-9.99		5.44
2195	44.17		-56.23		-85.20		-54.30		3.61		4.81		3.46
2196	28.06		-2.95		96.18		-72.81		6.78		-8.97		-2.64
2197	41.92		-21.48		-30.31		39.88		-1.09		9.91		-4.18
2198	80.41		65.58		12.95		24.79		6.44		4.51		-2.14
2199	56.06		83.90		-75.68		89.86		6.72		-5.69		3.93
2200	34.39		-24.31		49.99		59.33		1.43		-2.26		0.11
2201	28.27		58.66		17.08		-13.13		-5.05		2.74		-0.95
2202	45.96		-98.69		-67.18		15.37		-7.50		-2.55		-4.52
2203	85.76		85.54		56.66		-4.64		6.64		6.70		-2.33
2204	76.77		66.85		36.75		7.47		2.88		7.92		-3.99
2205	65.24		-84.78		-51.54		-24.62		5.68		8.64		3.17
2206	59.45		-55.09		-89.89		-21.83		-2.33		-1.38		7.81
2207	71.63		17.10		77.27		9.76		-8.01		-0.97		6.41
2208	21.18		-6.05		87.90		-78.13		6.72		4.61		6.13
2209	17.26		59.08		-51.25		-17.81		-6.76		-1.84		-4.58
2210	97.97		82.25		-80.42		99.18		1.02		1.10		1.03
2211	63.78		-25.87		-16.01		-35.14		4.45		4.19		2.09
2212	70.77		-34.48		38.34		-90.81		-3.40		8.95		-4.83
2213	56.97		-24.66		-84.37		79.68		-1.28		4.77		5.68
2214	48.29		-94.77		7.43		-75.11		4.97		-6.73		8.49
2215	88.22		-88.50		-12.60		-18.30		-2.38		2.76		2.77
2216	31.40		88.70		-58.86		4.49		-9.49		-6.83		-3.15
2217	84.24		-49.74		-23.44		-94.09		4.10		1.44		0.20
2218	51.37		76.57		-36.00		93.61		-0.89		-1.94		5.27
2219	37.36		-87.48		-4.90		61.54		2.56		-1.69		-8.70
2220	8.82		80.27		80.98		70.36		-5.60		2.17		6.45
2221	10.44		77.07		-35.13		35.07		-1.09		4.09		1.28
2222	5.97		-82.55		-76.03		59.15		1.38		0.14		9.51
2223	73.55		43.85		67.44		-51.98		5.21		-6.10		6.81
2224	32.37		50.65		66.16		42.04		-9.33		3.27		-3.26
2225	34.78		36.66		17.38		-19.78		-0.31		-6.18		-0.62
2226	96.46		96.47		69.67		19.14		9.35		-2.22		9.66
2227	35.49		-27.41		-11.39		12.84		5.39		-6.03		5.09
2228	30.22		67.77		78.93		3.87		-2.96		-1.36		-6.73
2229	29.04		37.17		-24.22		-87.64		8.58		-3.46		-7.90
2230	20.47		-85.82		0.09		-87.50		-9.87		-8.48		-3.38
2231	7.76		42.50		71.36		-65.20		4.04		-5.86		0.26
2232	92.56		4.48		44.49		52.74		2.30		1.27		-5.22
2233	48.56		66.99		98.74		-32.77		-5.44		-5.05		-2.05
2234	33.64		-98.03		60.74		-71.39		-4.23		-6.94		-3.73
2235	48.66		12.12		-66.37		99.89		-1.09		7.37		5.76
2236	6.37		-87.45		66.74		-76.66		7.18		2.25		-2.79
2237	84.27		46.78		68.26		-77.17		3.06		0.70		-2.04
2238	33.00		-60.92		66.73		72.99		-4.27		5.94		2.66
2239	9.83		75.95		87.97		-86.78		7.45		-9.25		-0.75
2240	36.88		80.74		-82.42		-88.06		-2.66		9.32		-6.56
2241	70.08		-68.81		-50.22		-46.78		5.07		9.09		0.23
2242	66.74		52.61		-1.86		-77.29		2.52		2.10		-5.56
2243	25.01		30.15		14.28		16.72		1.09		-3.59		7.88
2244	10.86		19.18		-6.50		49.95		-5.04		-9.10		-5.52
2245	96.86		-62.36		-7.74		-6.75		3.32		-0.33		0.70
2246	15.83		-53.22		19.28		51.00		3.97		2.56		9.78
2247	27.19		-1.76		16.85		7.74		-7.14		3.66		6.38
2248	4.80		-66.72		-71.72		48.83		-7.80		-4.55		-7.78
2249	48.52		89.15		25.50		-78.47		1.19		1.06		-5.07
2250	3.32		15.90		97.57		-59.93		7.59		-9.94		3.82
2251	55.88		-14.96		-44.95		-78.45		7.39		5.78		-4.72
2252	42.89		-99.37		-34.65		-52.89		3.18		-3.47		-8.08
2253	70.61		85.55		-6.92		-79.48		-0.39		0.74		-4.67
2254	67.16		-2.23		-18.43		36.66		-4.30		3.01		-5.76
2255	24.19		-98.03		-24.40		50.56		-8.15		3.44		6.61
2256	5.27		-2.40		-73.82		5.69		-8.16		-6.25		3.53
2257	33.95		-62.35		-58.54		-95.40		1.87		-3.27		-4.75
2258	16.76		75.13		-37.91		-67.73		1.78		0.96		6.03
2259	17.51		85.94		21.59		65.53		-4.74		-0.93		-4.58
2260	99.89		-93.90		88.53		-20.18		0.14		0.61		4.94
2261	6.27		-39.92		95.81		-26.46		-3.44		-9.81		4.51
2262	26.68		1.86		-25.19		-65.16		2.19		6.12		-3.92
2263	28.11		-75.95		-40.15		57.70		-7.02		-6.63		2.48
2264	95.46		-28.22		80.08		-63.88		4.46		-9.05		-7.18
2265	51.95		70.11		-42.78		-71.71		4.75		9.49		5.48
2266	37.80		99.66		-45.48		-42.89		-0.97		-0.76		6.79
2267	30.83		83.93		95.03		10.97		2.25		6.93		0.91
2268	63.70		78.49		-8.48		67.22		1.82		0.48		5.76
2269	38.57		-99.91		53.14		50.45		4.63		9.54		6.40
2270	56.21		-51.15		1.96		43.93		8.01		-6.31		0.49
2271	54.36		1.89		65.21		-17.20		-4.12		3.29		-0.97
2272	40.21		51.56		31.58		10.12		-2.61		0.91		8.94
2273	73.78		57.83		-2.63		49.71		-5.87		9.76		8.79
2274	44.66		13.96		-88.46		28.93		-9.47		-3.68		2.21
2275	94.88		-17.08		-81.66		-8.94		9.00		-1.72		1.32
2276	77.89		-83.68		-95.00		53.86		9.03		5.19		1.97
2277	51.13		-85.65		7.39		-37.31		-0.44		2.62		6.91
2278	70.84		59.53		-28.43		-63.44		-9.16		8.86		-4.82
2279	35.76		-4.79		-95.71		-22.58		-6.95		-5.69		-0.51
2280	60.67		-44.21		-12.30		35.27		-7.00		8.18		-8.36
2281	31.06		-73.64		1.46		-8.30		3.49		-8.11		-0.97
2282	59.94		37.60		-89.26		58.71		6.71		-0.20		-1.90
2283	63.93		3.32		2.17		20.19		4.66		2.04		-8.47
2284	37.87		-21.02		31.68		99.72		-5.90		-3.84		6.35
2285	14.27		57.55		77.47		-15.40		-8.55		-2.92		0.87
2286	99.48		96.03		51.99		-16.32		-9.14		7.97		-5.33
2287	48.43		-77.82		-69.17		57.97		0.82		-8.15		-9.99
2288	29.08		18.75		-13.63		-45.71		-4.70		7.34		-3.39
2289	79.99		-74.93		49.27		18.03		-0.44		-7.74		-9.14
2290	67.78		-95.80		-71.49		42.85		-2.98		-4.23		-5.26
2291	7.46		-32.87		75.39		-46.74		-4.09		1.82		-0.86
2292	22.77		-19.64		-19.89		-85.97		-4.59		-0.55		0.74
2293	53.56		-95.01		-90.93		80.79		-6.69		2.76		-4.11
2294	80.40		50.88		83.97		38.13		-5.10		1.31		-2.61
2295	36.00		-12.20		-87.23		-39.95		2.42		-9.03		2.36
2296	90.64		17.57		11.68		-3.84		6.13		-5.84		-1.08
2297	62.95		-74.09		97.00		-65.14		2.22		-4.65		6.05
2298	75.69		-3.39		-22.10		86.22		-9.53		-4.86		-8.96
2299	7.43		-74.72		-34.54		26.07		-7.17		7.33		-3.67
2300	76.22		54.95		19.52		-68.35		-5.10		7.67		-6.68
2301	5.70		-35.54		62.64		65.81		-9.20		-7.52		-5.58
2302	74.26		30.76		-20.62		50.69		4.37		-7.52		-1.59
2303	29.61		-30.98		-33.94		-17.21		-9.98		-1.49		-7.58
2304	87.59		12.47		-75.61		-25.02		-7.23		2.76		6.03
2305	20.59		94.16		75.19		-70.06		-0.02		7.33		-6.63
2306	52.07		6.95		-33.94		39.84		-2.11		-0.81		-2.74
2307	52.93		-2.02		-94.18		68.86		-7.28		-1.30		-3.05
2308	50.27		-87.04		89.26		-53.63		2.03		2.45		-4.73
2309	57.81		92.39		18.15		39.96		-8.22		5.87		-9.10
2310	40.10		7.00		-47.44		-67.99		-6.46		-4.55		-9.93
2311	86.50		32.37		-80.61		27.34		4.61		9.49		-6.73
2312	46.94		96.56		19.08		-50.88		-3.73		-2.00		2.76
2313	15.11		-79.46		-40.04		-28.41		-7.93		4.95		8.62
2314	13.09		-21.91		-40.05		87.97		-6.43		-7.80		-4.86
2315	24.65		77.76		87.72		-50.99		5.10		4.29		-1.34
2316	45.52		-19.26		69.79		-32.54		-7.39		-0.75		-5.49
2317	51.89		-25.37		-10.67		-30.42		-2.98		-9.14		-5.16
2318	82.11		-74.75		6.07		-99.42		-3.63		-8.19		2.76
2319	89.23		31.86		-65.40		-42.75		-7.14		6.99		8.55
2320	26.35		89.64		44.34		-35.67		-7.36		-1.40		1.31
2321	1.63		68.07		94.94		-2.16		4.94		-1.68		3.76
2322	72.21		46.86		-15.03		37.26		-0.49		2.30		-6.01
2323	17.21		23.18		30.14		-32.60		3.70		-1.93		-0.41
2324	24.22		1.90		-72.01		-84.23		8.04		-9.79		2.71
2325	48.28		-3.68		51.52		-84.78		-3.29		5.01		5.56
2326	20.23		13.53		-23.11		12.17		9.72		2.10		8.81
2327	3.07		67.99		8.45		-99.88		1.79		-1.47		-6.22
2328	73.62		-46.99		94.42		-43.13		3.25		2.14		-3.49
2329	88.16		47.21		-67.11		36.72		1.11		0.13		-1.64
2330	71.49		-83.69		-44.09		18.83		5.80		-0.79		3.08
2331	65.17		55.36		-55.30		-25.68		-9.10		2.13		-8.07
2332	79.87		-15.91		-52.29		80.72		1.17		-6.91		4.70
2333	9.03		18.71		-43.64		-53.69		7.04		-6.87		-0.29
2334	50.41		-0.95		4.89		40.00		6.12		9.74		8.43
2335	38.78		29.79		-28.22		53.90		-4.27		-5.98		-2.63
2336	93.32		54.76		15.26		62.45		-3.08		5.35		4.81
2337	27.42		29.30		-37.16		99.58		1.00		-5.21		3.75
2338	3.60		14.94		-77.30		-21.42		-7.03		5.83		-6.77
2339	88.65		-69.70		-15.66		-24.88		0.38		5.69		-6.16
2340	4.05		36.18		14.30		-51.36		7.71		2.55		6.36
2341	59.87		-4.27		-70.93		-75.76		4.02		-7.34		-2.03
2342	76.77		-10.79		-87.47		87.69		4.61		-7.07		-6.56
2343	53.03		17.35		65.82		-8.22		1.82		-6.53		8.60
2344	97.30		52.01		29.04		54.68		6.98		5.31		4.14
2345	90.41		64.25		57.67		4.58		-2.58		-1.98		-5.77
2346	93.48		80.93		12.90		-30.83		-8.85		2.75		7.98
2347	98.93		1.88		-1.69		51.87		4.49		-9.53		9.29
2348	42.96		-44.47		-39.19		-44.82		6.90		6.82		8.35
2349	44.64		32.97		-68.40		-39.90		2.75		-3.14		5.67
2350	59.15		45.84		31.98		90.99		9.02		-7.85		2.17
2351	75.95		75.15		-36.97		-59.74		9.31		-5.11		-5.12
2352	85.04		84.18		59.75		-98.74		-0.64		9.75		6.52
2353	70.21		-24.19		-86.70		67.90		-2.37		5.14		-6.25
2354	19.34		-94.62		37.90		-84.92		1.26		6.31		1.63
2355	40.20		-52.77		-30.00		56.30		0.99		5.45		8.22
2356	92.77		-72.30		-71.14		82.00		-2.80		-3.67		-7.16
2357	85.38		-52.34		45.41		22.04		-3.96		-7.13		-1.03
2358	67.81		-69.44		-87.50		72.27		-4.98		8.24		-1.36
2359	66.23		-49.11		-90.91		29.44		2.05		-3.94		-7.18
2360	69.73		-89.44		-39.05		-60.75		-8.98		-1.04		7.39
2361	37.95		-95.50		18.55		66.72		-7.74		8.52		0.17
2362	48.68		23.61		-81.49		-99.22		5.67		0.46		3.59
2363	20.59		39.18		7.95		-20.72		-7.93		6.93		0.29
2364	6.81		77.33		-42.99		24.49		-3.60		-3.38		2.80
2365	47.22		-42.19		-0.37		86.73		9.07		-1.13		-4.25
2366	92.30		-19.82		-92.61		-75.52		7.44		-6.50		6.74
2367	58.16		78.83		38.76		-96.55		7.59		-4.05		1.50
2368	30.65		43.72		74.23		-42.07		-6.29		-9.21		-9.57
2369	58.17		-65.30		-40.85		-96.42		-7.23		0.48		6.11
2370	69.53		88.61		0.47		-13.97		-4.61		-2.52		0.43
2371	30.80		-40.75		67.49		-80.11		-8.62		4.56		0.87
2372	52.85		48.27		94.82		-1.18		-0.56		2.01		1.85
2373	94.90		97.85		82.26		16.61		-9.44		3.81		-5.39
2374	9.59		96.66		63.46		-73.84		8.77		2.01		-9.49
2375	67.71		65.39		41.65		-35.36		-4.18		-7.66		-8.34
2376	18.26		-84.72		-27.75		-96.82		-1.64		-2.56		-2.34
2377	39.36		-46.96		-33.37		-30.44		-8.51		4.94		-7.74
2378	90.56		-96.68		-39.79		46.11		-0.10		-8.55		7.24
2379	52.19		58.07		72.55		-64.35		8.15		-2.48		-2.81
2380	74.07		62.70		26.36		36.31		-5.80		8.77		-5.13
2381	59.14		-91.39		3.87		91.92		6.32		-1.39		3.02
2382	31.75		83.35		-81.68		47.81		-5.34		-2.59		9.53
2383	75.72		75.40		-73.71		-78.80		4.70		4.58		8.09
2384	33.28		6.73		-43.75		-28.77		4.60		-1.76		-0.01
2385	81.85		-78.63		-69.99		-10.98		0.60		-5.66		-7.04
2386	56.99		-72.91		-0.26		10.35		0.52		1.84		2.86
2387	13.64		99.70		-1.82		14.97		2.21		4.40		8.42
2388	90.35		34.20		-10.43		-26.95		-9.19		-1.75		-4.94
2389	78.13		-95.99		56.58		33.16		4.76		7.05		5.56
2390	58.19		-41.10		-73.33		-73.44		-7.42		8.82		-1.83
2391	56.97		96.55		60.79		-14.34		9.49		3.23		-8.13
2392	91.72		-55.37		-48.96		-92.55		6.93		-3.11		5.30
2393	1.61		-54.50		26.48		1.42		-1.35		-5.38		-1.76
2394	66.40		-94.50		51.04		-59.41		-2.91		0.99		-6.33
2395	29.83		-99.14		25.84		-46.13		7.10		8.81		7.32
2396	28.05		70.66		7.85		-83.99		3.78		-2.92		3.54
2397	83.77		-52.75		-95.72		22.30		0.06		-1.44		-0.87
2398	47.63		55.16		64.94		29.60		9.09		-9.82		-6.50
2399	85.25		-11.03		31.95		13.95		3.84		9.07		7.90
2400	70.22		84.02		-70.62		-62.38		-3.19		7.24		1.43
2401	37.62		-9.42		-71.51		-60.39		-0.70		2.30		-4.81
2402	89.98		64.31		-80.76		-91.39		9.12		-0.72		-0.92
2403	74.07		-48.94		-57.32		-31.54		3.03		3.83		-3.91
2404	15.84		80.30		-71.70		85.82		-5.24		-0.33		2.23
2405	48.50		50.74		21.11		30.90		-0.26		8.27		-6.43
2406	56.56		-11.41		86.05		-12.95		0.98		3.55		-7.61
2407	21.51		-63.04		93.43		12.11		6.52		-0.42		-2.27
2408	89.78		23.30		41.73		-16.90		-4.12		6.48		-2.03
2409	52.86		33.44		3.22		17.43		6.72		-9.19		8.37
2410	98.59		3.36		79.96		-44.97		3.08		-3.01		-5.31
2411	4.94		60.30		96.63		-68.99		-2.72		6.95		2.14
2412	13.21		-60.43		-72.08		-36.86		0.93		-3.50		-1.39
2413	24.54		83.69		-87.47		72.64		8.16		6.65		-5.19
2414	86.45		-5.55		80.14		-21.10		4.99		-6.70		2.45
2415	91.30		-53.88		-2.09		-15.43		4.54		6.45		5.25
2416	86.26		99.54		-85.01		-1.13		-8.90		6.43		1.32
2417	20.05		-62.57		-71.78		-96.78		5.61		-8.81		-9.92
2418	88.08		-42.10		13.81		25.83		-1.27		4.80		-9.37
2419	51.58		-76.97		54.08		35.34		-7.96		-5.67		8.51
2420	15.50		-31.86		-2.71		-21.50		7.47		-2.47		-1.36
2421	44.95		28.94		-61.48		-83.86		2.92		3.55		2.19
2422	20.93		-42.61		54.53		-33.54		-8.17		-2.86		-2.46
2423	76.19		-42.89		16.20		50.91		-8.80		-1.26		-6.60
2424	24.50		43.26		-2.83		-27.54		2.03		8.34		9.78
2425	30.57		76.29		87.40		-64.47		1.92		-7.74		5.76
2426	18.97		-50.57		44.45		47.19		-6.14		-3.60		7.45
2427	5.68		-2.25		-64.63		-69.69		-0.39		-5.71		9.33
2428	5.17		-41.25		73.25		-33.35		-1.99		-6.55		-6.04
2429	72.18		-89.57		88.23		-59.95		-3.43		8.11		-7.42
2430	26.07		-58.12		63.47		-30.51		4.44		0.96		7.07
2431	97.04		-70.23		-54.95		-6.85		-3.62		9.69		-9.50
2432	8.83		93.19		-76.94		-50.84		-7.40		5.60		4.41
2433	29.67		73.86		3.14		15.81		7.10		5.38		-3.67
2434	50.06		58.65		67.83		-79.41		4.78		-0.99		-4.81
2435	94.45		53.75		81.75		70.06		2.47		8.87		8.58
2436	43.96		-84.77		-20.16		-14.71		0.67		7.77		-9.98
2437	34.08		72.14		31.42		54.88		-3.60		-6.39		-1.70
2438	51.01		-69.41		-49.15		-57.90		-9.90		6.63		1.31
2439	1.45		-97.38		86.31		46.91		5.92		-6.32		2.50
2440	10.65		28.07		-88.37		-46.87		-2.59		-7.28		-0.00
2441	81.32		53.38		69.18		-4.57		-8.33		-1.14		8.73
2442	73.33		-81.44		-20.13		-79.99		4.58		-7.18		0.43
2443	34.91		54.08		-64.88		22.46		-5.52		-7.38		-0.13
2444	70.76		61.73		-79.65		82.56		-5.13		-2.94		-5.00
2445	55.49		-68.18		36.15		-21.80		2.47		-0.86		9.84
2446	84.28		-35.24		-63.92		1.52		9.99		-8.38		-6.71
2447	80.88		-58.69		-89.06		-38.88		-3.52		-8.06		-9.02
2448	85.55		-83.14		-85.03		-6.79		6.40		-8.52		-1.90
2449	88.11		-53.20		56.58		-88.77		4.76		4.52		7.52
2450	59.76		-75.28		20.04		6.66		8.25		-6.40		-4.20
2451	85.61		-18.14		69.26		84.77		-8.30		7.95		0.68
2452	55.34		61.98		44.21		94.78		9.99		5.83		7.41
2453	7.65		47.73		29.59		-86.10		-4.43		-0.96		-8.04
2454	78.02		-56.06		49.83		-38.84		-2.56		8.54		-9.17
2455	70.01		66.42		-97.22		-79.65		0.97		-3.48		2.58
2456	94.65		-99.59		70.76		56.67		-5.36		-5.24		-1.38
2457	20.04		96.07		-60.85		83.27		-4.01		-4.48		-0.04
2458	45.31		46.71		-74.01		-6.63		-4.46		-1.50		-9.58
2459	8.59		82.14		88.26		-99.68		-9.40		0.43		-3.85
2460	22.16		48.60		74.91		-78.49		5.88		4.16		-0.15
2461	58.66		98.27		16.07		24.13		8.72		-0.61		-4.97
2462	89.72		-77.85		-8.89		-18.99		-6.05		-3.76		-0.32
2463	53.27		73.33		-89.98		-50.32		7.41		-0.12		6.17
2464	73.27		-47.79		-48.44		63.44		1.76		6.07		-9.31
2465	98.36		-16.49		-90.69		-9.48		8.89		-8.79		3.30
2466	68.56		-70.30		-27.77		24.46		6.98		-7.01		7.73
2467	39.06		35.30		35.86		39.43		-3.86		-6.02		8.98
2468	24.59		-20.76		-45.43		-93.77		-9.78		9.34		-1.46
2469	5.08		-69.19		-3.10		-4.55		-3.31		7.76		-6.47
2470	77.70		-48.58		-97.64		-97.71		9.67		3.61		-1.63
2471	2.49		-84.60		-15.60		56.41		-9.00		9.39		2.68
2472	12.90		-84.74		-26.39		98.72		8.26		-1.20		3.69
2473	80.42		-48.58		20.32		-23.23		5.43		5.11		8.04
2474	9.59		-37.17		79.05		35.20		8.60		2.18		-5.30
2475	81.47		-8.25		-4.62		22.45		-1.81		-1.29		6.64
2476	5.21		18.27		46.84		66.89		-8.88		5.16		-4.28
2477	32.71		-0.88		14.48		-36.32		4.58		-4.05		-7.87
2478	65.66		19.19		25.54		14.48		-1.63		-6.27		-8.66
2479	99.98		-96.74		-34.87		94.48		3.64		1.09		3.76
2480	38.62		6.95		30.28		-55.04		-3.11		6.60		4.99
2481	15.81		88.73		35.13		93.33		-6.85		8.59		2.76
2482	20.00		60.29		92.02		-30.52		-6.26		-9.85		3.88
2483	20.65		-4.78		47.40		-70.01		4.09		8.77		-3.17
2484	24.30		82.11		-63.36		85.00		-1.52		-0.60		-8.34
2485	34.93		-12.92		81.93		-45.99		9.51		-6.55		0.72
2486	73.12		-74.19		6.24		0.27		4.43		-5.24		5.27
2487	38.64		-26.89		-76.28		-62.91		-9.43		-1.92		-0.10
2488	85.59		-57.01		40.29		66.35		-1.65		6.88		3.27
2489	77.80		-79.74		-4.19		-69.01		8.45		7.34		-1.08
2490	10.02		-16.10		-35.39		59.08		1.08		0.71		3.50
2491	92.83		-9.60		92.67		-57.54		4.11		-5.62		4.57
2492	3.71		-46.84		-88.40		-10.45		-7.25		7.05		0.59
2493	82.24		-33.60		-9.35		-65.46		7.04		-3.59		0.94
2494	16.90		63.06		3.87		-98.83		0.15		8.25		3.99
2495	32.53		-0.85		-53.59		-10.30		-1.70		3.61		5.48
2496	19.21		-57.69		23.64		-39.59		7.73		-5.54		4.82
2497	85.62		-68.41		67.83		-65.01		-3.83		-2.60		4.33
2498	15.19		87.18		-68.18		14.75		-1.98		-5.05		-4.09
2499	39.24		-37.17		-54.75		-86.89		8.96		-6.30		0.17
2500	20.04		-37.69		-0.09		23.38		-2.70		-2.59		-4.59
2501	30.14		55.20		-96.86		66.61		-6.23		-3.26		5.12
2502	44.50		-53.23		-45.53		-81.07		-1.99		9.00		-3.24
2503	97.22		6.37		-22.24		-4.78		-8.75		-3.49		1.94
2504	44.56		87.58		29.21		-20.42		8.51		4.24		7.67
2505	30.68		60.72		19.05		-92.01		2.13		-0.99		5.50
2506	20.12		21.30		-92.58		-23.91		-6.06		6.05		-6.18
2507	88.32		-31.03		-69.15		-82.76		4.03		-8.23		-8.87
2508	42.08		22.98		83.12		-1.28		1.47		3.44		2.07
2509	94.09		-73.26		67.85		83.20		-9.75		-5.54		-7.38
2510	53.60		-55.39		68.44		3.21		4.18		-2.23		-7.80
2511	8.01		-42.35		55.03		84.69		1.53		0.01		-7.24
2512	71.77		27.85		15.44		-9.01		-5.07		-4.28		-7.01
2513	12.23		60.07		55.98		-69.28		-7.23		7.71		2.59
2514	31.15		18.77		-91.01		-10.10		0.57		4.46		-2.49
2515	19.78		15.34		-41.82		-7.76		9.50		2.05		-1.27
2516	72.22		-5.52		-48.39		-24.01		6.27		0.38		-4.49
2517	33.40		-2.37		-57.04		-53.78		9.86		-1.74		1.67
2518	51.56		-84.99		49.12		-35.65		-4.33		3.59		-7.01
2519	25.82		-70.74		11.65		-38.81		-0.92		-6.53		-7.25
2520	53.56		5.36		-10.41		25.59		-1.65		8.13		-5.73
2521	88.61		-36.65		-36.75		-42.24		-1.99		6.34		-4.80
2522	90.93		-4.46		84.51		97.33		5.47		-3.26		-6.90
2523	64.73		-11.11		24.49		16.27		-1.88		9.30		-8.27
2524	36.20		-88.80		-66.97		-71.78		-9.09		8.09		9.47
2525	2.30		8.87		-34.73		90.89		-3.48		-0.12		5.21
2526	75.45		77.65		-47.55		67.77		-1.76		-4.98		4.54
2527	16.75		25.16		88.10		-52.07		3.70		0.33		3.48
2528	6.23		23.91		21.64		38.42		7.75		6.49		-5.18
2529	77.78		74.18		-53.96		65.24		-1.29		6.83		0.36
2530	51.37		6.67		96.62		-22.32		-9.11		5.82		-9.06
2531	99.92		-51.24		-88.06		-2.47		8.45		-7.20		-8.60
2532	96.79		87.72		-92.49		-25.45		-0.67		5.19		9.03
2533	46.96		55.82		-24.27		-5.53		-0.21		-1.00		1.13
2534	80.35		-7.25		-36.49		-25.82		9.78		7.51		-2.22
2535	83.49		-88.93		92.15		12.79		0.80		0.24		5.32
2536	51.67		-70.40		52.60		60.47		2.34		-0.19		-5.86
2537	25.72		22.21		-65.42		-51.76		-2.18		-7.41		9.61
2538	31.97		-93.48		64.51		-69.13		-4.66		-5.11		6.66
2539	38.95		-61.82		64.93		-93.14		-3.06		-1.49		2.92
2540	61.50		-37.00		55.14		8.44		7.42		-9.37		-6.26
2541	86.34		11.57		-29.63		-3.89		-3.15		6.56		-6.54
2542	35.49		-49.24		-3.00		39.85		8.26		-7.31		-6.82
2543	41.90		54.18		5.30		65.76		3.92		-3.92		1.72
2544	9.27		-46.58		-53.03		62.09		3.68		3.67		4.93
2545	9.93		71.13		14.48		-10.10		-7.28		7.04		-0.71
2546	23.97		-18.54		70.62		-26.72		3.27		5.29		2.73
2547	53.83		96.88		61.13		-71.52		-3.59		1.02		2.12
2548	20.47		-16.15		-17.78		-58.05		-9.85		-1.54		-9.41
2549	9.37		-40.15		83.71		56.13		-5.87		-3.08		-4.90
2550	88.87		48.02		39.59		-73.22		7.58		-0.28		-5.88
2551	26.00		-97.58		19.42		-11.84		-6.99		-0.16		-4.54
2552	85.28		-8.38		-40.61		49.42		2.43		-8.55		-0.78
2553	31.67		75.50		66.17		-29.48		0.50		3.88		-4.42
2554	11.67		-42.73		-85.19		-82.92		7.13		-8.45		3.99
2555	59.65		-78.70		69.20		-52.61		8.81		-9.74		-3.11
2556	73.56		14.87		91.12		45.61		-6.68		-8.22		-9.65
2557	28.05		-96.26		5.60		70.05		6.30		-9.88		-9.02
2558	70.96		-41.28		-92.32		-71.95		-7.61		-8.39		4.48
2559	35.29		71.59		84.93		-58.06		-8.09		9.03		9.73
2560	67.81		-88.77		-29.23		55.22		0.91		7.91		-1.71
2561	51.44		96.84		16.39		39.32		4.65		8.43		8.76
2562	11.43		19.96		32.85		96.68		-3.83		-6.26		-5.48
2563	75.24		83.31		34.96		17.27		-6.31		1.53		-3.56
2564	56.51		25.13		-59.93		-17.93		-8.37		6.64		-9.36
2565	28.42		51.06		-43.20		27.90		8.36		0.69		7.06
2566	73.78		-76.40		8.76		-3.53		3.72		-3.80		-1.57
2567	80.26		85.57		85.57		-27.52		-3.17		1.39		3.28
2568	73.42		-22.11		13.93		81.79		-9.31		6.45		4.23
2569	66.16		-55.42		-96.09		60.01		-0.22		5.57		8.18
2570	14.77		-6.09		-96.14		-63.82		-1.08		7.07		-3.12
2571	57.77		-90.13		98.78		17.74		1.35		3.76		-4.57
2572	18.97		-26.68		43.28		38.76		6.89		6.63		3.18
2573	57.29		50.60		14.97		1.79		-9.84		-5.76		-6.88
2574	42.11		-82.47		6.53		98.99		-2.82		3.82		5.37
2575	55.85		-54.45		94.73		55.33		5.64		6.46		9.42
2576	15.23		18.86		-5.09		-75.84		-0.82		9.21		8.83
2577	82.05		29.01		6.81		-91.16		8.70		0.47		2.67
2578	32.46		96.89		59.30		-38.97		-2.51		2.51		4.07
2579	4.83		-62.74		-96.56		53.51		-5.30		-9.88		-5.16
2580	26.21		-36.64		68.32		73.53		-6.48		2.23		-5.76
2581	65.36		35.38		-91.70		37.90		-3.05		-3.92		4.68
2582	70.38		-5.55		-44.96		-22.62		-9.13		-2.58		9.00
2583	27.83		2.55		70.60		88.57		-4.56		-2.80		-2.83
2584	26.58		-56.51		-91.35		31.96		-4.36		0.98		6.53
2585	68.20		-64.97		-93.00		-5.67		-4.71		6.40		6.78
2586	45.37		-20.18		6.58		47.34		4.01		4.37		-5.93
2587	57.52		-42.35		77.17		21.51		2.17		5.29		3.88
2588	94.33		-93.01		-74.66		91.25		-4.83		9.44		-6.80
2589	73.53		70.68		95.47		-47.54		8.26		9.81		-4.47
2590	48.44		-89.40		-37.39		33.22		-5.45		2.44		4.50
2591	62.91		26.11		17.03		26.72		-4.39		-6.46		-0.20
2592	18.60		-45.49		-27.96		-60.16		4.19		-7.32		9.33
2593	38.02		93.92		91.99		56.38		9.03		-8.04		-8.32
2594	88.28		-20.21		-34.61		-84.99		-8.26		-8.58		6.09
