Read 100 bodies from file dataset/bodies_100.csv
Using 6 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
10	58.94		86.12		-99.54		94.28		5.60		-3.25		8.80
11	64.82		-87.84		79.02		19.54		-8.11		-1.87		7.26
12	58.65		-60.05		10.92		-41.91		-7.74		-2.66		-4.42
13	19.83		-20.32		62.08		-54.06		7.93		9.71		-6.67
14	61.55		28.44		18.23		-18.54		8.75		-5.28		7.95
15	52.11		-39.45		33.10		11.72		-8.89		7.42		6.24
16	60.20		-65.14		-89.51		64.06		-2.09		-2.58		-7.92
17	14.87		-49.47		25.15		-81.65		-6.90		3.72		9.39
18	68.34		-11.56		42.50		14.96		-8.91		6.58		3.60
19	72.13		21.37		29.10		-3.31		-5.32		9.27		1.66
20	33.52		-81.59		84.59		62.33		4.63		3.30		8.51
21	35.81		65.15		-48.75		30.96		0.61		-5.72		0.64
22	77.47		-56.80		42.57		-18.39		5.27		-0.81		-3.63
23	81.50		-86.24		-86.43		-56.52		8.02		4.57		3.78
24	32.86		58.54		0.66		27.90		-0.13		-2.60		-7.47
25	28.06		54.45		45.44		-48.81		2.12		-3.88		-5.59
26	7.19		43.42		-34.34		-86.23		2.35		-4.36		3.78
27	35.33		74.86		-20.16		-84.31		-0.45		4.36		2.63
28	92.31		-81.70		84.15		-31.18		-8.83		-1.35		9.90
29	38.50		-57.08		56.63		29.33		1.89		-4.87		-7.29
30	59.32		41.98		-19.41		30.75		-8.42		5.30		1.01
31	83.52		6.61		48.71		40.37		3.55		-6.74		4.38
32	48.93		89.12		-49.30		-51.59		8.42		7.01		8.47
33	92.71		-6.83		-35.54		-36.31		-6.44		0.91		4.46
34	40.09		-6.66		5.41		8.87		2.20		1.22		7.60
35	24.06		-55.77		63.20		20.19		-2.06		6.00		7.22
36	87.31		72.32		-86.02		-23.23		-0.52		-0.60		0.60
37	62.58		-69.86		-45.33		-65.26		2.70		8.40		-4.68
38	79.92		26.92		-8.47		-14.83		-0.71		1.38		-6.83
39	62.68		81.79		36.81		87.39		-1.66		8.26		-6.57
40	58.90		-72.01		-54.66		30.79		2.76		9.06		9.75
41	36.29		32.54		88.90		-46.96		-1.79		4.12		-5.09
42	11.16		-6.13		43.83		-71.63		5.07		9.32		9.45
43	91.11		21.63		17.87		54.06		8.44		-3.12		-5.71
44	49.40		-3.26		-53.83		70.16		-4.66		3.72		-4.82
45	49.18		94.17		-51.75		91.32		2.73		-5.29		-2.16
46	26.50		36.58		60.79		57.18		5.95		6.00		4.50
47	89.32		-54.38		-94.36		-55.80		5.71		-9.81		9.35
48	64.90		86.90		-5.85		48.22		2.99		9.52		-4.17
49	47.11		45.18		86.69		33.65		-0.80		-0.71		-4.07
50	18.32		-63.23		103.40		-54.35		-5.21		7.54		0.01
51	75.12		39.59		46.67		57.28		3.15		-1.65		-4.88
52	33.08		71.07		71.34		77.29		5.03		8.08		-3.96
53	83.32		7.67		94.75		-52.02		0.05		-5.20		6.39
54	95.61		95.75		69.03		-94.31		-3.56		-9.68		2.14
55	58.82		24.31		78.58		-32.78		1.35		2.40		9.34
56	14.95		24.95		-58.73		-5.87		-7.38		-2.10		-9.55
57	50.61		-101.26		-98.01		-46.31		-4.20		2.05		2.86
58	17.40		54.36		-38.25		-31.42		0.42		8.89		8.12
59	73.06		37.78		-37.80		98.57		-0.71		-5.90		3.71
60	5.36		-95.75		-85.17		80.01		-9.66		3.53		-7.49
61	3.74		39.38		78.99		27.58		1.16		5.84		7.38
62	62.74		32.17		58.11		-64.15		1.21		9.74		1.07
63	39.81		64.22		-8.67		-45.63		-7.51		5.92		6.98
64	80.04		-54.85		52.32		-53.67		6.55		4.15		-1.89
65	96.63		-0.29		-41.56		51.48		3.78		1.12		5.08
66	13.61		-82.51		81.78		-79.04		-9.88		-0.42		-3.63
67	79.37		-58.05		74.29		-31.46		-2.26		4.85		1.53
68	98.23		-52.45		47.89		-5.87		-5.61		-4.49		9.23
69	65.79		-92.91		92.94		38.23		2.49		-5.67		5.43
70	82.88		30.58		100.15		-95.68		2.90		8.43		-1.93
71	90.50		-47.64		41.76		94.10		-5.30		9.92		2.68
72	78.42		-51.41		-16.25		76.37		-3.06		9.72		3.58
73	70.29		103.58		96.70		-55.71		8.26		4.52		-8.70
74	3.97		97.32		-6.08		-25.26		-2.70		-5.74		3.23
75	87.60		-24.25		-82.33		40.91		-4.25		6.04		1.49
76	77.46		62.94		-44.06		-8.87		-4.91		4.70		-9.41
77	19.92		48.10		-67.10		14.92		-8.14		-1.52		1.85
78	72.30		-91.09		82.50		-29.83		-4.93		-0.48		7.57
79	25.81		35.22		38.20		-89.95		6.29		-7.48		-5.18
80	62.25		-44.27		-72.34		-85.37		-2.09		4.81		5.01
81	66.36		73.62		-49.18		86.73		2.78		-8.02		5.99
82	25.35		-43.03		-30.54		45.70		5.61		5.97		-8.01
83	84.83		-52.91		96.64		1.83		-3.85		1.78		5.27
84	47.82		79.95		-13.93		83.71		-2.19		1.96		8.43
85	73.19		-69.13		-20.45		58.70		0.25		-3.97		-8.09
86	9.09		-42.95		90.60		-28.18		-8.73		4.17		6.22
87	36.66		17.47		96.67		-74.49		-2.38		6.24		2.45
88	22.90		94.19		-54.87		43.56		-7.56		-8.74		1.78
89	43.42		-104.10		-45.56		10.05		-7.44		-3.17		3.68
90	83.28		93.38		-7.30		6.14		3.72		1.30		4.25
91	91.75		-77.00		-37.93		65.10		0.08		-2.82		-0.46
92	76.99		-68.21		-10.79		-75.61		-6.03		-5.84		-5.58
93	38.78		74.05		45.35		-41.35		6.29		0.43		-2.14
94	98.28		-69.53		-46.56		-59.21		1.25		-4.78		-1.40
95	35.28		-73.01		63.56		33.31		-3.20		-9.90		-5.30
96	6.76		-50.49		-92.12		13.03		-1.79		-5.75		-0.24
97	1.57		92.36		-59.40		20.77		9.85		4.42		6.04
98	98.08		84.23		64.77		32.48		2.76		-4.27		8.83
99	72.52		-49.73		73.55		-55.88		-6.41		4.34		-1.46

Step 80:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
-----------------------------------------------------------------------------------------
0	80.90		71.47		-105.58		-85.38		0.83		-8.98		-7.85
1	45.28		70.83		-37.65		-19.06		1.08		2.44		-8.63
2	48.04		-52.52		94.62		-89.32		5.38		1.94		-1.85
3	14.60		-12.13		-16.56		12.37		-3.23		-1.01		-4.59
4	37.72		-42.48		-3.97		-0.55		0.49		-5.18		-0.29
5	43.79		-17.96		76.80		85.19		5.27		4.27		4.16
6	22.78		-75.37		7.78		-78.71		-5.86		6.83		9.63
7	74.18		-33.65		0.22		-97.15		-3.20		7.29		-0.03
8	38.97		-36.94		90.04		-13.69		-5.90		2.57		4.84
9	70.56		-67.36		-23.92		-72.65		-4.51		-0.47		-6.75
10	58.94		87.24		-100.19		96.04		5.60		-3.25		8.80
11	64.82		-89.46		78.64		20.99		-8.11		-1.87		7.26
12	58.65		-61.60		10.39		-42.79		-7.74		-2.66		-4.42
13	19.83		-18.73		64.03		-55.39		7.93		9.71		-6.67
14	61.55		30.19		17.17		-16.95		8.75		-5.28		7.95
15	52.11		-41.23		34.59		12.97		-8.89		7.42		6.24
16	60.20		-65.56		-90.03		62.47		-2.09		-2.58		-7.92
17	14.87		-50.85		25.89		-79.77		-6.90		3.72		9.39
18	68.34		-13.35		43.81		15.68		-8.91		6.58		3.60
19	72.13		20.30		30.95		-2.98		-5.32		9.27		1.66
20	33.52		-80.67		85.25		64.03		4.63		3.30		8.51
21	35.81		65.28		-49.90		31.09		0.61		-5.72		0.64
22	77.47		-55.74		42.40		-19.11		5.27		-0.81		-3.63
23	81.50		-84.63		-85.51		-55.77		8.02		4.57		3.78
24	32.86		58.51		0.14		26.41		-0.13		-2.60		-7.47
25	28.06		54.87		44.67		-49.93		2.12		-3.88		-5.59
26	7.19		43.89		-35.21		-85.48		2.35		-4.36		3.78
27	35.33		74.77		-19.28		-83.78		-0.45		4.36		2.63
28	92.31		-83.47		83.88		-29.20		-8.83		-1.35		9.90
29	38.50		-56.70		55.66		27.88		1.89		-4.87		-7.29
30	59.32		40.29		-18.36		30.96		-8.42		5.30		1.01
31	83.52		7.32		47.36		41.25		3.55		-6.74		4.38
32	48.93		90.80		-47.89		-49.89		8.42		7.01		8.47
33	92.71		-8.12		-35.36		-35.42		-6.44		0.91		4.46
34	40.09		-6.22		5.66		10.39		2.20		1.22		7.60
35	24.06		-56.18		64.40		21.64		-2.06		6.00		7.22
36	87.31		72.21		-86.14		-23.11		-0.52		-0.60		0.60
37	62.58		-69.32		-43.65		-66.19		2.70		8.40		-4.68
38	79.92		26.77		-8.20		-16.20		-0.71		1.38		-6.83
39	62.68		81.45		38.46		86.08		-1.66		8.26		-6.57
40	58.90		-71.46		-52.84		32.74		2.76		9.06		9.75
41	36.29		32.18		89.72		-47.98		-1.79		4.12		-5.09
42	11.16		-5.12		45.69		-69.74		5.07		9.32		9.45
43	91.11		23.32		17.25		52.92		8.44		-3.12		-5.71
44	49.40		-4.19		-53.09		69.20		-4.66		3.72		-4.82
45	49.18		94.71		-52.81		90.89		2.73		-5.29		-2.16
46	26.50		37.77		61.99		58.08		5.95		6.00		4.50
47	89.32		-53.24		-96.33		-53.93		5.71		-9.81		9.35
48	64.90		87.50		-3.95		47.38		2.99		9.52		-4.17
49	47.11		45.02		86.55		32.83		-0.80		-0.71		-4.07
50	18.32		-64.28		104.91		-54.35		-5.21		7.54		0.01
51	75.12		40.22		46.34		56.31		3.15		-1.65		-4.88
52	33.08		72.07		72.95		76.50		5.03		8.08		-3.96
53	83.32		7.68		93.71		-50.75		0.05		-5.20		6.39
54	95.61		95.04		67.10		-93.88		-3.56		-9.68		2.14
55	58.82		24.58		79.06		-30.92		1.35		2.40		9.34
56	14.95		23.47		-59.15		-7.78		-7.38		-2.10		-9.55
57	50.61		-102.10		-97.60		-45.74		-4.20		2.05		2.86
58	17.40		54.45		-36.48		-29.79		0.42		8.89		8.12
59	73.06		37.64		-38.98		99.32		-0.71		-5.90		3.71
60	5.36		-97.68		-84.47		78.51		-9.66		3.53		-7.49
61	3.74		39.61		80.16		29.05		1.16		5.84		7.38
62	62.74		32.41		60.06		-63.93		1.21		9.74		1.07
63	39.81		62.72		-7.48		-44.24		-7.51		5.92		6.98
64	80.04		-53.54		53.15		-54.05		6.55		4.15		-1.89
65	96.63		0.47		-41.33		52.50		3.78		1.12		5.08
66	13.61		-84.48		81.69		-79.76		-9.88		-0.42		-3.63
67	79.37		-58.50		75.26		-31.15		-2.26		4.85		1.53
68	98.23		-53.57		46.99		-4.03		-5.61		-4.49		9.23
69	65.79		-92.42		91.81		39.31		2.49		-5.67		5.43
70	82.88		31.16		101.83		-96.06		2.90		8.43		-1.93
71	90.50		-48.70		43.74		94.63		-5.30		9.92		2.68
72	78.42		-52.02		-14.31		77.09		-3.06		9.72		3.58
73	70.29		105.23		97.60		-57.45		8.26		4.52		-8.70
74	3.97		96.79		-7.23		-24.61		-2.70		-5.74		3.23
75	87.60		-25.10		-81.12		41.21		-4.25		6.04		1.49
76	77.46		61.96		-43.12		-10.75		-4.91		4.70		-9.41
77	19.92		46.48		-67.40		15.29		-8.14		-1.52		1.85
78	72.30		-92.07		82.40		-28.32		-4.93		-0.48		7.57
79	25.81		36.47		36.71		-90.98		6.29		-7.48		-5.18
80	62.25		-44.69		-71.38		-84.37		-2.09		4.81		5.01
81	66.36		74.18		-50.78		87.92		2.78		-8.02		5.99
82	25.35		-41.90		-29.34		44.10		5.61		5.97		-8.01
83	84.83		-53.68		97.00		2.88		-3.85		1.78		5.27
84	47.82		79.51		-13.53		85.39		-2.19		1.96		8.43
85	73.19		-69.08		-21.24		57.09		0.25		-3.97		-8.09
86	9.09		-44.69		91.43		-26.94		-8.73		4.17		6.22
87	36.66		16.99		97.92		-74.00		-2.38		6.24		2.45
88	22.90		92.68		-56.62		43.91		-7.56		-8.74		1.78
89	43.42		-105.59		-46.19		10.78		-7.44		-3.17		3.68
90	83.28		94.12		-7.04		6.99		3.72		1.30		4.25
91	91.75		-76.98		-38.50		65.00		0.08		-2.82		-0.46
92	76.99		-69.42		-11.96		-76.73		-6.03		-5.84		-5.58
93	38.78		75.31		45.44		-41.78		6.29		0.43		-2.14
94	98.28		-69.28		-47.51		-59.49		1.25		-4.78		-1.40
95	35.28		-73.65		61.58		32.25		-3.20		-9.90		-5.30
96	6.76		-50.84		-93.27		12.98		-1.79		-5.75		-0.24
97	1.57		94.33		-58.51		21.98		9.85		4.42		6.04
98	98.08		84.78		63.91		34.25		2.76		-4.27		8.83
99	72.52		-51.01		74.42		-56.17		-6.41		4.34		-1.46

Execution time for parallel: 0.008019 seconds
Time per force calculation step: 0.000080 seconds
Results saved to output_parallel_dataset/bodies_100.csv
