Read 2000 bodies from file dataset/bodies_2000.csv
Using 7 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
906	49.17		92.34		-56.71		32.90		-1.61		0.16		0.35
907	59.05		-4.45		-91.26		11.17		-4.58		9.75		-5.02
908	22.52		55.23		-48.82		28.98		-7.54		0.38		2.99
909	85.71		49.87		49.67		53.25		-9.06		-3.66		-3.70
910	44.16		-11.18		36.61		-37.27		8.00		-2.66		5.26
911	4.58		29.06		-30.28		18.89		-1.62		-0.37		6.98
912	70.59		86.97		56.84		52.18		9.56		-8.85		9.15
913	43.07		-91.81		55.79		-8.47		5.76		1.10		-8.00
914	89.01		-41.36		-24.60		-51.09		1.32		6.46		7.40
915	36.52		-17.25		27.55		10.62		1.60		7.02		-8.20
916	39.78		-54.10		-92.66		-83.19		-3.35		8.69		-1.16
917	80.40		94.51		-24.33		-100.01		-4.37		-2.19		-6.61
918	38.70		38.44		32.03		33.49		9.59		4.87		6.80
919	38.94		-87.11		-83.09		45.39		-6.43		-7.26		-2.62
920	48.01		57.26		-29.50		-46.64		-2.15		-3.39		-4.21
921	61.54		-86.57		-48.16		-82.65		9.03		5.87		9.41
922	78.89		57.48		-51.52		-44.05		-0.71		-1.24		2.60
923	47.29		19.40		72.78		-32.20		-5.99		-8.38		8.83
924	65.46		89.78		-27.51		-53.44		-8.04		-6.40		6.24
925	91.92		61.13		51.65		9.94		2.39		2.43		-5.57
926	7.42		7.56		53.10		50.54		-4.00		1.66		3.00
927	24.47		-46.94		-29.17		11.01		8.56		7.66		2.07
928	95.15		19.64		-65.11		2.68		4.06		6.84		-8.26
929	75.73		-6.65		81.63		-100.04		-5.01		9.82		-8.50
930	16.60		85.04		66.87		-61.30		6.53		8.58		-4.91
931	5.14		55.75		67.29		-100.07		5.23		-1.80		-8.33
932	98.49		-14.00		-90.88		-70.86		6.50		-9.87		0.51
933	24.72		79.12		62.90		91.21		0.40		0.67		-4.29
934	37.37		-70.31		58.94		-69.68		3.48		9.80		4.90
935	66.44		-20.35		-66.98		75.07		-8.12		-1.81		3.84
936	14.18		-19.50		-17.37		28.02		-9.42		9.33		3.25
937	40.99		47.18		-94.42		75.71		-4.72		4.70		8.39
938	98.84		-95.56		-52.61		-72.41		-4.17		-2.03		4.96
939	43.79		49.26		-50.47		-70.33		-9.68		-0.55		-2.25
940	58.47		68.95		-64.90		15.06		0.48		-7.03		-3.40
941	96.94		97.64		38.61		91.59		8.06		7.06		-5.22
942	93.25		74.17		22.09		-10.13		-9.60		-2.70		6.08
943	49.47		-40.46		-75.13		-63.54		7.64		-5.65		7.87
944	93.75		29.92		76.08		-50.48		-0.73		9.90		-9.23
945	46.99		-52.23		-84.65		-78.33		-9.06		6.13		7.46
946	76.58		16.35		78.46		2.92		1.29		1.72		-3.67
947	67.05		-1.99		40.48		-38.60		-9.61		2.28		-5.13
948	51.95		85.86		-35.72		72.27		7.40		-0.10		-7.21
949	40.90		-80.26		-17.36		80.08		9.98		-7.70		-1.59
950	60.18		-34.04		16.52		-27.27		-3.44		1.23		6.72
951	47.19		-9.44		-10.03		-34.64		-5.12		5.64		-2.70
952	52.12		-13.28		95.63		3.21		3.60		-6.97		-7.03
953	99.51		-22.72		72.37		-62.85		-4.02		8.87		-3.92
954	73.63		99.17		71.42		-26.86		3.90		-3.43		-5.87
955	75.86		-98.35		17.95		-14.63		8.31		-2.52		-7.11
956	62.40		-43.22		25.24		-0.34		-5.60		-6.54		3.36
957	88.85		85.87		52.89		8.29		-3.13		-5.61		1.98
958	40.93		-55.26		71.24		-36.59		0.81		2.47		9.09
959	20.80		33.04		-98.74		44.47		-4.75		-0.44		-9.79
960	13.95		82.41		83.46		-3.35		4.11		7.30		-8.35
961	54.92		15.14		99.01		12.96		0.49		2.19		4.10
962	97.60		-6.68		16.84		94.92		-1.36		7.53		-0.30
963	1.12		37.28		-17.13		5.59		9.50		7.79		-9.51
964	45.24		-18.10		-25.69		60.72		-8.11		-3.78		-9.94
965	86.88		-39.11		37.39		22.42		-5.62		1.50		6.70
966	24.00		-28.69		38.31		32.02		-6.25		2.59		8.57
967	21.92		-40.31		-86.04		63.32		-9.43		-5.10		-0.76
968	15.99		83.25		-0.62		-99.38		5.66		-3.93		-2.24
969	57.15		2.72		41.29		24.97		8.23		8.30		5.44
970	90.57		92.93		-7.99		30.47		0.55		0.65		-5.91
971	21.57		-48.90		89.51		-87.68		-1.67		6.95		-0.24
972	24.66		-62.63		-31.86		77.80		-2.94		1.86		2.90
973	92.38		-59.33		79.69		-13.57		3.83		-8.66		4.31
974	57.92		-8.88		-56.51		28.43		-3.68		-5.61		-1.17
975	93.22		90.08		-34.61		62.43		1.04		-0.69		2.99
976	23.34		-51.73		45.68		61.69		4.12		8.32		-0.55
977	74.42		-30.66		44.89		-2.39		4.08		-6.38		-7.38
978	51.70		-37.50		-85.41		62.59		-9.18		2.99		-5.14
979	20.29		-55.48		12.80		84.21		4.11		8.14		5.74
980	72.41		63.97		1.04		-15.87		6.62		-1.71		7.55
981	16.97		1.13		-11.60		32.43		-0.23		0.41		-3.27
982	8.99		-72.35		-29.84		98.93		-8.76		-1.23		-8.48
983	72.37		74.83		53.29		30.03		1.71		6.89		-2.76
984	52.68		81.60		-61.98		23.33		4.57		-6.64		4.59
985	86.59		27.65		-39.23		91.32		-3.12		6.50		1.92
986	31.48		-15.34		-56.46		85.42		-7.99		-5.36		6.13
987	40.80		-40.86		-34.84		-58.97		2.53		6.78		3.02
988	86.99		89.27		-92.35		-67.88		1.17		-1.16		-7.90
989	96.02		81.28		13.26		67.52		7.42		2.96		-1.05
990	93.00		57.54		-48.02		-58.76		-6.40		-7.76		4.65
991	77.70		-85.20		-37.45		93.39		6.51		9.36		3.12
992	84.75		-34.42		48.29		-56.17		7.50		6.14		-6.11
993	81.83		-74.48		59.93		-45.25		-6.35		-9.64		-8.83
994	96.10		-51.90		-89.89		-14.68		-8.41		-5.68		-0.90
995	7.49		80.32		-5.57		-85.52		-8.35		9.44		6.39
996	2.18		-93.44		-56.15		75.44		2.98		1.80		-9.17
997	46.44		-83.63		-60.72		-50.94		3.00		7.17		1.27
998	64.51		-96.89		51.31		62.96		-9.17		9.21		-6.83
999	82.29		74.13		-39.83		-89.27		4.35		-1.61		-4.31
1000	45.39		-18.27		68.16		37.33		-6.23		-2.67		3.95
1001	52.72		59.36		-93.28		71.30		4.58		-4.81		-0.05
1002	94.53		9.79		50.95		-97.56		-9.76		5.96		-2.71
1003	70.80		50.22		-8.29		-12.95		-6.74		6.31		-1.87
1004	6.81		-25.59		-57.57		-47.20		-3.22		8.79		6.12
1005	80.26		-15.17		83.29		-61.02		8.90		1.02		-7.01
1006	52.27		6.81		19.37		27.77		0.18		-8.45		6.10
1007	10.18		-39.19		-78.19		-96.03		6.89		5.77		-0.19
1008	94.53		5.03		47.63		24.16		8.23		0.85		-4.86
1009	14.27		79.50		-77.47		64.14		-3.00		-7.13		3.41
1010	52.11		-15.81		-30.15		51.27		3.21		-9.88		-7.40
1011	58.67		-40.20		-87.87		-26.63		-3.95		-7.22		4.47
1012	21.85		-57.79		8.68		-22.73		9.16		9.19		-4.88
1013	62.75		89.35		3.66		-4.35		2.96		0.62		-4.99
1014	47.17		-10.45		0.24		-21.36		-3.43		-1.11		0.18
1015	95.33		-27.74		-47.86		-27.57		6.29		-3.29		2.10
1016	50.16		8.67		79.25		-73.97		-7.57		7.39		3.04
1017	6.73		90.88		-65.32		24.78		1.28		-3.84		1.61
1018	23.67		21.03		-15.78		-18.15		-8.30		-5.19		-0.76
1019	4.11		-73.22		-41.37		84.89		-5.86		3.83		8.13
1020	1.23		-54.34		-15.72		69.28		-0.75		-7.68		-3.36
1021	54.51		87.24		75.12		-33.83		-3.99		2.84		2.30
1022	30.57		-19.22		-70.10		-10.19		6.37		3.03		1.20
1023	69.22		-50.01		-75.70		-22.52		-4.76		7.47		0.12
1024	32.35		0.28		-18.56		-53.27		0.32		5.24		5.86
1025	95.06		-9.47		15.68		-4.63		-8.83		-9.43		-7.78
1026	71.45		-2.84		-24.81		31.86		-0.64		-1.78		9.79
1027	8.48		53.41		-8.29		-86.07		0.51		-1.65		-2.36
1028	29.46		-65.42		-49.96		-27.92		8.93		9.33		-9.21
1029	95.49		-57.18		-1.37		-16.82		-8.80		0.75		5.66
1030	60.36		83.08		-7.06		11.69		5.93		-5.85		8.37
1031	10.67		-23.30		-70.06		-24.78		0.37		-5.85		7.04
1032	31.86		-62.74		46.64		62.52		9.96		8.58		8.45
1033	66.59		-7.91		-74.87		91.74		1.26		-7.06		9.46
1034	27.31		13.00		0.44		97.46		9.43		-5.62		-9.74
1035	55.64		-27.48		-69.42		-19.44		-2.30		1.54		-8.19
1036	40.86		3.17		-23.49		-68.64		-8.46		2.22		-3.67
1037	60.05		10.81		-40.53		-54.40		-7.95		-8.23		-7.49
1038	11.26		46.24		98.93		-55.93		6.41		-9.40		3.35
1039	85.83		86.07		94.02		14.95		8.05		-5.76		0.85
1040	48.27		3.18		95.57		46.90		6.08		5.04		-9.55
1041	69.68		16.66		-7.27		9.99		-7.11		5.88		-9.69
1042	88.60		-39.65		27.80		-53.51		-6.16		-9.96		7.24
1043	31.02		-47.59		-71.60		-34.16		1.26		2.69		1.58
1044	54.59		19.24		16.01		31.86		-2.12		-7.00		8.82
1045	98.85		-20.76		32.02		0.05		-4.17		-1.10		6.77
1046	69.31		43.01		42.22		73.34		3.89		-3.78		-8.04
1047	55.34		0.34		84.14		-79.02		9.33		2.39		-0.77
1048	20.31		36.38		75.89		97.53		-1.60		-1.89		-7.73
1049	39.94		-0.09		-57.50		-38.83		5.55		1.81		3.15
1050	88.67		-45.23		7.77		-35.87		-1.40		-2.28		-4.45
1051	67.17		87.36		-50.29		-28.31		9.19		5.63		-5.05
1052	31.91		8.07		-14.89		-19.23		-4.63		-2.21		3.42
1053	95.34		13.15		-85.89		52.98		0.42		-7.40		-9.07
1054	93.64		58.46		-23.65		45.83		7.08		-3.73		-2.24
1055	33.92		98.61		-54.23		-56.87		7.67		1.38		-9.42
1056	81.32		31.77		61.98		82.49		-6.95		9.45		-9.59
1057	66.82		82.16		-17.90		-42.54		5.44		2.97		1.18
1058	95.66		14.75		84.77		-22.91		4.15		-3.80		-0.55
1059	13.13		-99.96		64.67		-17.03		-5.55		-3.15		-8.38
1060	4.63		-92.77		-82.50		-23.75		-6.79		5.66		-3.01
1061	2.05		37.83		-45.02		-74.04		-9.31		-4.87		5.41
1062	95.92		53.30		92.52		-99.14		-4.22		-9.82		-8.64
1063	91.77		98.33		-25.43		13.59		-3.45		-2.31		-0.89
1064	38.17		-48.32		65.52		-97.28		8.83		-9.17		-8.61
1065	36.29		38.03		-80.52		50.25		-5.94		-3.08		4.18
1066	94.71		-74.06		-9.40		-39.18		3.16		-5.47		-4.40
1067	72.66		-75.77		-65.16		-85.79		-3.95		8.29		-0.45
1068	58.40		-8.33		81.10		-47.34		1.26		-6.13		8.47
1069	49.28		-57.51		2.98		8.47		4.09		-4.45		2.14
1070	10.02		-29.59		61.11		76.06		-3.38		-2.87		7.76
1071	40.44		1.52		2.29		-29.05		4.62		0.77		2.52
1072	86.18		-57.12		89.80		34.94		-1.81		-3.95		-3.20
1073	76.56		-60.45		-55.91		-97.99		-6.13		-9.09		6.49
1074	66.26		68.43		99.11		-0.62		-9.07		-1.56		-3.99
1075	55.33		-84.31		22.83		-2.02		0.12		-8.96		5.62
1076	85.04		6.21		-48.16		90.70		4.08		-7.87		1.55
1077	54.90		-75.18		-21.92		39.29		-2.31		1.19		-0.12
1078	31.41		-97.89		-74.08		66.13		6.35		8.48		-9.50
1079	77.94		-7.39		37.18		-57.19		1.51		-1.24		0.90
1080	82.48		-15.32		-2.32		26.35		5.87		3.90		8.53
1081	84.10		15.95		27.63		-28.36		-8.72		-7.99		-9.65
1082	58.67		-1.84		-67.18		58.60		-9.42		5.26		1.05
1083	27.50		5.88		-70.77		-46.00		-4.01		-0.06		-9.04
1084	83.01		60.31		11.29		25.22		1.09		1.49		6.97
1085	32.65		-64.23		-48.54		55.04		1.65		9.87		-5.32
1086	54.39		10.08		35.60		-37.47		-7.78		-7.78		4.79
1087	1.33		79.36		76.42		12.74		8.50		3.22		-2.46
1088	97.74		56.59		-44.09		13.98		-3.53		9.83		5.49
1089	29.41		70.98		59.98		63.22		7.29		9.74		3.90
1090	22.36		-42.38		-48.83		-25.05		-3.16		5.85		-9.30
1091	34.57		-67.58		22.35		-70.90		-2.57		-5.97		6.26
1092	46.31		-88.15		-4.00		18.94		-2.74		5.92		-0.26
1093	50.62		21.18		76.98		-2.90		-4.23		-7.12		-8.09
1094	95.82		31.35		-10.00		-81.24		7.44		6.25		5.50
1095	68.33		-12.58		89.58		-14.69		-4.83		-5.07		4.17
1096	23.89		-20.56		-44.10		-11.37		5.30		9.20		-0.75
1097	67.82		-83.19		-94.78		-57.84		-5.97		8.81		3.58
1098	62.59		-84.83		-93.78		-0.54		-6.67		-2.12		2.59
1099	21.48		-55.27		78.22		65.27		-7.83		9.56		-5.67
1100	7.63		-61.52		-93.00		-32.29		1.49		-2.21		0.65
1101	23.90		5.40		-96.44		-29.29		-7.29		5.84		8.08
1102	16.52		-89.08		-7.02		-96.50		2.41		-3.86		-5.34
1103	18.83		74.64		89.21		-7.94		0.18		3.64		-3.13
1104	85.56		71.63		-6.14		22.37		5.49		-2.20		-1.45
1105	13.48		-10.31		73.77		-39.50		7.14		-4.52		3.48
1106	91.93		-81.70		-3.56		-51.60		7.28		-6.24		-5.26
1107	46.96		46.95		76.73		-89.12		3.39		5.31		-6.93
1108	31.45		-44.13		99.92		81.21		-5.52		-6.84		-3.98
1109	67.90		53.95		40.67		-86.93		-5.33		-0.84		8.32
1110	21.53		80.66		-8.73		-73.18		7.78		-2.65		-1.72
1111	77.09		-80.29		-72.94		-15.33		3.62		-9.08		4.17
1112	16.12		-8.44		-71.98		17.42		8.42		-9.81		8.71
1113	2.67		39.61		-92.12		5.87		-1.88		-4.59		-5.72
1114	2.77		-9.30		34.43		-86.37		-8.98		-9.81		-2.35
1115	74.85		51.54		32.43		8.76		9.11		9.47		-7.20
1116	78.12		-57.61		15.29		98.05		-2.15		-4.65		-7.96
1117	49.75		-77.96		-26.41		-68.22		1.63		-1.50		-8.42
1118	7.10		33.78		90.97		1.19		6.18		-3.06		-9.15
1119	49.12		79.70		65.67		37.26		-4.82		4.93		0.47
1120	67.13		-27.92		57.90		14.39		1.92		-4.77		-7.23
1121	78.92		14.91		-66.29		6.61		2.82		-2.74		-2.05
1122	11.44		1.47		-36.26		82.96		9.88		-9.22		-9.87
1123	5.34		60.80		93.39		12.72		-6.16		-4.98		-6.48
1124	31.65		-90.58		-55.69		-2.15		7.14		3.41		7.36
1125	70.57		0.65		-20.75		75.91		-2.60		4.52		2.95
1126	42.85		50.27		-38.65		91.42		-5.79		2.95		1.33
1127	10.35		-52.75		-43.83		-94.36		-5.00		-9.88		7.84
1128	9.11		55.15		-87.00		37.11		1.25		3.95		0.69
1129	11.74		91.23		-7.09		-4.72		-3.53		7.24		-8.18
1130	4.06		-75.76		16.73		40.74		5.77		3.96		-5.72
1131	68.89		81.16		-19.45		-27.23		3.65		1.31		-7.45
1132	24.01		-71.22		-92.86		30.28		-5.01		9.91		7.46
1133	63.74		-15.92		16.04		21.33		-3.98		-5.17		4.12
1134	47.99		75.14		-22.45		-90.91		-2.82		-0.14		8.37
1135	28.29		67.31		-9.93		-59.27		-8.91		-5.14		9.47
1136	13.52		-50.57		9.77		-31.74		-0.54		-8.00		-6.42
1137	87.00		-67.92		-46.56		-16.36		-1.70		-9.93		0.63
1138	81.38		-98.63		93.38		-15.36		-1.84		-6.24		-7.00
1139	50.65		-5.88		73.54		36.19		7.53		-0.39		2.29
1140	80.06		-41.04		81.15		11.49		-9.75		6.08		1.72
1141	81.01		79.31		4.44		-76.30		9.27		-3.36		-5.00
1142	47.57		72.17		100.04		-66.72		-9.08		7.27		-2.85
1143	35.19		-40.84		58.15		80.61		-8.78		-0.56		-5.31
1144	98.68		41.39		-98.39		-2.47		3.29		-1.65		-9.56
1145	86.02		5.83		-66.62		-73.08		6.91		4.97		-0.01
1146	95.19		-15.44		-95.31		82.57		-7.08		-7.47		-5.53
1147	27.79		55.56		-45.28		7.81		-4.18		-1.20		-2.79
1148	67.83		35.33		16.90		-25.42		-3.28		9.55		-4.44
1149	52.74		92.62		-40.13		-68.79		-6.03		-8.02		1.54
1150	48.88		-75.53		37.29		-33.83		-4.49		1.76		-5.29
1151	25.97		-96.42		84.02		89.93		6.77		2.85		9.90
1152	92.31		25.22		-27.05		-35.91		8.15		-5.28		7.41
1153	25.80		-98.48		30.97		10.46		-6.29		2.09		3.84
1154	25.76		-29.72		17.42		48.90		-6.37		-8.44		-9.03
1155	86.46		-97.89		-68.39		43.61		5.08		8.96		2.35
1156	22.50		45.22		24.69		-81.96		0.85		6.32		1.63
1157	39.60		-35.63		-59.29		-76.52		7.78		-9.24		-3.10
1158	81.56		82.18		-77.23		68.26		-3.63		9.55		-1.73
1159	48.86		-94.84		-94.31		65.67		0.48		5.70		-8.09
1160	41.77		35.18		32.81		-1.41		7.24		-6.01		-5.12
1161	71.41		23.45		-37.35		84.69		7.30		2.01		2.87
1162	13.40		-31.28		30.33		90.40		4.70		-0.33		2.42
1163	91.96		59.83		97.83		-74.28		2.53		-7.23		-7.33
1164	88.24		-73.78		-32.88		65.02		-6.71		7.46		-5.47
1165	11.30		37.84		45.12		72.67		-1.16		-5.44		-5.20
1166	29.72		-49.41		-71.62		54.48		-3.09		7.93		-5.44
1167	26.79		55.01		-94.48		33.22		8.47		-3.10		9.80
1168	71.54		-22.06		-17.01		90.75		-3.94		7.11		-4.46
1169	9.06		37.36		44.79		30.89		7.67		-7.37		-6.59
1170	25.75		9.87		-98.47		59.37		6.74		4.01		-7.12
1171	52.90		-85.44		-66.62		-52.06		-3.21		-4.35		2.56
1172	96.01		19.45		-9.91		44.95		7.23		1.40		-6.02
1173	34.61		83.93		17.87		-3.24		-2.65		-1.08		-7.52
1174	17.71		50.20		46.07		-72.19		-8.89		8.79		1.88
1175	33.01		57.93		84.21		59.18		2.36		6.28		-1.33
1176	84.55		80.54		92.91		-57.92		-1.44		9.94		-4.37
1177	91.41		30.24		19.91		48.51		7.70		-6.53		-0.06
1178	29.02		-26.61		-76.57		43.56		4.91		4.85		5.18
1179	13.08		1.06		-11.44		-94.11		3.53		-9.66		-2.66
1180	28.87		43.36		73.99		-75.27		-3.20		-2.68		0.59
1181	85.54		-21.40		16.51		-25.08		6.33		-7.68		-4.91
1182	9.01		57.09		-72.75		-65.26		-3.26		-3.50		5.43
1183	17.72		46.24		84.66		-36.47		-5.23		6.38		-6.69
1184	99.61		-69.86		26.08		28.61		2.76		-1.68		1.70
1185	30.69		-7.45		86.75		-65.26		-0.19		-9.92		1.84
1186	30.91		32.45		-12.51		-81.44		0.55		-5.43		-7.87
1187	55.59		-89.32		-39.53		-47.24		-0.98		-0.96		6.36
1188	94.97		68.64		59.15		70.82		1.86		1.40		-8.04
1189	37.34		-91.82		8.80		-32.28		5.44		-6.76		7.85
1190	46.92		56.68		66.26		-54.28		9.19		-6.45		2.49
1191	27.36		92.53		92.68		10.86		-7.45		-1.05		1.56
1192	45.00		-79.24		11.93		66.26		-4.28		-0.70		-7.82
1193	75.45		25.34		72.97		70.33		5.79		3.66		-4.83
1194	70.12		-76.97		-80.15		55.18		-8.29		-2.54		-7.89
1195	24.58		94.76		-15.29		-21.09		0.56		-4.51		1.41
1196	42.17		69.80		-57.63		-90.79		-4.31		-9.68		9.51
1197	11.58		49.81		41.10		-65.13		-3.82		-8.68		2.90
1198	64.37		54.84		13.43		-12.78		-0.32		-6.42		-0.36
1199	58.89		96.07		-41.79		5.75		3.04		9.64		2.31
1200	8.69		-36.66		2.86		63.78		-6.36		-5.33		-8.01
1201	21.74		-79.12		-94.90		98.00		-1.39		9.78		-4.87
1202	1.41		-33.17		71.74		39.98		0.38		1.10		-9.33
1203	47.54		78.53		-7.07		-83.52		-0.15		5.13		-7.78
1204	32.71		-46.79		-54.43		62.45		2.98		0.87		-3.23
1205	86.70		46.22		-48.80		70.81		-5.29		4.16		7.38
1206	74.77		-84.04		24.74		40.12		-4.55		-0.84		9.28
1207	71.01		92.11		-75.42		71.17		-8.17		-3.09		-1.12
1208	57.64		-75.71		35.53		97.10		9.71		3.51		-5.95
1209	55.65		-48.44		-59.96		-28.33		-1.52		2.58		4.71
1210	39.52		39.57		69.87		-7.95		-0.70		-3.87		-8.50
1211	54.39		-54.82		-4.94		61.98		7.39		-0.80		-6.13
1212	44.12		37.92		37.84		35.36		8.98		2.02		-6.77
1213	7.46		92.47		74.08		-49.36		0.53		-0.26		5.71
1214	3.50		53.11		-69.85		95.97		7.78		-2.55		8.64
1215	4.28		-57.46		58.54		-22.50		-1.83		-3.57		0.35
1216	26.04		-45.14		11.55		-4.02		4.90		8.71		-9.33
1217	8.51		-61.04		-53.01		-53.78		-0.32		1.31		6.66
1218	27.89		36.64		51.72		-49.83		1.24		2.89		6.94
1219	82.81		-49.42		-53.52		16.93		-9.14		7.74		9.33
1220	21.71		-94.21		77.88		-40.51		-0.90		0.09		-9.00
1221	59.76		9.38		51.60		2.85		-0.36		0.68		-5.46
1222	26.86		-26.28		-75.22		42.18		-1.60		-8.95		7.74
1223	38.62		-56.38		-2.53		-35.25		-7.90		2.24		-0.59
1224	4.77		52.03		-46.76		17.32		0.37		8.28		7.51
1225	40.46		9.92		32.51		9.81		0.39		6.10		6.70
1226	60.66		-1.43		42.39		51.57		-6.52		1.86		-9.03
1227	47.98		83.64		-34.08		-83.31		-8.94		6.72		-9.15
1228	89.05		9.36		4.87		74.47		9.14		-7.72		3.44
1229	58.84		98.64		-70.56		-33.99		7.71		-7.21		5.86
1230	39.58		56.12		-26.61		-99.16		2.34		6.58		-1.88
1231	37.88		-67.74		-68.91		-18.78		6.76		-6.17		3.30
1232	72.15		62.50		42.53		70.21		-7.08		4.86		-3.32
1233	34.44		-55.10		-25.07		65.97		2.25		-4.52		-4.30
1234	14.38		-10.19		-75.16		10.23		9.45		-5.21		-6.30
1235	26.27		70.06		78.41		7.14		-9.04		3.61		-2.21
1236	10.52		-22.87		-73.86		87.30		-9.31		-9.84		-7.78
1237	77.75		23.64		-82.55		-45.79		3.84		0.24		-0.97
1238	95.94		-33.84		-42.18		74.24		-0.14		4.46		4.80
1239	82.48		57.55		55.44		-84.15		9.78		-6.95		2.00
1240	86.30		-29.80		-68.59		9.55		-8.11		-2.91		8.67
1241	72.34		-80.21		-2.19		3.27		9.29		-9.36		0.30
1242	5.31		62.80		-70.91		-72.57		5.71		5.45		0.84
1243	88.28		64.19		-45.64		74.03		3.21		-4.18		-2.70
1244	77.14		-13.00		41.48		-67.64		-2.13		-3.63		1.98
1245	5.62		-88.61		73.97		-7.63		2.41		-2.10		3.20
1246	63.74		-94.79		-92.96		-42.83		-8.25		7.54		-0.99
1247	56.81		-99.03		-60.31		-76.70		-5.49		9.66		9.28
1248	46.35		-88.62		14.73		75.44		-9.55		-4.70		-0.95
1249	25.56		12.73		24.27		57.19		4.41		1.20		1.09
1250	38.62		-76.73		24.08		-89.24		7.06		-2.85		-0.19
1251	46.95		99.69		18.92		36.65		-7.47		9.14		-6.68
1252	51.91		72.36		10.62		15.97		0.36		5.63		7.01
1253	76.65		28.76		-3.83		76.47		9.80		1.85		0.85
1254	34.94		-43.03		8.52		0.21		-4.08		-6.56		2.22
1255	77.27		-99.35		3.40		55.01		-0.44		4.23		-1.24
1256	40.17		75.88		60.36		80.69		4.11		5.84		-8.91
1257	49.38		7.85		67.12		-64.01		-7.02		9.12		-5.47
1258	29.66		-85.39		59.87		89.73		7.39		-8.45		-4.42
1259	41.63		-36.76		84.01		71.99		5.68		1.00		6.32
1260	77.30		-23.68		-83.69		-58.98		9.18		3.22		-3.11
1261	63.92		-55.89		28.35		72.35		-1.82		1.58		-7.43
1262	1.38		-60.52		66.67		36.71		7.50		2.75		6.60
1263	96.96		-82.04		30.60		30.62		-3.34		3.13		6.56
1264	47.30		-15.45		-13.26		64.23		-4.24		4.05		-1.00
1265	53.73		99.14		-2.34		-76.42		7.66		-2.25		8.62
1266	30.52		16.51		-88.47		17.15		-2.62		0.63		-8.34
1267	71.79		74.01		50.64		66.25		-2.65		7.83		4.05
1268	8.68		90.25		-40.46		91.23		1.99		-4.30		-1.92
1269	46.29		-65.94		79.16		-7.82		-1.80		2.66		2.47
1270	47.09		12.23		84.90		53.96		-9.05		-6.19		5.19
1271	33.40		86.32		-15.39		-50.77		4.38		-1.79		-8.81
1272	58.02		-20.45		28.53		-54.40		5.02		7.50		-9.05
1273	58.07		-37.33		-24.15		86.43		5.85		5.08		-9.72
1274	93.49		-39.86		-26.22		38.96		4.38		-0.41		5.76
1275	52.04		42.98		-73.15		62.88		6.27		-3.99		8.54
1276	28.11		4.56		53.57		26.66		4.72		-1.39		8.95
1277	30.35		-12.95		-97.82		-8.65		2.07		-8.86		-0.36
1278	31.41		83.81		-60.65		97.76		-5.00		2.08		9.24
1279	15.46		74.24		14.05		27.20		-5.43		-4.83		-3.48
1280	43.54		14.90		62.73		-82.68		-6.07		5.76		1.98
1281	62.46		-19.97		40.15		68.56		6.93		6.90		-2.79
1282	96.37		68.78		-50.66		-63.83		1.30		-9.24		8.15
1283	2.94		-83.56		20.17		3.83		8.37		8.54		-0.86
1284	73.71		-29.03		-59.94		30.94		2.71		3.94		2.43
1285	63.95		-26.42		47.43		1.31		-9.63		-5.92		7.94
1286	89.28		-61.54		47.47		-8.45		0.11		8.68		9.15
1287	60.08		-41.68		22.60		-20.40		0.87		2.77		7.61
1288	50.40		-40.02		-62.12		-22.44		5.90		-9.22		-0.18
1289	36.14		-83.20		-84.78		-30.02		-1.33		-6.16		0.03
1290	83.94		3.72		17.74		51.12		-5.56		4.59		4.91
1291	47.46		-62.68		93.93		-76.85		-5.24		7.38		8.25
1292	55.46		-62.80		-30.32		-63.87		3.15		1.76		-7.66
1293	36.47		-76.15		-7.87		-14.37		-1.89		-0.48		-1.57
1294	69.24		92.61		16.52		39.04		-6.51		-4.62		-7.46
1295	46.33		50.85		79.10		-74.67		7.43		1.56		-0.46
1296	83.55		-88.47		77.39		-57.75		-6.98		5.02		-9.44
1297	8.52		81.89		43.28		46.21		-9.75		-4.76		6.78
1298	48.09		-79.54		-85.66		-13.78		0.96		4.57		-6.93
1299	96.41		-56.66		-16.62		-84.69		-6.19		-1.12		-0.30
1300	78.10		79.76		-78.83		46.81		-9.47		8.50		2.25
1301	91.20		37.40		-45.85		-36.84		-6.82		8.93		-7.65
1302	64.24		-72.57		47.10		8.81		-3.54		-6.35		5.19
1303	41.23		-19.87		-90.81		83.59		-5.52		6.14		6.35
1304	91.64		-91.99		-9.20		-81.98		6.63		7.42		-6.52
1305	63.96		79.79		86.09		-37.75		-3.54		5.70		-1.56
1306	73.24		-97.87		-7.69		99.51		6.87		3.95		-7.84
1307	84.98		39.69		47.23		-77.89		4.72		5.63		-8.55
1308	18.96		-96.65		80.89		-78.17		4.10		-0.54		2.01
1309	40.96		-18.27		49.40		-96.08		-1.62		-1.04		1.83
1310	96.51		5.94		78.43		58.03		-1.59		-7.05		8.56
1311	2.95		-22.51		-39.92		-30.09		4.42		-3.75		-1.41
1312	38.38		-84.75		3.89		44.31		1.08		-7.69		-3.19
1313	51.27		93.66		-47.07		30.19		-6.31		-8.77		-7.87
1314	43.95		-5.78		-21.66		96.94		1.01		-2.78		-7.52
1315	11.13		5.74		-53.32		84.93		7.18		-8.19		9.33
1316	38.60		-57.99		-1.69		-64.18		-4.30		-7.03		6.16
