Read 100 bodies from file dataset_2d/bodies_2d_100.csv
Using 7 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
69	96.26		10.33		94.87		-9.29		4.58
70	67.75		62.37		66.76		0.30		-7.94
71	45.47		-3.84		99.07		1.64		5.15
72	29.34		39.30		94.31		-9.12		6.52
73	77.87		21.64		33.14		-6.52		0.33
74	77.93		-33.25		-100.74		5.27		-6.92
75	8.00		3.40		65.94		2.16		-3.12
76	43.86		-38.56		78.02		0.98		3.46
77	56.27		48.03		8.80		-1.17		-9.19
78	12.95		-37.89		97.53		-0.47		-1.26
79	7.37		-66.37		-49.69		-6.91		6.87
80	80.37		98.61		72.69		1.81		9.58
81	37.75		91.58		-89.54		5.54		-4.33
82	57.18		82.69		-3.35		1.20		-9.10
83	53.09		41.04		-59.83		-2.65		-4.79
84	20.34		-81.12		86.88		3.01		-6.04
85	8.57		82.84		-3.89		-2.49		-8.20
86	19.13		-3.10		-83.10		-7.49		-9.26
87	26.08		104.95		56.39		6.19		-0.43
88	48.21		78.30		21.30		4.49		7.28
89	52.73		-58.17		-6.01		-4.08		-3.90
90	22.78		63.76		82.97		-3.64		7.88
91	43.40		90.78		-40.26		-8.80		4.44
92	57.55		-56.46		-57.32		-1.98		8.26
93	5.82		-24.22		60.01		3.18		6.09
94	5.83		53.12		37.63		9.73		-9.96
95	57.99		98.54		2.41		0.01		-2.06
96	54.97		-94.27		81.46		-2.64		0.44
97	12.29		-88.70		-68.69		6.93		-4.32
98	48.23		78.87		23.44		5.23		7.76
99	82.57		88.34		12.33		6.94		-1.87

Execution time for parallel: 0.006046 seconds
Time per force calculation step: 0.000060 seconds
Results saved to output_parallel_dataset_2d/bodies_2d_100.csv
