Read 5000 bodies from file dataset_2d/bodies_2d_5000.csv
Using 2 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
4994	87.78		84.93		43.94		2.97		4.27
4995	50.51		7.50		-24.10		-6.31		-3.42
4996	27.91		16.04		-85.59		-3.54		-2.89
4997	98.49		55.95		70.06		6.24		-3.92
4998	97.29		-49.62		61.00		7.97		5.33
4999	53.28		78.07		-68.44		8.71		-7.63

Step 0:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
---------------------------------------------------------------
0	57.79		3.89		1.60		-1.19		1.20
1	26.23		-87.24		-24.11		-7.09		4.70
2	31.03		48.10		1.87		-3.24		-3.26
3	58.82		83.96		34.58		-0.43		7.83
4	80.51		-20.76		-85.17		1.95		2.57
5	41.15		-24.79		27.72		4.33		-2.39
6	57.60		-75.23		51.36		-1.03		9.71
7	35.92		-59.08		19.77		-1.59		5.82
8	43.24		5.27		15.57		-5.32		-7.94
9	71.58		-46.36		-88.35		7.28		-2.99
10	92.41		34.53		26.83		-5.65		-1.77
11	91.66		-69.40		-8.64		-6.80		-0.78
12	88.26		1.64		-18.67		-9.35		-1.55
13	47.04		47.92		71.01		-7.01		2.31
14	47.60		-64.23		-46.51		-6.65		-1.84
15	61.34		-77.93		80.52		-8.44		-8.34
16	45.31		-95.45		10.07		-5.19		-3.54
17	78.94		-30.18		-80.01		-8.21		9.21
18	64.18		-25.97		5.18		7.57		8.09
19	30.88		-37.99		19.29		7.64		3.77
20	40.64		48.90		-39.52		-2.46		9.73
21	9.12		93.94		78.98		5.38		3.29
22	9.33		3.94		89.94		-5.69		-0.13
23	48.60		-6.33		-68.41		9.28		4.97
24	5.22		78.10		60.16		-3.34		-8.29
25	51.95		45.72		69.95		3.42		-7.50
26	85.41		-62.52		-71.15		-6.67		-2.06
27	29.35		-26.86		-3.40		5.35		9.64
28	74.98		-63.00		-24.08		-0.37		-4.62
29	29.71		-78.44		27.63		1.74		9.89
30	37.39		24.73		-60.26		-1.86		8.83
31	32.54		-12.14		-55.43		5.57		-4.66
32	81.93		55.53		-96.97		3.99		2.62
33	85.79		24.05		-82.25		4.40		3.64
34	75.39		-3.17		-65.75		1.60		5.31
35	59.97		35.73		33.17		5.66		-6.10
36	34.96		15.13		97.36		-7.73		5.08
37	97.52		-29.74		-13.70		-6.13		5.28
38	57.99		-38.16		-20.68		-3.65		-3.37
39	96.37		-54.54		69.66		9.09		6.26
40	93.79		-69.65		21.87		-7.75		-4.62
41	44.85		-38.69		95.26		8.29		5.41
42	36.82		3.06		58.80		-5.00		-9.06
43	72.23		4.46		-5.71		-5.11		-3.61
44	8.39		-87.05		-1.99		6.87		2.40
45	49.84		9.01		26.48		-1.78		-8.28
46	13.49		34.92		-32.93		-4.08		-1.93
47	91.50		-0.47		-61.26		6.11		0.04
48	9.43		24.20		68.95		-6.17		2.65
49	94.68		38.15		90.90		4.72		2.06
50	16.26		71.26		-70.09		4.35		-3.10
51	53.13		49.18		-62.60		-3.86		6.43
52	11.79		69.88		-43.61		3.73		9.38
53	13.16		-8.68		10.61		-8.13		8.35
54	66.71		-78.59		-3.24		-7.23		-4.69
55	60.39		-44.36		95.61		-0.73		7.98
56	67.00		-58.29		21.09		-4.95		8.14
57	17.41		57.61		-97.61		-8.20		-4.82
58	39.46		5.79		-72.33		-1.25		-6.15
59	78.09		-95.67		-53.93		-7.69		-6.43
60	56.71		74.31		11.70		0.23		2.40
61	32.15		34.78		-15.35		2.29		-8.35
62	46.59		24.52		-75.38		-8.68		-3.23
63	72.32		91.19		89.10		-5.63		-6.53
64	45.91		-6.64		78.63		8.74		-3.55
65	96.18		-82.04		-28.38		-3.49		-2.20
66	79.15		80.22		-41.44		4.84		-9.48
67	1.97		6.95		-1.51		-7.90		-7.97
68	31.29		-32.32		83.16		-8.28		-1.44
69	48.97		44.49		40.85		3.10		5.59
70	59.96		28.44		-11.37		1.49		-5.57
71	29.14		-57.77		-92.45		-5.94		1.21
72	47.17		-50.95		-67.67		3.69		-0.64
73	41.27		22.41		59.93		1.81		4.64
74	93.60		32.41		-95.20		-2.76		4.87
75	11.17		-40.19		-9.61		-2.47		-3.35
76	51.10		76.30		88.07		-6.51		7.75
77	5.92		14.89		23.84		3.88		-7.86
78	33.53		-0.25		-8.56		3.21		-3.38
79	7.54		13.42		-37.39		0.46		7.38
80	53.62		22.43		69.72		-6.47		0.87
81	60.13		66.40		-43.64		5.83		-7.60
82	94.26		42.22		-41.74		4.06		-9.42
83	39.44		62.60		-49.61		7.66		-3.19
84	5.90		72.16		-76.14		-6.82		-3.17
85	56.56		-26.91		-5.29		9.47		7.14
86	4.53		-67.30		9.95		-0.91		7.68
87	94.31		-37.67		56.35		-0.47		-0.53
88	53.09		54.22		-81.12		1.84		-2.34
89	29.11		-35.87		56.44		2.89		5.87
90	79.11		68.52		-29.09		6.60		6.33
91	20.66		-12.75		-90.52		-5.69		-7.64
92	91.02		62.56		13.82		7.23		7.31
93	75.90		-47.62		-81.04		-5.51		-5.85
94	24.65		8.26		-20.65		1.36		-5.09
95	37.48		-55.46		-52.02		5.95		-3.40
96	77.65		85.18		64.06		-9.15		-0.66
97	75.97		20.20		-19.87		-7.42		1.76
98	50.77		-6.37		83.79		5.68		-7.16
99	70.34		-72.32		-80.41		6.67		4.17
100	72.53		-86.18		-60.34		-3.48		0.94
101	63.58		83.32		-36.42		8.19		-2.76
102	86.12		84.94		-68.38		3.52		-5.72
103	21.99		-31.00		-67.94		-3.58		-7.31
104	53.02		-31.26		-98.50		-1.51		-6.52
105	26.98		67.32		-43.06		5.00		-0.67
106	93.67		-63.16		-5.37		0.40		-7.40
107	93.05		23.81		-64.25		8.49		-5.70
108	5.54		6.40		-12.02		5.10		-0.88
109	43.69		0.12		2.88		6.69		-6.20
110	52.87		69.96		71.78		3.06		0.98
111	2.91		-58.46		76.00		2.83		2.51
112	62.02		-94.63		50.59		5.54		-6.82
113	98.73		30.93		-15.89		-8.53		-0.64
114	71.30		49.44		-65.67		6.04		-6.09
115	78.53		-86.48		10.99		3.34		-3.21
116	17.35		49.08		-54.51		9.72		-2.59
117	68.37		38.67		-88.21		1.95		1.85
118	98.14		53.03		91.89		8.20		-2.89
119	39.13		55.80		-4.65		8.36		-3.02
120	16.34		-67.33		-12.98		-3.31		-7.19
121	51.45		-90.45		-74.38		-5.27		-8.04
122	33.60		-8.87		99.01		2.03		6.83
123	56.60		67.12		53.92		5.32		5.33
124	87.46		91.35		31.33		-7.55		-0.82
125	25.56		-11.11		-17.48		-8.07		4.81
126	19.94		84.65		-51.21		2.52		-9.12
127	89.36		12.00		-51.38		-6.19		-6.79
128	28.73		-1.21		76.24		-5.93		1.86
129	46.17		25.98		-73.29		9.35		-7.03
130	57.95		58.33		-24.44		1.85		-6.41
131	33.02		-49.72		-71.90		-7.12		-9.45
132	51.37		68.16		78.94		-9.02		-1.59
133	60.60		95.72		83.29		-9.89		-4.04
134	4.44		55.22		-81.83		0.16		2.29
135	54.03		-65.80		-33.40		3.62		0.03
136	61.48		49.41		-22.25		5.74		-1.02
137	64.77		76.86		24.16		-0.45		6.83
138	28.71		-5.76		21.01		-1.24		-5.50
139	19.75		-61.58		56.60		-3.18		9.27
140	67.57		-12.96		-8.88		8.08		-9.53
141	93.93		48.39		-21.83		9.93		5.93
142	85.79		12.54		75.69		6.46		-2.15
143	57.15		-47.50		71.77		-6.95		-6.34
144	11.20		30.42		-39.99		6.71		1.60
145	94.21		-72.22		7.46		-8.20		-6.86
146	59.50		-23.31		24.81		-7.70		-7.58
147	19.07		17.31		-19.30		-9.64		5.45
148	59.72		-38.16		-53.42		7.20		-3.16
149	56.53		75.98		97.51		-0.62		7.80
150	94.76		25.34		71.50		-4.27		9.54
151	84.32		81.83		48.48		-1.99		8.41
152	52.46		20.66		40.03		-0.78		7.01
153	3.65		-38.59		34.65		5.20		-7.76
154	12.59		-25.65		-41.75		0.11		9.73
155	40.00		-42.07		-67.45		-2.07		3.31
156	14.69		-58.82		69.34		1.32		-2.20
157	43.45		57.58		-23.52		-9.15		9.91
158	41.10		79.30		-0.76		-8.84		-8.31
159	34.26		-83.80		-45.04		8.89		7.83
160	31.77		-70.23		61.74		-2.68		1.64
161	96.63		-18.32		71.54		-7.23		5.81
162	31.71		37.22		36.57		-4.95		7.79
163	26.34		70.19		2.98		-8.88		6.43
164	55.84		-46.10		-58.85		-5.43		-2.44
165	55.41		28.34		8.90		5.47		-7.07
166	36.66		-24.95		7.09		8.95		2.76
167	23.76		6.50		84.72		3.46		-3.26
168	85.97		-53.20		-41.86		5.75		0.44
169	89.05		41.91		15.78		2.37		3.30
170	14.61		-65.92		-82.05		8.80		2.32
171	32.32		-11.15		51.41		6.90		-8.85
172	98.18		-46.76		-49.31		4.40		1.69
173	98.18		46.24		56.99		9.03		9.21
174	89.11		-38.68		96.44		-6.68		8.53
175	58.54		72.79		-36.65		8.62		2.80
176	4.62		-41.08		57.63		2.69		-5.22
177	29.65		-77.30		0.05		-7.99		-7.61
178	8.25		-71.82		-51.51		0.40		0.83
179	61.61		-84.25		97.02		6.95		-9.36
180	26.78		79.28		-8.01		-8.67		9.73
181	59.99		-15.04		-72.97		-6.23		-2.53
182	65.98		6.74		84.85		1.47		-9.82
183	71.98		83.55		91.44		3.40		-6.23
184	3.69		16.50		84.91		-8.84		9.14
185	47.01		-84.90		78.94		-3.73		4.41
186	32.41		32.63		0.67		-4.08		7.30
187	92.47		73.01		37.26		4.38		4.26
188	82.46		-24.60		-97.98		-6.33		-5.94
189	36.83		-33.49		69.81		3.43		-5.90
190	44.38		79.59		-61.57		-3.58		5.63
191	98.31		-72.52		-33.41		-5.52		-4.14
192	14.31		43.87		9.58		4.18		3.41
193	77.96		5.30		-15.38		-1.69		6.80
194	99.96		-57.94		58.71		6.61		4.21
195	70.83		-56.66		90.79		0.89		-6.73
196	38.54		-4.75		-7.86		-0.75		6.76
197	92.30		-29.35		-57.49		-9.57		1.20
198	54.27		-32.35		-52.01		-8.47		-2.51
199	57.02		9.78		-20.13		8.12		0.20
200	64.09		-81.94		-67.26		2.01		-7.91
201	83.62		37.35		29.73		6.14		-3.14
202	25.86		67.30		47.41		8.16		-6.19
203	65.18		-30.53		56.56		-5.08		9.87
204	15.74		75.10		-30.82		-2.03		-4.04
205	1.16		-13.94		-15.85		7.93		-0.68
206	93.17		83.23		-38.56		5.25		-8.30
207	67.38		-72.38		-83.94		3.67		-1.39
208	95.11		-25.33		46.21		-7.33		3.28
209	30.99		76.05		92.97		4.98		0.83
210	14.91		-31.41		68.65		0.51		8.53
211	11.66		35.98		98.76		3.16		0.63
212	82.24		76.45		45.86		8.87		-4.68
213	76.03		-86.54		38.54		-0.43		9.19
214	47.61		31.37		-55.77		6.14		8.62
215	12.22		-18.20		-49.81		1.48		0.57
216	38.54		-10.57		-85.88		0.24		-2.50
217	67.54		80.98		82.28		4.59		0.59
218	43.48		-92.91		-1.22		-8.56		-9.50
219	45.61		58.99		-13.44		-8.14		-3.60
220	72.77		-2.54		88.86		1.55		5.80
221	17.19		-16.93		2.37		-4.49		4.47
222	9.22		-19.84		-25.72		-2.81		-0.97
223	78.91		-19.65		37.69		2.70		3.78
224	31.48		27.44		22.38		-6.66		8.56
225	63.02		19.81		-15.57		5.41		8.29
226	65.56		35.84		21.54		-1.06		3.54
227	21.38		-19.86		-54.84		9.61		5.50
228	1.89		-14.71		25.02		8.42		-7.82
229	45.84		34.02		-12.41		-8.61		-4.23
230	83.41		32.21		-81.41		5.05		3.18
231	82.52		-66.73		-85.69		-3.45		1.14
232	25.46		-21.61		73.40		2.30		8.64
233	24.05		-27.27		-53.40		4.25		-2.19
234	36.68		31.37		-70.03		-7.70		-2.57
235	78.62		43.38		-16.02		-8.95		-7.99
236	24.46		27.42		55.88		-8.34		-1.85
237	7.97		75.49		-45.13		9.71		-0.64
238	62.46		18.92		69.84		7.08		-7.01
239	96.95		75.12		29.61		9.15		-8.53
240	24.49		29.01		-33.07		-3.81		-8.59
241	54.65		14.38		67.71		4.26		7.01
242	72.34		-85.80		48.85		4.25		2.57
243	81.19		71.32		72.41		0.50		-6.76
244	29.48		-77.59		58.86		-0.64		3.99
245	1.92		79.86		84.69		5.45		0.70
246	69.32		4.21		48.01		6.26		-9.93
247	1.02		-69.64		-5.02		-9.13		-1.55
248	20.30		4.66		87.61		6.77		6.06
249	83.09		96.71		93.54		8.73		-3.17
250	84.38		64.47		78.00		8.34		7.85
251	84.78		91.97		-92.40		-6.45		9.06
252	92.90		-56.01		-92.75		1.35		-6.38
253	15.32		74.50		-9.29		-3.29		0.92
254	89.69		-60.43		25.26		-2.45		-5.76
255	19.76		-49.87		-54.52		5.24		-9.59
256	26.77		47.16		12.68		-7.49		-7.65
257	23.33		74.74		39.24		-9.07		7.35
258	10.06		64.78		-91.37		-7.62		-3.53
259	28.53		3.80		-78.76		-7.79		0.11
260	59.98		-94.99		-78.12		-3.95		-2.94
261	16.62		88.39		75.24		9.78		2.91
262	86.05		35.67		9.87		-7.54		-3.15
263	25.62		-80.36		37.45		-5.97		4.81
264	62.70		4.12		-83.15		8.32		-8.20
265	65.67		85.88		9.72		-5.09		7.35
266	57.35		16.02		-12.43		8.14		-1.28
267	50.19		46.81		-82.34		7.66		2.94
268	74.43		90.55		11.09		0.11		-5.30
269	55.04		99.70		98.92		3.00		-9.24
270	14.44		-72.32		30.83		6.90		-4.48
271	12.35		36.66		78.47		-1.25		6.75
272	14.76		93.12		8.17		-3.15		-5.01
273	87.38		47.58		-56.65		-3.75		-3.74
274	22.61		-96.08		-17.24		0.62		6.91
275	23.91		-8.65		-40.31		-9.05		-4.84
276	52.19		31.37		-82.41		1.02		-5.19
277	17.56		-60.40		77.73		5.06		-0.05
278	38.13		-45.65		-53.88		-3.83		5.38
279	64.73		-51.97		-97.91		-1.60		-0.50
280	50.49		-28.88		47.54		-2.31		7.96
281	65.01		48.78		3.73		-0.16		-8.80
282	64.39		34.31		18.99		-5.45		2.47
283	1.94		-15.07		-2.33		-6.81		1.17
284	78.15		94.26		68.03		6.47		-0.57
285	62.02		-58.19		1.75		7.35		3.70
286	3.38		90.41		89.91		-3.45		-4.35
287	66.37		-98.45		18.59		-2.66		-5.70
288	23.22		-39.71		-60.25		6.23		-3.36
289	8.34		80.35		20.28		-2.50		-0.60
290	53.03		51.49		-94.88		-1.04		-0.48
291	65.23		-34.47		92.08		-1.49		-8.20
292	1.92		36.62		-87.26		7.58		-8.03
293	71.94		91.03		47.24		-7.54		-1.46
294	31.40		-5.29		-10.07		-0.64		-6.33
295	27.37		-7.76		-35.04		0.49		-5.91
296	63.52		-44.55		-52.03		9.52		9.84
297	9.12		-98.71		-66.89		3.01		5.16
298	48.70		35.62		46.67		-7.16		-3.62
299	80.04		-39.72		44.13		7.87		-8.47
300	7.17		-35.63		-55.58		-0.65		4.09
301	73.40		-16.26		-45.14		2.46		8.64
302	50.96		-31.34		-89.07		-7.80		-8.59
303	55.38		5.03		-62.93		2.71		8.13
304	36.89		65.31		-76.60		7.35		0.39
305	86.71		-16.18		-12.57		-9.85		-4.51
306	80.23		-54.85		38.78		9.62		3.75
307	82.39		-53.56		68.47		0.11		4.36
308	68.72		11.70		-90.93		-3.32		1.56
309	58.36		-31.31		-26.53		-7.86		3.76
310	6.26		66.00		9.11		8.17		-5.73
311	15.59		93.62		-54.90		7.82		3.33
312	98.62		26.49		-23.45		-0.82		1.54
313	66.79		-92.06		83.14		0.99		-4.75
314	7.61		-67.30		-91.44		-2.35		4.96
315	31.86		-8.50		69.82		6.83		2.08
316	28.45		-18.09		-46.56		-0.17		-2.04
317	72.59		-28.42		-73.07		-7.44		5.62
318	52.79		31.16		0.10		-4.81		-9.89
319	35.64		65.35		-2.51		9.13		-8.02
320	64.84		-84.18		79.70		1.94		7.75
321	41.34		-72.79		-8.66		-4.50		-7.92
322	27.36		-74.88		35.63		-8.65		-9.71
323	73.95		13.51		30.75		-7.91		-1.87
324	27.83		-74.56		74.43		3.06		-6.05
325	5.56		32.46		-67.60		-2.28		-7.72
326	23.72		80.14		-4.67		0.39		5.35
327	77.98		94.15		-69.79		-0.86		-5.54
328	8.34		-59.36		-74.11		-6.71		-3.73
329	92.91		72.99		-8.70		-8.60		-7.86
330	69.54		-37.21		13.48		-9.85		-3.99
331	78.85		-50.09		64.05		-2.98		6.11
332	87.70		5.56		-6.09		-8.73		-2.31
333	15.91		-97.64		-37.26		4.48		5.72
334	30.77		-2.87		54.23		7.31		3.58
335	84.01		-96.28		-94.00		-0.67		9.40
336	57.35		-1.36		-43.71		-6.60		-6.33
337	5.52		3.57		39.51		6.58		-1.37
338	70.73		-51.14		-28.94		-5.70		-7.86
339	19.61		-7.08		12.07		1.63		-5.01
340	97.00		-68.09		-79.34		-4.83		4.58
341	73.79		-94.61		52.60		-1.58		7.66
342	72.13		56.31		-71.05		5.04		8.21
343	13.24		-77.27		-2.56		4.14		2.20
344	90.46		-76.82		-7.44		-6.36		1.23
345	80.24		3.36		-63.85		3.50		6.68
346	76.93		-95.06		-84.26		1.19		4.11
347	33.78		-85.83		-9.25		-4.93		-2.55
348	58.77		65.31		36.88		-3.93		-5.05
349	60.92		-24.83		-96.96		9.58		-4.36
350	47.49		-35.02		48.57		-7.71		-3.29
351	2.24		-9.92		17.31		7.00		-9.26
352	79.30		96.42		79.10		0.54		1.79
353	77.66		-62.99		90.34		-4.33		7.38
354	97.70		83.65		-10.02		1.09		-2.68
355	46.71		51.95		85.69		6.74		1.43
356	56.74		-83.45		-15.09		-0.59		0.69
357	11.50		-21.36		-76.78		7.06		4.02
358	90.87		49.65		-13.83		-6.35		-1.28
359	93.20		-12.01		35.35		-5.14		7.21
360	22.38		0.01		61.03		-7.57		7.23
361	52.40		43.13		8.10		9.43		9.89
362	22.46		23.24		23.28		8.96		-7.10
363	76.93		45.49		80.15		6.32		-1.70
364	71.60		-75.00		24.28		-4.28		8.47
365	78.24		-31.82		37.44		-6.14		0.66
366	86.72		36.11		47.93		1.90		-0.48
367	65.23		-11.32		8.21		5.23		-8.83
368	93.05		-17.51		-52.65		7.99		9.92
369	65.27		38.73		-19.29		8.75		4.69
370	12.89		-36.41		42.11		-3.02		4.79
371	82.77		82.31		86.97		1.42		-1.05
372	29.10		9.71		-20.24		4.31		5.55
373	13.59		-96.06		81.21		-6.42		-3.59
374	82.44		76.00		80.76		3.03		4.74
375	13.23		-2.17		-11.66		-4.51		5.23
376	56.65		89.21		86.79		-7.96		9.72
377	30.78		-88.16		-5.16		7.47		3.98
378	61.26		-75.69		34.90		-3.87		-3.75
379	30.50		-42.52		-51.19		0.13		-4.77
380	29.53		-85.22		14.80		1.97		1.96
381	12.24		-34.53		27.78		-2.72		6.58
382	79.46		-24.95		4.76		6.54		-4.01
383	51.88		91.76		61.09		-7.47		6.66
384	47.07		83.08		-97.68		5.70		-9.73
385	83.57		62.86		-49.40		-5.02		-0.82
386	54.45		80.36		77.60		-7.95		9.11
387	15.75		-10.98		76.96		-7.42		-3.45
388	17.19		58.33		94.10		6.04		0.09
389	54.74		-34.96		-30.69		6.60		4.71
390	59.24		22.03		22.16		8.03		-2.06
391	26.34		56.25		72.98		-5.12		-4.78
392	17.25		-59.26		67.67		-5.80		-7.20
393	57.69		-62.78		67.30		-8.90		-6.38
394	16.93		-25.07		-42.18		6.98		-6.17
395	57.06		7.75		72.43		6.09		-9.44
396	44.34		85.93		-17.73		3.59		0.77
397	23.52		-34.41		-92.79		-7.05		4.22
398	40.76		-42.66		0.41		3.00		-5.45
399	86.38		-39.99		21.10		-6.76		1.05
400	66.95		61.85		16.78		2.35		2.30
401	39.80		20.03		-74.90		0.54		-8.52
402	59.29		-32.90		19.73		-2.93		4.54
403	28.27		23.25		60.51		8.38		-4.39
404	91.78		-72.46		63.99		5.95		7.68
405	49.14		-0.84		27.06		-6.31		-6.29
406	15.72		-32.41		-61.28		-2.53		1.41
407	52.49		38.93		96.36		5.53		-6.32
408	98.19		14.10		-64.04		-3.04		-1.92
409	90.76		-29.70		-89.53		3.74		7.74
410	94.96		-57.94		18.74		3.46		-8.46
411	38.47		63.67		3.82		8.36		-3.82
412	30.16		-43.31		49.32		6.95		1.92
413	32.32		26.63		-30.67		5.45		-3.84
414	47.18		72.96		-87.91		-1.69		0.02
415	99.99		32.47		-38.81		-0.21		3.22
416	29.40		-2.60		69.35		0.90		6.42
417	44.69		-54.41		-69.86		-7.31		6.61
418	52.70		-84.90		92.47		-0.89		-9.60
419	23.38		-91.39		-66.92		-3.15		-0.68
420	50.98		-7.21		82.61		-6.92		-1.01
421	86.82		9.96		76.21		-8.86		2.78
422	88.88		46.00		-80.45		-7.41		-0.27
423	6.14		73.72		-18.12		-4.32		4.57
424	33.53		-54.26		63.77		2.31		4.98
425	60.70		-12.18		59.11		8.89		5.98
426	26.06		-86.33		44.07		-1.02		-0.79
427	35.03		-53.43		-11.02		-2.65		-2.94
428	58.88		53.32		-71.60		6.93		-2.90
429	1.74		-43.61		91.94		1.48		-8.93
430	73.12		51.83		-96.21		-1.29		-3.16
431	98.18		75.87		56.01		1.56		-9.53
432	29.60		96.80		1.77		-4.71		1.70
433	98.49		24.06		-36.00		9.44		-2.62
434	73.86		39.45		-79.00		-5.01		8.77
435	40.88		-90.24		-4.94		8.34		-1.52
436	84.58		55.91		49.64		-3.54		-7.34
437	10.61		57.83		59.35		-2.97		-2.96
438	44.13		98.07		43.49		7.17		-6.35
439	75.19		81.17		18.11		6.31		-7.99
440	80.27		30.21		-96.39		0.04		4.59
441	96.43		59.56		40.97		8.57		-9.07
442	38.65		47.35		-38.12		-1.03		7.83
443	65.42		-69.37		-54.47		-7.01		7.80
444	37.65		72.26		-28.42		-1.49		5.83
445	79.22		-28.59		76.43		-6.46		-6.51
446	13.14		75.12		-36.39		9.88		-1.36
447	60.48		-87.75		71.89		4.66		-0.35
448	73.52		-8.90		12.96		-9.50		-0.30
449	13.53		-26.39		22.34		-6.69		-9.88
450	76.97		2.04		-95.16		-2.57		-8.38
451	50.64		-57.35		91.63		3.41		-5.78
452	94.82		-79.52		68.65		-8.07		-4.87
453	5.04		48.35		58.37		-2.56		-6.30
454	62.72		-34.80		-51.39		4.70		1.27
455	3.85		4.19		31.54		2.35		-0.16
456	69.19		-56.03		-18.12		-2.72		-1.78
457	70.52		-29.91		-67.30		7.22		1.32
458	99.25		-65.33		39.80		3.98		9.71
459	43.77		-40.13		-72.62		-9.60		-3.46
460	98.51		40.01		-54.45		7.14		-7.95
461	51.31		-83.16		-33.55		0.92		-0.80
462	3.56		-88.89		18.58		-2.17		-9.94
463	81.61		-0.14		-88.75		-3.03		6.73
464	87.45		57.36		-64.58		-4.30		-4.30
465	33.04		77.95		3.65		-1.08		0.58
466	62.00		72.99		-63.24		-6.13		4.13
467	13.14		-37.23		42.92		-4.66		-7.41
468	45.47		78.38		98.95		2.03		-1.06
469	5.24		49.24		-92.01		9.98		4.71
470	30.06		45.83		-24.97		4.34		3.30
471	23.11		-96.09		8.46		1.75		-4.30
472	98.98		-9.60		-69.21		-0.64		-6.04
473	97.16		65.76		-67.68		-6.95		-4.02
474	73.75		-59.82		10.34		8.81		8.55
475	54.26		61.46		95.81		5.02		7.65
476	88.81		-62.65		33.98		-5.69		7.75
477	31.93		-95.94		28.92		-6.40		-2.83
478	15.66		29.16		-49.43		-5.76		4.13
479	48.88		-20.88		39.16		6.86		1.10
480	99.68		26.73		-1.68		-7.38		-1.09
481	89.95		43.04		52.58		0.75		-3.58
482	92.44		-41.07		-46.63		4.01		8.24
483	95.29		-69.24		31.66		6.40		3.04
484	58.64		52.67		-20.35		-4.87		-7.12
485	99.84		88.81		-63.42		-1.14		8.00
486	66.53		13.53		-90.87		2.99		1.54
487	40.23		71.72		-87.15		7.24		4.83
488	62.46		-33.29		-71.25		-9.22		-9.68
489	97.63		82.72		-89.68		6.38		1.30
490	63.49		-11.94		98.21		6.66		-4.92
491	95.25		-93.19		72.25		-8.55		-0.39
492	8.09		-35.99		-85.14		3.00		-5.32
493	79.34		43.93		-29.22		6.46		1.56
494	13.78		76.41		65.41		-4.19		0.44
495	85.31		43.89		78.82		3.33		7.52
496	83.41		45.47		96.18		6.38		-8.93
497	87.59		48.01		-82.11		8.86		-7.51
498	83.31		14.45		-53.81		-7.88		-8.88
499	60.65		-15.11		97.94		7.25		-1.89
500	14.56		-33.04		42.34		-1.39		0.79
501	15.55		99.81		12.65		9.44		0.51
502	6.40		75.49		82.41		-7.17		5.26
503	22.48		75.01		84.01		4.38		-9.86
504	90.57		-79.31		77.15		-7.11		6.36
505	23.11		-20.31		-5.99		-3.39		-3.88
506	72.79		-76.50		-88.90		7.05		-4.07
507	4.21		-56.43		-31.65		5.90		-7.27
508	40.04		-78.39		-30.38		-6.87		-0.73
509	21.37		79.58		-92.34		-1.69		-9.71
510	74.13		16.76		-20.48		5.29		-9.77
511	29.97		-10.49		-45.62		3.48		-0.07
512	26.84		-43.80		-70.82		9.40		-9.77
513	63.98		93.41		-99.45		6.56		-0.75
514	55.13		34.68		39.87		1.93		5.43
515	19.69		43.70		34.75		0.20		-1.26
516	1.50		-16.29		-9.68		-8.14		-1.06
517	46.95		-88.47		80.90		-8.53		8.85
518	2.87		-56.52		61.92		3.76		-7.75
519	32.68		50.52		-97.43		7.99		5.84
520	6.39		98.83		83.70		0.62		1.53
521	64.16		-0.62		-40.73		1.80		1.23
522	70.07		-70.96		-90.85		6.94		2.68
523	2.79		-95.64		55.35		-0.15		-0.10
524	60.89		44.73		-94.55		-2.63		2.66
525	71.99		-6.97		41.30		8.73		9.28
526	52.75		25.66		-38.34		-4.74		-3.08
527	83.79		-21.45		82.46		2.78		-9.47
528	20.89		84.30		-2.91		-8.85		1.66
529	34.80		-1.97		-59.82		-7.64		8.51
530	55.64		34.22		45.44		-7.49		-8.60
531	59.25		-24.99		-48.96		0.96		-4.47
532	40.69		96.50		76.66		-8.01		-4.33
533	51.21		75.48		76.96		9.02		-4.01
534	66.69		-96.87		25.70		-8.72		-3.11
535	29.68		-26.10		-85.29		-9.58		9.83
536	80.27		-25.02		48.71		-5.44		-2.78
537	53.21		-97.78		2.99		-4.05		-3.35
538	10.78		2.07		-51.63		-9.14		4.13
539	18.04		-12.26		31.54		7.44		2.35
540	17.89		8.67		-70.89		-4.02		-8.83
541	62.99		-95.47		-0.95		4.90		-1.74
542	76.00		-41.70		47.73		1.42		-3.32
543	23.31		-79.70		-11.69		-0.06		-6.44
544	49.90		57.74		-85.46		-4.76		-1.80
545	89.65		-44.96		39.70		-6.66		5.20
546	65.07		-25.57		89.29		1.90		3.32
547	52.58		83.65		76.77		3.82		-7.24
548	19.24		73.54		-85.09		2.75		0.74
549	65.06		-62.40		45.38		3.20		-9.46
550	48.15		7.73		66.21		5.54		9.74
551	23.97		-1.22		-89.66		6.85		3.09
552	20.57		2.88		21.17		9.10		4.38
553	40.41		68.83		68.12		-6.32		-1.51
554	4.01		-84.96		68.22		7.36		-6.20
555	19.31		-10.62		49.52		1.13		1.69
556	69.75		-51.92		-6.04		-8.22		8.12
557	2.71		33.27		-72.35		1.55		7.96
558	39.27		-87.99		36.30		-4.05		-7.21
559	50.65		-54.50		-80.68		9.36		6.79
560	46.36		-99.12		91.22		5.47		9.84
561	35.81		-83.65		76.28		-6.66		5.71
562	31.58		-72.18		-37.78		6.47		-5.91
563	35.79		31.36		29.34		-8.20		2.37
564	55.35		17.27		-55.05		1.68		-5.56
565	6.77		-11.76		43.03		-8.76		9.65
566	82.91		-20.30		-92.54		-4.12		-2.17
567	83.33		44.45		61.13		-8.20		-7.31
568	32.28		-93.32		55.17		-8.29		-6.60
569	59.36		-78.57		-43.36		-6.04		1.33
