Read 1000 bodies from file dataset_2d/bodies_2d_1000.csv
Using 4 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
363	28.69		44.00		36.47		4.52		-1.20
364	83.07		28.26		-90.65		-3.22		4.46
365	73.70		21.88		-29.56		6.37		2.13
366	59.19		65.13		-14.59		-6.07		-3.61
367	83.29		-29.61		-51.60		-4.36		5.97
368	20.82		29.81		84.46		-4.39		-7.66
369	82.95		84.79		46.55		6.75		-1.72
370	45.04		-9.99		73.87		5.49		-5.29
371	99.00		21.22		84.15		9.91		-8.71
372	59.49		60.99		-91.03		-5.01		-0.97
373	88.37		-12.50		71.65		-3.39		7.25
374	25.72		-16.75		65.69		2.21		8.72
375	99.98		98.87		31.00		2.83		2.07
376	90.95		-66.06		77.71		1.55		-3.19
377	61.58		-24.00		99.93		-3.41		5.51
378	89.86		-93.31		-78.22		1.38		-8.31
379	22.63		33.65		93.05		8.82		-7.01
380	26.91		-85.53		-78.93		1.28		-7.76
381	43.01		28.02		-40.21		7.22		0.24
382	82.34		96.16		-85.95		-9.32		1.56
383	48.41		-17.15		-70.48		9.19		5.40
384	49.39		13.53		-54.41		3.95		7.69
385	63.71		11.03		74.64		-2.63		-7.83
386	55.07		-64.35		21.49		-1.33		1.35
387	55.02		-40.05		-38.48		1.69		1.00
388	98.01		69.78		5.26		-4.55		5.04
389	46.15		-2.21		86.87		7.25		2.99
390	2.94		-47.26		-74.52		-3.45		-8.26
391	40.29		-81.91		-90.96		-1.32		1.47
392	53.00		-72.69		62.49		3.42		-4.83
393	24.97		-2.12		74.74		0.26		6.76
394	67.15		-44.54		95.37		9.73		4.06
395	37.95		7.34		17.11		6.88		-5.27
396	76.93		-41.27		-28.08		-8.47		-7.54
397	51.81		58.69		-79.48		-1.49		7.00
398	4.43		76.06		83.01		3.45		-7.81
399	78.57		-7.86		89.79		9.10		5.33
400	98.70		-44.62		37.98		8.90		-0.54
401	73.33		-89.69		45.21		3.05		-1.60
402	17.13		72.78		71.47		-4.06		7.77
403	63.67		21.55		-43.15		1.94		2.63
404	91.04		-96.41		-87.73		-2.70		-6.77
405	85.87		-57.79		2.28		9.63		6.58
406	32.93		-85.61		-7.05		-3.41		6.27
407	89.48		43.87		26.77		9.52		-8.27
408	67.13		56.19		-68.33		5.09		-3.24
409	52.73		-45.68		52.79		1.16		-0.03
410	93.57		-77.48		97.78		-2.91		5.09
411	75.20		90.68		-10.78		4.95		-9.15
412	46.01		-48.08		-44.38		-1.96		1.79
413	51.69		88.79		-81.83		6.83		3.26
414	7.60		-9.38		36.97		-4.55		-8.25
415	12.25		85.49		44.04		-5.50		-8.06
416	29.98		19.33		51.04		-1.89		-9.50
417	64.08		87.07		-23.04		0.32		-1.79
418	75.87		-7.91		-92.30		-1.86		4.47
419	70.48		-17.63		-58.06		-6.79		6.10
420	10.61		-57.66		-53.18		6.15		-2.34
421	25.07		-27.83		50.81		-4.64		-3.23
422	80.80		-72.18		74.74		1.52		-6.68
423	28.05		15.14		14.16		9.25		9.50
424	80.57		-24.90		98.98		9.36		1.62
425	32.66		26.47		-52.28		-2.64		9.45
426	7.06		74.79		-93.27		9.12		2.50
427	66.70		82.32		-81.79		-1.77		8.70
428	90.75		-78.23		55.14		-4.53		9.94
429	70.05		49.79		-45.00		0.56		8.60
430	10.80		71.22		-27.49		-5.42		9.05
431	85.03		-89.82		98.55		-4.34		-2.95
432	99.64		-74.46		38.10		7.47		-8.78
433	33.09		86.17		-19.73		6.70		7.40
434	73.01		-44.69		-19.25		9.60		7.76
435	94.21		45.43		52.70		-2.50		5.27
436	87.29		-65.17		-63.11		-9.43		-3.04
437	74.11		-80.11		-7.42		9.03		-5.54
438	21.04		16.37		10.55		-8.98		2.33
439	66.99		-64.94		1.89		-6.45		-9.04
440	75.37		-58.15		54.84		3.13		-1.46
441	36.72		39.07		63.82		1.10		5.75
442	57.19		30.01		26.86		-7.33		2.69
443	8.60		-65.58		21.84		5.46		-3.74
444	23.39		-26.92		-54.10		-6.75		-3.68
445	25.69		79.78		88.25		-0.58		6.29
446	87.79		42.84		-60.88		5.13		-0.56
447	81.69		-97.64		61.81		4.56		5.07
448	40.28		-36.86		-71.87		-8.17		6.84
449	80.55		-51.67		56.05		-5.77		3.06
450	2.79		0.58		-15.68		-6.30		-0.92
451	12.80		37.35		48.94		-2.29		-7.81
452	5.28		-51.92		-37.91		4.44		2.12
453	75.88		-14.79		-36.41		5.12		6.19
454	60.50		38.28		-31.09		-9.48		-3.00
455	38.97		56.68		92.47		-3.23		5.41
456	79.86		-94.37		-1.23		7.10		6.76
457	40.91		-38.67		15.39		1.44		3.42
458	85.51		82.67		-71.59		-8.64		-1.08
459	95.73		69.08		16.17		-1.20		-8.94
460	98.85		70.24		-31.60		-0.80		9.50
461	83.17		-84.16		-28.97		-1.61		-6.40
462	45.33		-47.48		-64.14		9.10		6.16
463	29.75		-89.16		-22.27		-8.35		-5.76
464	44.20		-99.25		-18.40		4.31		-8.37
465	58.05		79.39		-40.31		-6.98		-6.28
466	44.24		23.29		73.70		-1.37		9.73
467	53.42		69.86		30.09		4.72		-6.93
468	9.82		-73.17		78.96		5.57		4.01
469	1.80		82.69		-28.63		-7.10		-7.69
470	5.58		-65.88		-64.31		2.79		-2.92
471	52.59		45.76		-15.51		4.12		4.33
472	97.62		18.30		-41.80		2.86		3.46
473	63.66		-71.79		-41.13		-3.47		7.00
474	55.87		86.80		64.23		2.99		-2.49
475	41.23		34.66		77.42		-2.58		-1.50
476	48.49		7.49		-82.39		-5.77		-5.27
477	86.52		-29.03		-6.87		-8.49		3.47
478	71.36		-47.44		-97.63		-8.67		9.40
479	78.93		-86.17		-57.19		-3.69		-7.69
480	65.71		89.98		49.56		-2.38		6.93
481	61.32		34.53		-54.37		-5.61		-2.28
482	49.52		-79.95		82.34		-7.19		6.90
483	50.63		-39.14		35.97		-3.11		3.64
484	88.22		-64.44		1.77		0.96		3.38
485	13.06		-65.91		46.17		-5.52		3.57
486	88.05		42.34		-66.86		8.15		9.96
487	30.14		28.01		-74.59		-4.74		-4.82
488	72.14		-91.10		18.97		-0.65		-1.31
489	40.37		34.46		-14.20		-0.93		9.48
490	57.58		83.29		-89.06		-3.59		4.23
491	94.40		42.09		-91.04		-1.32		7.26
492	4.99		-51.17		98.70		-7.62		0.36
493	23.33		5.16		68.23		2.81		0.81
494	14.19		-82.49		-40.65		-6.66		5.46
495	12.06		99.62		-6.91		6.19		-3.65
496	14.07		-26.58		-63.33		9.96		0.46
497	64.61		62.87		42.08		4.40		-1.08
498	73.12		-44.41		70.10		-4.56		-7.92
499	66.13		18.46		-64.15		5.39		-3.00
500	30.81		51.01		61.74		4.58		-3.84
501	40.86		-88.24		-98.89		8.23		5.62
502	25.67		8.67		-84.93		5.35		-2.83
503	4.72		55.77		-6.81		-0.84		3.79
504	78.22		-31.39		-78.20		-1.94		-4.09
505	26.37		70.57		14.13		5.78		8.07
506	87.21		13.96		-68.88		8.83		1.51
507	4.66		80.77		81.99		-9.50		6.45
508	28.30		-48.14		61.04		5.77		0.89
509	41.39		71.14		18.88		3.11		9.70
510	83.63		-100.05		99.81		-6.45		2.79
511	22.85		58.71		-10.98		9.55		-5.79
512	74.34		-7.79		14.64		6.69		-4.04
513	39.97		56.71		-88.41		9.03		-9.56
514	68.21		-85.59		-63.48		9.89		5.92
515	94.76		18.10		80.00		-5.47		-9.51
516	74.76		59.15		31.23		-9.60		-9.47
517	71.42		45.24		-70.40		-6.16		6.08
518	27.79		-70.65		29.54		-9.63		2.23
519	31.42		-27.83		-76.34		-7.39		-4.77
520	46.05		64.27		-83.26		5.72		0.72
521	94.56		-55.28		-46.71		3.66		-8.11
522	22.02		41.94		19.08		-7.90		-1.26
523	44.19		27.50		87.73		3.19		-1.89
524	76.38		-24.34		-33.18		-2.57		-4.07
525	27.46		88.79		62.97		-3.94		-3.75
526	22.91		51.54		-17.33		0.24		0.64
527	57.30		96.60		57.26		-6.91		2.15
528	25.04		-4.35		29.81		-3.83		-9.76
529	97.52		64.23		14.92		7.63		-9.60
530	85.85		27.33		93.60		1.94		8.09
531	66.88		71.46		10.27		-6.04		8.37
532	83.68		36.43		-45.71		-5.58		4.87
533	49.74		-97.34		63.24		-9.54		8.79
534	26.98		-6.41		-28.61		4.84		4.64
535	99.53		-16.30		-70.35		6.72		-3.86
536	59.16		66.94		48.66		-5.31		6.03
537	69.37		54.63		-57.58		2.26		0.66
538	54.80		12.69		19.20		-2.53		9.34
539	53.65		53.17		81.30		7.66		-6.76
540	59.79		-0.18		-60.10		1.42		-6.69
541	91.67		-13.01		-90.50		-6.07		-6.74
542	16.76		-7.33		35.04		6.11		-0.75
543	82.49		61.78		-72.14		0.51		7.56
544	96.59		5.59		66.22		-7.26		-4.36
545	44.27		-31.48		-19.30		-9.04		7.52
546	45.60		-80.06		-70.76		-8.37		-1.92
547	13.90		31.54		19.30		5.61		1.67
548	34.24		27.21		-14.71		7.63		0.80
549	21.05		-89.33		-42.95		5.85		-6.71
550	7.08		-76.09		66.42		-4.65		-1.09
551	5.33		-58.22		24.60		5.55		-6.01
552	13.08		4.69		26.53		7.04		-2.54
553	57.37		69.15		-46.76		8.91		7.76
554	90.88		87.33		67.96		-8.24		-6.28
555	28.58		-3.12		72.15		2.00		5.67
556	42.76		-29.54		-52.44		3.77		-6.12
557	79.57		84.28		-74.85		0.45		9.18
558	92.93		95.05		88.30		-0.05		6.54
559	50.61		81.82		39.59		8.08		9.00
560	26.50		8.60		22.71		-2.96		-5.33
561	9.21		32.81		61.52		-5.06		0.12
562	18.78		6.74		49.55		4.69		5.30
563	62.95		4.55		-55.23		9.31		-2.56
564	64.89		-95.59		-72.07		-2.09		-5.81
565	63.76		-25.97		-82.37		-5.76		0.06
566	10.07		80.78		55.22		4.15		-9.55
567	44.31		-64.14		26.28		-6.36		-0.30
568	75.24		-28.67		13.51		-7.49		2.35
569	85.42		6.47		-46.41		7.20		6.56
570	65.80		-59.92		63.89		-4.69		2.03
571	52.33		71.13		-55.35		4.16		7.02
572	22.24		18.51		-22.88		-8.87		-8.13
573	7.75		-36.33		-63.54		-7.18		-8.43
574	34.34		45.61		34.74		7.75		5.86
575	65.11		-64.16		-42.15		8.50		-2.23
576	6.86		-24.72		-79.62		-3.72		-3.23
577	62.93		0.53		68.12		-1.99		5.36
578	73.56		-76.31		-39.67		-5.58		6.63
579	3.07		87.19		23.65		5.50		3.50
580	82.76		-69.19		-28.89		4.40		8.04
581	72.17		82.96		-7.20		-5.40		0.72
582	62.07		24.77		-72.21		-1.20		-9.91
583	71.71		-17.42		19.75		2.94		-9.78
584	15.01		24.83		-17.58		-8.47		9.05
585	63.10		90.83		-37.86		-4.31		4.30
586	45.80		68.16		64.67		-2.87		-4.73
587	13.12		57.74		93.72		-1.05		0.66
588	65.81		-32.01		82.08		1.08		-4.10
589	55.73		-22.44		-56.95		-1.71		0.39
590	95.31		49.48		-82.68		-5.59		9.38
591	61.31		-21.72		14.35		9.49		7.00
592	36.82		-59.57		-78.30		-8.29		5.41
593	90.04		-96.87		-93.14		5.72		-5.78
594	33.50		14.00		-66.95		-1.12		2.77
595	16.06		20.00		74.54		-8.22		5.24
596	63.94		25.12		32.97		7.59		-7.74
597	53.89		-60.46		-3.16		-6.12		3.19
598	44.79		-5.90		35.52		8.73		1.67
599	12.38		71.78		97.96		-8.78		4.03
600	58.73		-14.84		35.95		8.92		4.92
601	45.34		92.26		70.10		-9.32		-4.62
602	60.70		-3.19		-26.00		-7.36		9.46
603	3.70		-21.71		77.96		-9.74		-5.50
604	66.67		-27.08		97.24		-9.41		0.36
605	46.86		65.50		-45.14		-8.96		-7.65
606	98.87		22.39		-94.33		-3.28		-3.84
607	84.96		90.93		11.85		-6.48		4.31
608	49.00		78.45		-1.54		0.44		6.38
609	59.80		19.45		37.31		-1.90		1.00
610	57.89		-62.26		40.74		-8.16		2.86
611	72.17		29.61		-67.60		-9.68		-2.38
612	44.74		-12.07		15.28		-6.91		-9.74
613	69.01		-38.43		80.39		2.22		-5.49
614	48.69		79.19		54.76		-5.20		-5.37
615	96.04		-72.91		46.82		-9.94		9.16
616	68.51		-37.22		-48.57		-1.74		9.06
617	80.11		-24.34		0.24		-8.07		1.58
618	30.56		-54.51		-39.50		0.48		-4.85
619	51.91		-24.65		67.03		4.77		8.04
620	48.35		11.72		-82.49		-0.26		-0.70
621	64.92		68.82		24.78		5.46		5.30
622	41.31		-92.55		-93.10		0.86		-8.36
623	86.51		35.80		-83.84		-5.78		-3.20
624	54.73		-17.51		52.30		8.74		-0.11
625	28.23		-47.37		65.54		9.99		8.30
626	45.36		-71.39		96.69		2.63		-1.44
627	72.28		70.19		52.03		-7.59		8.62
628	76.60		9.80		21.57		6.30		9.54
629	42.55		-57.58		55.91		7.19		5.43
630	61.47		42.10		80.48		2.80		-0.94
631	2.28		76.21		-25.52		7.93		-5.28
632	19.03		59.54		-69.74		-1.26		-5.70
633	91.37		-66.20		-64.89		2.18		9.99
634	24.66		4.84		78.21		1.69		-1.57
635	53.97		-90.91		-5.30		7.38		-3.69
636	17.78		79.32		36.69		-2.05		-5.75
637	1.51		-28.44		70.15		-3.52		-8.05
638	44.92		-56.29		-24.86		5.45		9.29
639	92.55		72.81		-1.41		3.74		-3.58
640	4.50		-83.42		47.58		-2.54		-4.45
641	50.15		-41.55		-43.54		1.95		-4.38
642	72.28		-41.32		-40.43		-9.03		8.22
643	8.08		-47.80		74.14		4.46		-0.23
644	55.24		-59.85		49.89		-1.64		-2.56
645	89.58		59.35		32.73		-7.75		-6.71
646	60.17		38.68		70.13		-1.13		6.04
647	81.15		83.34		46.05		-1.81		-3.02
648	59.41		86.74		0.31		2.45		-1.49
649	36.87		94.24		99.11		-0.04		1.38
650	86.58		40.62		-12.42		4.32		-9.59
651	27.79		-9.20		24.46		3.01		-9.76
652	42.83		13.72		-25.59		-0.59		2.80
653	49.87		11.82		53.61		2.71		7.06
654	96.38		-96.74		-53.63		9.83		-4.23
655	59.93		27.02		-51.04		2.61		-5.19
656	87.00		80.41		83.23		9.40		6.57
657	28.58		-5.81		-17.15		-9.51		4.83
658	95.16		46.97		-37.11		-8.31		-4.88
659	55.41		92.29		-43.73		9.35		-2.00
660	11.12		-26.29		-88.24		-3.07		-1.90
661	63.05		82.83		79.18		-6.84		-4.42
662	46.15		69.14		-57.56		4.69		5.03
663	3.83		-81.70		-18.01		5.61		-0.29
664	90.47		-19.81		1.11		-1.22		6.76
665	51.43		-36.81		-77.43		0.22		-1.40
666	42.12		-71.84		-96.46		7.42		5.72
667	85.44		59.93		-83.27		-8.97		-4.03
668	78.32		35.62		-21.41		-1.37		8.05
669	78.30		-50.60		-11.24		-9.70		-0.71
670	47.93		85.56		67.09		5.07		0.69
671	53.21		96.23		13.45		-0.26		-6.01
672	17.67		-79.22		88.08		2.66		-5.20
673	45.16		-72.39		8.17		-6.59		1.95
674	39.46		42.46		49.42		-0.21		1.07
675	6.58		-19.25		-13.94		3.28		-9.78
676	13.14		-35.81		92.60		0.25		6.01
677	61.54		-66.70		40.62		1.13		8.96
678	47.62		-24.34		-65.54		-3.62		5.25
679	25.72		23.93		93.99		-4.72		-1.21
680	96.20		97.20		76.48		9.20		7.10
681	12.75		-97.00		-76.42		-7.98		4.14
682	56.82		-46.20		39.92		-7.13		-5.07
683	10.26		7.03		-39.90		6.58		3.18
684	83.95		22.47		35.22		-1.74		-3.88
685	41.85		-78.82		37.79		6.41		-2.05
686	4.94		96.29		-48.23		-0.67		-9.78
687	13.37		51.99		16.25		-2.52		-9.97
688	43.63		81.38		-17.06		-9.97		-5.11
689	35.32		22.50		38.75		-6.21		2.87
690	61.10		-24.12		34.80		3.73		5.34
691	23.67		73.92		95.05		-9.40		-9.52
692	82.57		-9.73		-36.92		4.69		-4.63
693	23.94		2.75		24.36		-2.67		6.43
694	65.22		95.50		-35.41		-0.40		6.13
695	1.31		-99.81		39.33		0.98		-8.39
696	92.29		29.71		69.30		-8.29		-1.63
697	35.90		-10.65		-44.17		9.49		-8.54
698	78.80		-55.78		75.46		3.06		-1.82
699	81.73		55.32		10.37		8.19		-7.94
700	22.07		-88.45		-84.26		5.31		-0.55
701	24.31		40.90		-9.32		0.14		-3.81
702	4.56		-67.52		-25.07		9.56		0.02
703	52.47		-17.95		-72.15		7.06		-3.97
704	88.09		-86.91		-30.71		8.88		-5.12
705	5.12		22.44		14.72		2.67		2.97
706	78.99		94.96		60.59		-5.56		3.01
707	74.75		-31.30		-66.22		1.24		-3.98
708	48.18		-98.68		58.77		-2.83		7.29
709	47.01		50.87		-73.82		1.81		-2.03
710	29.23		-76.03		-95.61		-4.66		-8.62
711	21.13		-31.30		3.06		-2.38		0.03
712	78.93		-66.00		57.92		-9.78		1.56
713	3.95		24.70		-87.99		-2.54		-3.05
714	88.48		-5.68		13.69		1.08		7.57
715	78.56		-35.23		72.41		9.68		2.17
716	63.22		-32.79		-93.45		2.29		-6.34
717	1.40		50.58		-18.72		-5.05		-1.90
718	76.91		60.61		-55.13		-0.58		5.39
719	63.07		48.21		98.03		-6.50		2.21
720	63.97		34.35		-64.96		3.51		-3.84
721	36.99		50.75		-68.84		-7.92		-4.28
722	9.42		-31.06		47.67		-5.58		-7.47
723	36.01		65.20		-88.75		7.74		0.20
724	45.74		42.70		73.18		9.69		5.46
725	1.53		-92.96		42.68		-7.63		-5.60
726	24.34		46.82		-85.34		-7.80		-6.52
727	39.83		59.07		31.85		4.48		-5.21
728	5.41		-22.19		-58.11		4.51		-4.49
729	90.92		-9.69		-79.87		9.30		8.69
730	95.50		-64.70		-30.30		5.36		-8.98
731	67.51		53.61		6.53		0.43		3.89
732	48.74		-21.45		-31.84		4.90		-6.83
733	18.10		91.34		16.69		-4.13		5.58
734	79.05		99.62		-32.94		4.00		7.19
735	56.09		71.13		-27.05		1.16		-8.44
736	81.02		24.17		-13.43		-6.16		-9.31
737	76.44		56.48		69.51		-5.94		-4.54
738	75.94		96.78		77.45		3.74		3.14
739	23.12		84.01		-75.71		-0.22		1.38
740	26.98		-23.15		45.37		-9.87		5.03
741	58.41		29.94		-72.68		0.89		-2.98
742	68.05		-83.16		32.23		0.09		6.70
743	68.79		74.49		44.23		-8.85		4.59
744	77.88		22.34		96.28		-8.96		-1.76
745	52.28		44.57		63.85		-8.62		-1.63
746	64.93		-34.38		95.90		-6.22		-1.82
747	49.00		-81.90		-79.69		-0.92		-5.92
748	97.56		-87.23		16.69		0.40		2.59
749	71.68		7.28		79.16		-8.09		-6.58
750	69.79		91.26		-90.13		5.76		2.62
751	77.95		95.12		-61.10		-6.12		-9.06
752	9.05		-60.05		-2.77		8.52		1.53
753	75.27		19.04		54.16		-4.61		2.63
754	40.40		23.27		-49.62		-7.13		9.92
755	24.24		-43.60		-14.84		-6.25		6.52
756	61.82		-55.48		-98.67		-8.50		-9.16
757	66.93		3.77		-95.70		6.05		-3.71
758	14.21		-0.91		-68.41		4.57		0.61
759	64.76		55.82		71.72		-4.88		-1.29
760	37.91		-44.12		-19.37		-9.83		0.11
761	49.78		73.40		-31.98		1.88		5.79
762	30.84		-31.52		-26.64		-6.66		2.57
763	36.81		-99.38		70.58		-6.77		-5.49
764	10.83		-41.49		73.62		4.74		3.60
765	27.15		90.19		-0.14		-6.59		5.23
766	97.18		44.74		8.98		3.58		0.49
767	87.78		-89.74		-41.94		3.17		2.93
768	14.14		78.51		-93.34		-8.34		-2.64
769	45.27		23.13		34.67		0.20		-6.68
770	5.65		-7.38		-83.69		-2.94		6.62
771	87.07		29.22		-15.09		9.78		7.50
772	24.24		-26.74		-56.54		6.54		9.81
773	47.31		-43.37		-89.24		-2.55		3.25
774	18.27		28.94		-32.85		2.30		7.68
775	17.59		32.56		16.33		8.35		2.91
776	22.42		-94.71		-26.59		1.74		-2.92
777	45.74		2.79		-12.21		1.02		-7.65
778	55.67		40.84		43.86		-7.73		2.77
779	65.75		-73.59		-30.43		-1.10		5.70
780	13.27		-45.29		-36.11		-2.08		-3.71
781	21.67		29.91		-47.41		8.40		6.72
782	83.68		43.47		83.06		1.36		-0.55
783	78.67		61.62		-68.34		1.88		4.44
784	72.35		70.59		64.14		1.79		1.62
785	77.41		97.69		73.03		4.04		5.83
786	50.82		-93.63		-70.89		3.99		5.01
787	58.85		-85.55		-11.41		-1.52		5.81
788	36.52		10.18		-99.13		2.76		-1.87
789	11.91		-57.05		37.24		-9.66		3.83
790	70.27		-3.03		78.19		1.99		-4.71
791	71.33		-16.39		-43.75		6.14		6.65
792	81.24		-21.68		9.37		-8.12		4.80
793	56.82		58.60		-67.35		6.79		-4.70
794	20.21		94.64		67.37		4.14		-1.17
795	70.14		-98.52		-10.02		-5.66		9.32
796	12.23		-34.44		-10.25		3.29		9.92
797	97.71		-12.10		36.73		0.11		-2.16
798	51.58		-82.82		-97.06		-1.84		8.42
799	31.98		-0.77		-89.09		8.34		-0.46
800	36.57		51.95		-20.68		-3.57		-0.93
801	67.58		58.74		19.28		-9.89		1.37
802	22.90		77.25		62.13		8.62		0.82
803	59.43		-45.16		83.03		9.98		3.36
804	91.69		41.66		-85.36		6.58		4.20
805	98.36		-59.18		47.27		-6.44		-8.46
806	81.34		22.21		33.60		6.36		2.53
807	94.85		-74.71		-22.07		-8.99		6.22
808	76.50		-40.95		-65.53		3.27		-4.10
809	20.34		-45.02		-38.25		1.77		1.74
810	98.05		-8.80		15.43		-3.85		6.51
811	38.29		99.30		-85.61		9.46		0.78
812	95.55		9.96		-79.74		5.64		8.50
813	25.48		-47.90		94.10		3.74		-2.61
814	31.44		-77.42		30.41		9.02		3.12
815	83.24		-6.08		93.82		-2.95		5.62
816	93.57		21.10		-8.41		2.98		-4.74
817	27.91		-39.04		66.58		-0.70		3.08
818	37.76		-13.45		-7.92		8.61		0.91
819	79.68		-64.17		35.40		4.22		-8.62
820	68.53		-17.61		5.93		-1.47		0.47
821	81.49		91.17		-38.59		-3.89		5.45
822	52.60		-54.03		-98.63		-8.03		-6.93
823	13.99		-76.12		-8.56		-1.81		-5.22
824	95.09		-83.90		-98.27		-0.76		5.96
825	77.20		67.53		57.89		-6.71		5.69
826	85.49		-73.86		-65.37		-1.74		-4.30
827	21.00		69.68		-77.72		-9.51		-7.22
828	18.19		50.78		-9.23		-2.17		1.01
829	89.28		-85.44		33.54		3.81		-2.96
830	66.65		-70.15		19.58		8.82		5.99
831	8.93		-73.88		82.34		9.12		2.72
832	12.50		32.80		-24.66		-0.12		-4.50
833	57.48		45.16		10.26		3.21		-7.16
834	12.49		-72.49		44.37		-6.65		0.37
835	91.34		-48.50		-36.85		5.69		-5.70
836	56.06		-42.50		-77.95		1.67		3.04
837	86.28		-11.98		-26.59		-5.66		7.43
838	36.81		-96.60		11.25		0.30		-7.77
839	85.96		-28.34		41.79		-0.77		-7.31
840	54.59		96.41		-96.17		2.84		-1.48
841	69.64		94.36		40.18		0.35		-7.10
842	37.92		-14.56		57.31		-3.43		7.02
843	89.14		45.99		-58.30		5.37		-0.98
844	3.11		-57.59		16.76		-7.27		-9.32
845	46.82		-30.65		52.37		-9.18		-8.11
846	17.42		-63.41		35.77		4.56		-7.43
847	83.22		66.75		99.17		-2.39		9.59
848	4.97		4.22		-87.58		0.95		8.03
849	41.45		-20.60		-38.54		9.22		1.26
850	28.87		-84.65		67.89		2.63		-1.87
851	7.54		-64.43		-5.58		-0.61		-6.97
852	92.69		-95.40		76.81		8.39		-1.44
853	76.27		51.42		56.94		9.14		7.90
854	75.79		-63.57		-9.38		-8.92		2.77
855	5.18		-19.63		34.23		-3.78		5.83
856	23.65		-44.58		-8.95		-8.06		-3.25
857	4.65		74.88		88.87		-4.14		-9.73
858	66.18		-46.78		50.99		8.52		-6.44
859	29.62		-0.85		-54.01		2.37		0.18
860	37.49		-5.90		61.46		2.45		5.57
861	89.79		-20.73		36.32		-1.36		-3.13
862	34.31		-59.99		80.96		-4.80		-8.70
863	85.04		80.16		-7.41		-9.55		-2.02
864	34.66		56.99		30.28		8.05		9.77
865	86.82		46.67		65.81		-4.40		5.96
866	14.55		-25.27		-19.24		-4.49		6.11
867	63.12		55.34		7.95		0.62		6.16
868	11.59		87.28		-37.01		9.65		8.10
869	83.56		18.16		-67.81		6.85		-8.26
870	10.35		-29.88		-37.93		-8.11		-8.89
871	62.00		99.29		48.63		-5.23		7.76
872	51.48		-88.42		-16.89		5.49		3.99
873	7.59		-34.78		-73.13		2.77		3.65
874	21.89		2.40		40.66		4.39		3.87
875	99.40		-82.68		-56.64		5.51		5.26
876	67.63		-56.25		20.11		-1.97		1.46
877	62.20		-83.31		1.90		-3.05		-6.95
878	54.19		98.33		-94.27		-3.72		-8.94
879	57.25		-63.60		-59.57		-6.46		-5.47
880	6.20		3.99		-3.50		-0.44		-5.83
881	35.86		82.37		-59.26		7.64		-0.79
882	80.32		13.74		3.76		-3.22		-3.81
883	84.36		15.86		-96.34		2.37		4.32
884	25.81		88.48		23.33		0.58		4.02
885	35.62		95.89		-45.28		5.48		8.66
886	8.08		17.45		73.48		3.90		-7.75
887	90.21		-83.61		15.96		-8.52		8.40
888	91.97		37.36		83.08		8.14		2.27
889	91.85		-31.17		-67.19		2.63		-7.35
890	83.01		-32.64		-88.89		4.22		3.17
891	96.58		60.30		-49.12		4.75		6.65
892	48.65		-26.89		-58.61		-0.56		-6.35
893	53.08		-15.19		39.92		-6.26		0.71
894	15.24		-82.54		-21.30		8.94		-7.27
895	50.26		71.26		-92.61		-8.35		7.65
896	38.31		-10.41		45.36		-7.60		7.93
897	6.46		-8.15		-46.69		2.81		0.66
898	58.72		-56.15		-94.65		5.11		-0.36
899	24.53		-96.44		6.07		-8.18		-5.05
900	3.18		-50.88		-92.14		-3.39		-4.95
901	86.58		-64.66		91.32		0.91		-3.16
902	65.12		5.40		37.77		6.38		-5.29
903	19.98		56.17		-95.22		-7.97		8.88
904	44.15		-98.93		-83.92		8.03		9.78
905	3.35		-12.18		18.71		6.07		-9.89
906	75.63		-92.46		-15.65		3.02		-6.11
907	95.21		-19.07		49.30		2.85		5.98
908	47.82		-4.82		-71.02		3.22		-8.93
909	20.20		-57.36		-40.74		-6.97		1.50
910	45.83		37.17		-30.33		-4.86		3.55
911	65.97		33.66		75.12		6.44		0.28
912	81.34		-65.12		-44.51		4.94		-8.20
913	64.75		48.45		-76.78		-6.10		2.82
914	25.78		-38.01		22.77		2.99		3.86
915	76.28		-96.12		20.78		-1.50		1.01
916	56.08		10.65		-39.95		9.21		0.41
917	89.49		2.41		36.62		-8.79		-9.83
918	30.56		-37.36		-73.48		0.61		2.96
919	51.55		-54.50		-23.31		-2.73		3.08
920	48.92		13.12		-21.55		1.22		-4.44
921	83.71		-95.73		-28.89		-5.49		4.26
922	99.22		-50.36		13.25		1.01		-2.21
923	87.12		-77.89		17.85		-3.86		5.25
924	15.75		19.05		-20.80		-0.20		-4.24
925	93.81		-71.23		74.99		8.48		5.24
926	58.75		-75.42		2.21		-4.12		-1.51
927	83.42		48.23		-22.07		-9.99		-2.09
928	98.18		-33.31		-46.54		-2.19		-3.57
929	68.77		-82.87		-28.69		-4.94		-2.23
930	77.74		3.09		-39.20		1.48		3.73
931	64.68		-19.71		-63.71		-1.18		-8.86
932	14.32		-52.32		84.57		-4.00		-7.47
933	3.33		1.12		-90.74		9.38		-0.38
934	94.81		-90.75		89.89		0.41		-1.67
935	53.47		87.72		59.03		-7.60		-9.26
936	71.31		71.76		-50.61		9.47		9.78
937	21.11		-1.66		30.63		-0.75		-0.91
938	76.30		-63.26		64.51		2.94		3.46
939	45.53		-53.45		48.06		0.18		-3.73
940	3.36		-85.41		43.26		9.96		-8.21
941	25.64		-35.03		63.42		2.40		-2.43
942	96.10		74.23		55.15		0.73		-8.70
